state,county,tract,B11016_003E,B11016_004E,B11016_005E,B11016_006E,B11016_007E,B11016_008E,B11016_010E,B11016_011E,B11016_012E,B11016_013E,B11016_014E,B11016_015E,B11016_016E
48,201,423402,254,237,294,158,54,10,331,0,0,10,0,0,0
48,201,423500,238,96,116,29,31,8,163,29,8,0,0,0,0
48,201,423600,412,390,262,210,116,105,637,7,0,0,0,0,0
48,201,430100,954,400,163,62,16,0,1321,200,0,0,0,0,0
48,201,430200,227,90,80,12,2,0,277,18,6,0,0,0,0
48,201,430300,518,267,388,161,12,0,128,0,0,0,0,0,0
48,201,430400,458,230,193,63,32,11,142,6,0,0,0,0,0
48,201,430500,202,158,131,92,37,8,287,36,8,0,0,0,0
48,201,430600,521,200,213,79,54,39,94,6,0,12,0,0,0
48,201,430700,449,155,162,80,0,0,691,41,0,0,0,0,0
48,201,430800,516,209,291,191,15,9,627,25,0,0,0,0,0
48,201,430900,1009,424,290,171,21,0,648,0,0,0,0,0,0
48,201,431000,1051,444,196,93,0,0,655,50,0,0,0,0,0
48,201,431101,260,192,59,0,0,0,1455,149,0,0,0,0,0
48,201,431102,266,150,64,150,0,0,1141,192,29,0,0,0,0
48,201,431201,549,283,33,29,37,16,1076,285,0,0,0,0,0
48,201,431202,606,273,71,68,24,18,1300,98,0,0,0,0,0
48,201,431301,785,113,152,65,48,0,1206,337,0,0,0,0,0
48,201,431302,439,233,212,38,13,0,804,62,0,0,0,0,0
48,201,431401,191,131,23,11,0,0,808,147,25,0,0,0,0
48,201,431402,389,166,57,0,0,0,1333,206,0,17,0,0,0
48,201,431501,432,57,111,11,0,0,1616,147,0,0,0,0,0
48,201,431502,686,158,88,27,21,0,673,162,0,0,0,0,0
48,201,431600,596,52,162,27,9,16,625,91,21,0,0,0,0
48,201,431700,847,273,244,16,0,0,518,83,0,0,0,0,0
48,201,431801,380,112,145,7,13,0,878,130,30,0,0,0,0
48,201,431802,366,155,107,9,0,0,1296,101,42,0,0,0,0
48,201,431900,518,99,17,0,0,0,1407,143,0,4,0,0,0
48,201,432001,295,224,78,37,19,0,1058,104,52,15,0,0,0
48,201,432002,516,262,28,115,0,17,1233,152,0,32,0,0,0
48,201,432100,707,250,185,148,0,0,790,152,24,16,0,0,0
48,201,432200,401,249,120,39,63,15,977,127,28,40,0,0,0
48,201,432300,616,500,201,93,26,25,1325,390,27,0,0,0,0
48,201,432400,449,341,134,93,0,0,1529,167,0,25,0,0,0
48,201,432500,373,298,246,137,69,12,1031,251,0,0,0,0,0
48,201,432600,201,134,99,69,11,25,256,19,4,0,0,0,0
48,201,432701,344,226,361,222,105,47,370,140,108,79,0,0,0
48,201,432702,268,166,205,50,0,0,543,106,0,0,0,0,0
48,201,432801,410,161,211,174,37,22,766,212,0,0,0,0,0
48,201,432802,437,270,274,125,68,25,1000,158,28,0,0,0,0
48,201,432901,305,140,135,113,45,17,171,45,36,0,0,0,0
48,201,432902,525,360,302,120,97,37,433,124,28,22,0,0,0
48,201,433001,264,331,269,204,56,44,389,164,0,0,0,0,0
48,201,433002,254,278,249,109,72,0,274,82,62,0,0,0,0
48,201,433003,377,179,249,63,113,91,420,134,0,0,0,0,0
48,201,433100,171,269,221,45,23,7,172,102,21,0,0,0,0
48,201,433201,409,209,275,60,97,71,519,56,44,9,0,0,0
48,201,433202,268,167,253,166,51,99,202,47,19,0,0,0,0
48,201,433300,424,300,259,62,71,49,396,60,0,0,0,0,0
48,201,433400,398,200,244,71,45,61,427,116,37,9,0,0,0
48,201,433501,173,325,201,185,105,122,403,90,49,20,36,0,0
48,201,433502,518,258,362,151,67,129,491,210,0,0,0,0,0
48,201,433600,194,275,214,83,29,0,768,189,30,0,0,0,0
48,201,440100,578,428,135,275,80,35,663,72,46,27,0,0,0
48,201,450100,245,177,45,54,3,0,202,14,0,0,0,0,0
48,201,450200,469,294,440,109,11,1,267,41,0,0,0,0,0
48,201,450300,491,488,381,72,41,17,750,244,57,0,0,0,0
48,201,450400,573,285,211,65,16,10,949,80,0,0,0,0,0
48,201,450500,642,132,103,32,4,22,227,38,0,0,0,0,0
48,201,450600,504,244,178,163,0,0,467,68,31,0,0,0,0
48,201,450700,803,266,337,368,122,0,449,6,0,0,0,0,0
48,201,450801,155,57,62,0,0,0,599,117,48,0,0,0,0
48,201,450802,708,537,235,262,27,198,552,194,24,0,0,0,0
48,201,450900,448,227,124,11,22,0,297,45,0,0,0,0,0
48,201,451001,686,261,96,127,23,0,875,162,44,0,0,0,0
48,201,451002,594,304,213,42,89,0,754,191,0,0,44,0,0
48,201,451100,656,143,247,10,0,0,815,167,0,0,0,0,0
48,201,451200,590,248,88,36,15,0,192,45,0,0,0,0,0
48,201,451300,1022,454,350,57,0,24,874,125,0,0,0,0,0
48,201,451401,352,279,105,56,0,0,793,84,0,0,0,0,0
48,201,451402,533,235,65,121,0,0,1460,157,0,0,0,0,0
48,201,451403,425,357,302,24,0,0,1067,145,34,0,0,0,0
48,201,451500,731,363,72,0,0,0,1380,136,0,0,0,0,0
48,201,451601,899,342,337,130,12,23,787,124,0,0,0,0,0
48,201,451602,943,303,404,262,2,4,651,30,0,0,0,0,0
48,201,451700,340,118,221,45,32,17,616,25,36,19,0,0,0
48,201,451800,478,431,267,98,22,67,425,53,28,0,0,0,0
48,201,451901,666,622,417,116,0,3,994,203,0,0,0,0,0
48,201,451902,312,152,53,138,26,0,176,28,0,0,0,0,0
48,201,452000,506,602,443,76,17,54,1406,181,15,0,43,0,0
48,201,452100,1274,469,288,98,0,0,1570,476,28,0,0,0,0
48,201,452201,519,207,75,0,0,0,1592,213,0,0,0,0,0
48,201,452202,172,93,42,10,0,0,1052,57,33,0,0,0,0
48,201,452300,122,128,109,112,36,45,122,22,16,0,0,0,0
48,201,452400,505,612,302,263,92,69,376,77,57,0,0,0,0
48,201,452500,511,532,455,244,156,167,458,55,0,0,0,0,0
48,201,452600,336,333,581,368,111,95,263,44,0,0,0,0,0
48,201,452700,685,575,568,460,111,94,756,40,8,0,36,0,0
48,201,452801,370,378,250,213,111,16,480,33,12,0,0,0,0
48,201,452802,404,305,308,220,32,7,326,84,21,0,0,0,0
48,201,452900,257,275,73,203,149,24,195,60,0,0,0,0,0
48,201,453000,360,472,454,271,169,162,117,29,31,0,0,0,0
48,201,453100,323,260,127,144,86,30,354,84,8,0,9,0,0
48,201,453200,568,528,312,181,64,65,697,68,0,36,0,0,0
48,201,453300,209,232,69,40,13,0,579,52,0,0,0,0,0
48,201,453401,210,253,100,35,62,42,311,40,0,0,0,0,0
48,201,453402,340,302,494,374,103,98,585,70,0,36,0,0,0
48,201,453403,161,187,165,177,18,22,383,89,17,0,0,0,0
48,201,453501,393,465,342,234,85,22,333,50,32,0,0,0,0
48,201,453502,161,225,199,167,13,23,204,28,0,0,0,0,0
48,201,453601,121,87,98,35,75,20,110,37,0,0,0,0,0
48,201,453602,456,393,309,207,142,116,688,11,0,0,0,0,46
48,201,453700,403,362,637,142,155,51,549,53,49,0,0,0,0
48,201,453800,315,220,175,114,46,18,176,23,0,0,0,13,0
48,201,453900,533,626,486,270,80,232,476,67,0,0,0,0,0
48,201,454000,342,216,263,146,79,94,61,40,41,0,0,0,0
48,201,454100,201,345,202,171,25,11,131,14,26,0,0,0,0
48,201,454200,262,220,233,122,27,73,161,26,8,0,0,0,0
48,201,454301,762,753,800,242,55,0,1219,259,104,0,0,0,0
48,201,454302,269,730,397,160,64,0,637,41,0,0,0,0,0
48,201,454400,65,38,24,7,0,0,121,15,0,0,0,0,0
48,201,454501,891,665,735,165,22,12,448,0,0,0,0,0,0
48,201,454502,160,177,283,68,0,0,82,4,0,0,0,0,0
48,201,454600,505,299,262,60,58,0,680,198,0,12,0,0,0
48,201,454700,923,626,305,187,21,22,232,65,0,0,0,0,0
48,201,454800,775,396,405,163,142,39,702,84,14,0,0,0,0
48,201,454900,678,716,726,538,158,43,556,71,16,0,0,0,0
48,201,455000,155,334,134,59,30,0,194,42,0,9,0,0,0
48,201,455101,620,470,278,112,78,22,721,180,21,0,0,0,0
48,201,455102,237,346,228,150,9,0,75,0,0,0,0,0,0
48,201,455200,370,295,265,84,32,46,276,36,0,28,0,0,0
48,201,455300,380,181,215,78,14,8,530,140,0,0,3,0,0
48,201,510100,199,95,78,25,22,0,311,111,41,0,0,0,0
48,201,510200,507,252,40,37,0,0,2029,534,17,0,0,0,0
48,201,510300,739,261,164,115,0,0,829,404,0,0,0,0,0
48,201,510400,406,201,216,23,0,0,1000,174,12,0,0,0,0
48,201,510500,357,156,65,45,15,13,593,146,35,8,0,0,0
48,201,510600,548,196,40,29,43,0,726,477,40,0,0,0,0
48,201,510700,423,140,37,0,0,0,1197,191,21,0,0,0,0
48,201,510800,1446,189,261,16,11,0,1795,235,26,0,0,0,0
48,201,510900,582,458,193,36,84,65,832,519,27,0,0,0,0
48,201,511001,379,134,51,25,18,0,576,110,16,0,0,0,0
48,201,511002,532,284,116,53,0,0,1251,92,0,0,0,0,0
48,201,511100,269,245,82,25,0,0,470,220,29,12,0,0,0
48,201,511200,702,157,125,40,114,0,748,280,13,0,0,0,0
48,201,511301,475,300,186,23,0,0,786,120,0,0,0,0,0
48,201,511302,541,181,132,46,11,0,904,106,0,0,0,0,0
48,201,511400,332,172,91,67,0,0,560,156,89,0,0,0,0
48,201,511500,753,394,203,71,68,16,1037,308,10,0,0,0,0
48,201,511600,187,208,125,132,86,20,603,130,0,0,0,0,0
48,201,520100,202,177,73,58,26,11,263,53,22,0,4,0,0
48,201,520200,255,217,308,95,26,0,444,59,21,0,0,0,0
48,201,520300,240,273,99,237,6,75,618,117,23,0,22,0,0
48,201,520400,101,211,228,30,30,76,266,50,69,9,0,0,0
48,201,520500,573,450,551,190,35,99,441,336,11,23,0,0,0
48,201,520601,130,114,78,138,18,13,175,53,15,0,0,0,0
48,201,520602,259,240,361,319,98,0,421,94,9,41,0,0,0
48,201,520700,242,234,132,110,82,28,319,61,25,0,0,0,0
48,201,521000,95,184,78,8,17,32,92,48,3,47,0,0,0
48,201,521100,108,171,100,97,8,30,93,34,18,0,0,0,0
48,201,521200,399,216,382,149,89,79,417,159,69,25,0,0,0
48,201,521300,370,169,311,303,15,66,409,70,16,18,0,0,0
48,201,521400,225,387,282,412,31,97,308,154,0,36,0,0,0
48,201,521500,514,287,293,142,66,66,286,50,43,19,0,0,0
48,201,521600,231,123,195,131,39,62,216,0,0,8,0,0,0
48,201,521700,440,287,293,242,80,31,1093,208,43,28,0,0,0
48,201,521800,455,210,248,160,79,43,488,117,27,0,0,8,0
48,201,521900,902,311,226,178,0,91,716,82,13,0,0,0,0
48,201,522000,427,207,214,49,75,0,747,124,85,0,0,0,0
48,201,522100,525,376,305,262,93,155,593,220,94,0,0,0,0
48,201,522201,336,224,286,115,55,20,185,50,0,0,0,0,0
48,201,522202,336,196,123,113,114,49,249,16,0,0,0,0,0
48,201,522301,240,367,113,118,96,0,415,90,36,0,0,0,0
48,201,522302,254,226,261,53,65,40,237,157,0,0,0,0,0
48,201,522401,417,318,244,158,96,18,482,23,61,0,0,0,0
48,201,522402,265,145,163,168,52,83,206,24,6,0,0,0,0
48,201,522500,570,236,307,137,25,10,303,45,0,0,0,0,0
48,201,530100,624,305,300,191,34,34,724,98,0,37,0,0,0
48,201,530200,462,208,164,45,43,13,496,150,10,10,0,0,0
48,201,530300,168,145,76,79,28,13,326,25,0,0,0,0,0
48,201,530400,146,113,94,126,6,28,287,41,0,0,0,0,0
48,201,530500,333,258,215,107,0,64,319,23,7,28,0,0,0
48,201,530600,249,78,134,40,30,70,397,66,0,0,0,0,0
48,201,530700,428,360,355,94,35,64,282,76,19,0,24,0,0
48,201,530800,512,164,134,152,15,6,527,0,0,0,26,0,0
48,201,530900,507,200,180,225,0,0,436,45,24,0,6,0,0
48,201,531000,459,393,106,76,0,0,451,99,8,0,0,0,0
48,201,531100,387,166,123,37,0,0,348,148,0,0,0,0,0
48,201,531200,320,120,147,20,66,0,465,105,0,0,0,0,0
48,201,531300,407,179,137,114,55,162,847,190,31,0,35,0,0
48,201,531400,226,120,58,6,21,0,396,102,14,0,0,0,0
48,201,531500,377,99,126,44,13,31,416,112,20,0,0,0,0
48,201,531600,308,204,127,72,25,27,340,46,0,0,0,0,0
48,201,531700,386,254,167,26,8,5,357,67,0,0,0,0,0
48,201,531800,121,192,69,46,28,0,203,42,0,0,0,0,0
48,201,531900,310,408,140,86,75,5,494,38,42,0,0,0,0
48,201,532001,587,205,299,78,49,0,884,146,109,0,0,0,0
48,201,532002,127,107,34,10,8,7,105,6,0,0,0,0,0
48,201,532100,452,286,298,356,21,38,843,153,0,0,0,0,0
48,201,532200,254,194,110,84,45,0,309,37,21,0,0,0,0
48,201,532300,687,330,246,171,0,15,868,93,5,0,30,0,0
48,201,532400,370,453,260,234,13,65,430,175,0,0,0,0,0
48,201,532501,489,596,505,388,102,90,215,52,0,0,0,0,0
48,201,532502,287,178,292,236,164,91,224,80,0,0,0,0,0
48,201,532600,613,235,258,162,65,105,674,89,0,0,0,0,0
48,201,532700,404,468,266,158,0,17,547,81,0,0,0,0,0
48,201,532800,106,105,93,25,35,0,199,10,0,0,0,0,0
48,201,532900,312,171,335,137,106,80,176,37,0,0,0,0,0
48,201,533000,123,165,142,122,30,15,213,13,0,0,0,18,0
48,201,533100,592,479,274,133,3,125,461,132,0,0,0,0,0
48,201,533200,219,153,97,210,18,14,346,71,0,0,0,0,0
48,201,533300,450,290,382,155,118,26,644,108,32,0,0,0,0
48,201,533400,566,551,329,402,114,320,457,63,0,0,0,0,0
48,201,533500,365,243,244,208,26,63,169,7,0,0,0,0,0
48,201,533600,290,330,340,204,12,48,410,89,0,0,0,0,0
48,201,533701,162,232,495,250,68,48,325,48,0,0,0,0,0
48,201,533702,113,189,126,136,91,86,116,11,14,0,0,0,0
48,201,533801,314,322,400,529,214,83,474,77,0,0,0,0,0
48,201,533802,273,318,288,275,147,123,138,28,0,0,0,0,0
48,201,533901,575,587,473,380,219,153,132,15,0,0,0,0,0
48,201,533902,331,360,146,216,54,7,400,26,9,0,0,0,0
48,201,534001,239,96,156,70,71,3,165,53,38,1,0,0,0
48,201,534002,185,260,251,275,166,53,212,8,13,0,0,0,0
48,201,534003,96,182,161,62,27,41,112,63,0,0,0,0,0
48,201,534100,418,390,455,248,213,81,371,0,0,0,0,0,0
48,201,534201,222,61,127,17,45,8,196,52,0,0,0,0,0
48,201,534202,1005,543,584,83,43,0,1194,277,0,0,0,0,0
48,201,534203,62,136,88,94,0,0,133,41,0,0,0,0,0
48,201,540100,1112,546,774,547,170,14,550,183,0,0,0,0,0
48,201,540200,158,182,133,132,22,17,299,70,0,0,0,0,0
48,201,540501,468,456,297,90,42,75,721,128,10,0,0,0,0
48,201,540502,888,227,205,42,55,36,283,28,37,0,0,3,0
48,201,540601,312,282,351,62,75,26,248,13,0,0,0,0,0
48,201,540602,482,366,538,119,124,73,334,71,0,0,0,0,0
48,201,540700,544,555,458,284,110,28,241,64,0,0,0,0,0
48,201,540800,642,425,262,310,173,150,320,87,0,0,0,0,0
48,201,540901,374,110,119,76,53,0,142,62,0,0,0,0,0
48,201,540902,651,457,269,213,94,0,1189,86,85,21,0,0,0
48,201,541001,867,806,727,130,0,81,1151,260,0,0,0,0,0
48,201,541002,515,392,880,335,28,4,321,26,0,0,0,0,0
48,201,541003,1143,606,1057,481,212,71,504,212,56,0,0,0,0
48,201,541100,759,451,557,160,56,9,226,68,0,0,0,0,0
48,201,541201,914,602,555,205,34,56,475,58,0,0,0,0,0
48,201,541202,719,899,512,221,151,23,315,20,0,0,0,0,0
48,201,541203,419,153,186,52,2,0,192,9,0,0,0,0,0
48,201,541300,748,685,587,531,168,125,528,83,36,14,0,0,0
48,201,541400,1257,1073,504,721,226,89,406,237,49,0,11,0,0
48,201,541500,271,291,302,268,70,28,306,8,0,0,0,0,0
48,201,541601,718,220,301,126,14,44,251,70,0,0,0,0,0
48,201,541602,751,460,552,292,101,183,575,111,0,0,0,0,0
48,201,541700,774,434,762,411,78,46,1449,176,0,0,0,0,0
48,201,541800,451,461,401,31,37,33,634,109,9,0,0,0,0
48,201,541900,590,473,459,128,115,66,116,145,0,0,0,0,0
48,201,542000,1263,902,921,534,151,80,508,38,84,0,0,0,0
48,201,542101,755,895,1162,838,143,236,568,165,0,27,0,0,0
48,201,542102,945,940,840,456,114,223,543,40,0,0,17,0,0
48,201,542200,926,1095,976,700,176,245,604,132,0,0,0,0,0
48,201,542301,746,753,947,456,185,174,326,97,11,0,0,0,0
48,201,542302,348,337,459,465,64,14,470,21,0,20,0,0,0
48,201,542400,556,514,600,315,152,48,575,288,0,0,0,0,0
48,201,542500,374,155,84,64,47,6,293,18,0,0,0,0,0
48,201,542600,348,279,252,108,104,17,228,25,5,32,0,0,0
48,201,542700,450,275,195,153,45,0,391,20,0,22,0,0,12
48,201,542800,663,383,534,82,130,52,353,84,52,0,0,0,0
48,201,542900,973,735,668,516,240,37,611,215,0,0,0,0,0
48,201,543001,626,615,526,468,83,87,261,46,0,0,0,0,0
48,201,543002,1016,636,1019,531,150,58,491,117,0,0,0,0,0
48,201,543003,824,804,1382,700,433,124,828,0,55,0,0,0,0
48,201,543100,185,95,157,98,15,67,39,33,0,0,0,0,0
48,201,543200,799,424,222,77,70,61,526,104,0,0,0,0,0
48,201,550100,391,320,183,135,70,43,406,101,19,10,0,0,0
48,201,550200,220,224,192,180,23,0,507,117,0,0,0,0,0
48,201,550301,750,522,544,12,41,23,1018,132,0,0,0,0,0
48,201,550302,949,404,506,258,93,61,1160,186,26,0,0,0,0
48,201,550401,764,567,334,510,131,87,1235,252,94,31,0,0,0
48,201,550402,697,634,847,198,123,28,702,117,24,0,0,0,22
48,201,550500,325,278,325,142,110,60,382,67,0,0,0,0,0
48,201,550601,408,301,351,215,254,95,154,24,11,0,0,0,0
48,201,550602,129,131,196,87,49,39,114,48,0,0,0,0,0
48,201,550603,358,556,201,168,58,24,190,37,0,20,0,0,0
48,201,550700,148,171,185,106,50,39,118,31,0,0,0,0,0
48,201,550800,125,251,189,216,61,48,96,36,15,0,0,0,0
48,201,550900,573,397,378,201,220,225,484,83,0,0,0,0,0
48,201,551000,126,60,237,192,53,13,116,26,0,0,0,0,0
48,201,551100,832,673,390,410,149,56,768,61,0,0,0,0,0
48,201,551200,771,414,442,83,40,63,419,85,11,0,0,0,0
48,201,551300,314,327,251,98,23,41,85,11,0,0,0,0,0
48,201,551400,614,403,200,70,40,16,527,63,0,29,0,0,0
48,201,551500,561,749,375,201,58,72,669,116,25,0,0,0,0
48,201,551600,603,411,395,212,221,84,549,125,26,0,0,0,0
48,201,551701,1012,618,281,261,45,41,886,117,0,0,0,0,0
48,201,551702,305,278,279,135,46,0,167,25,10,0,0,0,0
48,201,551703,826,399,450,233,31,0,767,52,18,0,0,0,0
48,201,551800,767,278,168,94,60,9,360,80,0,0,0,0,0
48,201,551900,396,341,404,106,0,0,1529,121,11,17,0,0,0
48,201,552001,1000,573,559,145,0,149,1234,21,0,0,0,0,0
48,201,552002,149,158,151,44,0,0,133,43,0,6,0,0,0
48,201,552101,340,309,209,45,9,35,415,41,32,0,0,0,0
48,201,552102,595,446,425,144,63,0,434,0,0,0,0,0,0
48,201,552103,254,223,156,29,99,15,73,61,0,0,0,0,0
48,201,552200,424,350,255,270,50,23,685,142,23,0,0,0,0
48,201,552301,565,193,189,127,25,0,398,23,0,0,0,0,0
48,201,552302,601,361,301,53,0,68,485,138,0,0,0,0,0
48,201,552400,769,329,332,208,76,45,768,180,0,0,0,0,0
48,201,552500,829,732,617,319,94,40,675,105,0,0,37,0,0
48,201,552601,504,258,367,138,0,34,436,139,0,0,0,0,0
48,201,552602,656,269,314,116,107,51,1009,171,0,0,0,0,0
48,201,552700,793,424,375,57,63,19,1617,291,100,0,0,0,0
48,201,552800,1428,571,307,93,107,0,1373,244,16,0,0,0,0
48,201,552900,1103,600,143,71,0,0,1177,152,0,0,0,0,0
48,201,553001,686,389,275,138,18,46,376,39,0,0,0,0,0
48,201,553002,689,211,189,121,58,35,152,120,0,0,0,0,0
48,201,553100,642,376,333,137,76,0,538,109,0,0,0,0,0
48,201,553200,818,464,173,119,51,18,744,97,0,23,0,0,0
48,201,553300,480,320,116,76,51,30,997,164,37,0,0,0,0
48,201,553401,445,277,193,157,11,13,267,39,0,0,0,0,0
48,201,553402,1125,625,219,174,9,34,257,67,0,9,0,0,0
48,201,553403,669,518,556,110,38,0,202,39,0,0,0,0,0
48,201,553500,696,516,396,66,12,0,386,199,0,0,0,0,0
48,201,553600,617,436,467,185,69,16,561,102,0,0,0,0,0
48,201,553700,612,233,225,96,45,8,179,35,0,0,0,0,0
48,201,553801,215,202,139,92,9,9,65,40,0,0,31,0,0
48,201,553802,924,469,461,113,37,57,681,65,0,0,0,0,0
48,201,553900,874,413,354,353,93,50,337,53,0,0,0,0,0
48,201,554001,490,191,201,71,7,23,398,66,0,0,0,0,0
48,201,554002,602,235,232,125,56,17,139,17,0,0,0,0,0
48,201,554101,141,60,87,29,41,0,55,0,0,0,0,0,0
48,201,554102,938,661,587,320,171,0,411,188,0,0,27,0,0
48,201,554200,764,286,317,310,147,18,677,255,0,5,0,0,0
48,201,554301,1193,332,343,197,52,9,368,48,0,0,0,0,0
48,201,554302,595,242,152,86,132,11,224,111,12,0,0,0,0
48,201,554401,1146,1233,1146,340,175,41,459,142,16,0,0,0,0
48,201,554402,1152,972,715,266,232,106,472,110,0,0,0,0,0
48,201,554403,670,630,554,351,163,53,324,74,0,48,0,0,0
48,201,554501,561,495,410,179,71,16,155,9,0,0,0,0,0
48,201,554502,650,475,464,152,72,33,190,0,0,0,0,0,0
48,201,554600,626,264,249,177,24,16,161,48,35,0,0,0,0
48,201,554700,856,529,361,327,38,14,505,96,0,0,0,0,0
48,201,554801,933,821,1031,665,116,88,667,190,69,0,88,0,0
48,201,554802,1351,817,1116,479,165,16,851,166,13,57,0,0,0
48,201,554901,423,470,570,414,164,64,227,62,44,0,0,0,0
48,201,554902,807,339,456,202,70,55,245,123,63,0,0,0,0
48,201,554903,1069,400,1003,401,42,91,495,30,0,0,0,0,0
48,201,555000,552,405,587,221,39,61,409,40,46,0,0,0,0
48,201,555100,770,417,411,305,95,54,831,141,0,0,0,0,0
48,201,555200,610,483,378,291,16,7,590,90,0,0,0,0,0
48,201,555301,115,45,24,47,0,0,35,0,0,0,0,0,0
48,201,555302,1363,721,795,358,456,17,512,68,0,0,0,0,0
48,201,555303,519,376,295,208,7,8,162,105,9,0,0,0,0
48,201,555401,268,173,183,63,24,0,195,0,0,22,0,0,0
48,201,555402,717,285,305,38,160,108,1242,211,48,0,0,0,0
48,201,555501,371,140,162,226,22,142,263,51,0,0,0,0,0
48,201,555502,1764,991,1188,679,249,121,858,275,27,0,0,0,0
48,201,555600,710,226,329,93,70,60,213,0,0,0,0,0,0
48,201,555701,703,465,490,233,115,95,104,42,0,0,0,0,0
48,201,555702,693,707,889,407,63,17,432,13,0,0,0,0,0
48,201,556000,505,460,346,342,81,52,284,71,0,15,0,0,0
48,201,980000,0,0,0,0,0,0,8,0,0,0,0,0,0
48,201,980100,158,13,25,37,0,0,0,42,0,0,0,0,0
48,203,020102,788,316,81,162,33,0,519,80,20,12,0,0,0
48,203,020103,607,169,315,114,11,17,337,27,0,0,0,0,0
48,203,020104,702,152,179,47,65,0,274,36,3,2,0,0,0
48,203,020200,633,334,607,204,41,18,555,58,0,42,0,0,0
48,203,020301,627,233,127,70,71,0,617,30,0,0,0,0,0
48,203,020302,260,248,149,62,59,115,280,25,0,0,0,0,0
48,203,020401,305,258,160,58,67,5,457,36,0,0,0,0,0
48,203,020402,476,216,108,183,21,46,549,81,0,0,0,0,0
48,203,020501,425,103,63,42,50,11,378,56,0,0,0,0,0
48,203,020502,658,271,244,95,0,10,404,54,6,0,0,0,0
48,203,020603,683,483,292,87,37,8,226,81,0,0,0,0,0
48,203,020604,542,202,114,145,75,18,283,15,8,0,0,0,0
48,203,020605,705,120,361,146,36,0,502,114,32,0,0,0,0
48,203,020606,649,332,337,163,0,16,260,43,0,0,0,0,0
48,205,950200,584,211,250,202,64,34,405,67,0,0,0,0,0
48,207,950300,461,211,104,29,15,105,403,51,0,0,0,0,0
48,207,950400,353,81,113,33,33,4,276,25,0,0,0,0,0
48,209,010100,246,42,7,51,8,0,523,283,12,88,0,0,0
48,209,010200,94,4,16,0,0,0,147,160,9,0,0,0,0
48,209,010302,399,191,140,100,14,63,512,200,51,17,0,0,0
48,209,010303,418,283,155,50,35,27,714,580,243,151,0,0,0
48,209,010304,315,234,196,43,81,27,1000,662,65,16,0,0,0
48,209,010400,886,319,309,142,87,116,1227,339,95,60,21,0,0
48,209,010500,235,242,165,32,44,47,760,218,15,0,0,0,0
48,209,010600,1320,600,359,290,69,10,983,115,121,6,0,0,0
48,209,010701,551,123,122,58,49,9,1114,1082,371,0,0,0,0
48,209,010702,261,134,42,14,16,6,213,151,286,49,0,0,0
48,209,010803,582,398,184,59,3,8,625,35,0,0,0,0,0
48,209,010804,1540,374,469,131,60,9,866,182,8,0,0,0,0
48,209,010805,699,443,497,192,112,1,241,42,0,0,0,0,0
48,209,010806,343,199,313,120,30,0,310,38,0,0,0,0,0
48,209,010807,341,63,98,50,32,0,97,36,0,0,4,0,0
48,209,010808,838,277,361,137,45,0,363,73,0,0,0,0,0
48,209,010809,665,202,285,129,15,115,248,22,0,0,0,0,0
48,209,010901,1048,455,464,216,95,4,374,100,44,0,0,0,0
48,209,010902,982,885,609,292,118,18,850,149,85,0,0,0,0
48,209,010905,498,302,305,227,53,69,359,56,0,0,0,0,0
48,209,010906,712,770,740,385,160,156,498,218,11,0,0,0,0
48,209,010907,585,451,483,348,288,186,485,157,2,0,0,0,0
48,209,010908,498,624,452,373,125,120,495,225,75,0,0,0,0
48,209,010909,309,444,568,85,13,0,403,73,0,13,0,0,0
48,209,010910,408,541,439,430,97,106,221,138,0,18,0,0,0
48,211,950300,496,240,163,96,60,26,300,29,0,0,0,0,0
48,213,950100,1123,298,237,96,37,33,562,144,52,0,0,0,0
48,213,950200,567,231,285,175,8,30,380,22,6,0,0,0,0
48,213,950300,1192,226,444,188,27,18,663,39,3,0,0,0,0
48,213,950400,424,340,246,138,31,10,314,22,0,0,0,0,0
48,213,950500,274,147,129,48,15,26,214,23,11,0,0,0,0
48,213,950601,460,162,50,75,11,0,587,84,29,0,0,0,0
48,213,950602,730,251,178,125,0,60,605,139,0,0,0,0,0
48,213,950700,571,238,101,212,66,36,371,90,18,0,0,0,0
48,213,950800,863,188,102,73,38,15,672,135,5,0,7,0,0
48,213,950901,777,206,164,165,105,11,506,109,0,0,0,0,0
48,213,950902,329,126,98,35,9,3,225,9,0,0,0,0,0
48,213,950903,352,109,82,39,16,0,205,115,0,0,0,0,0
48,213,951000,165,202,98,18,57,15,241,6,0,0,0,0,0
48,213,951100,539,202,124,87,17,43,423,49,0,0,0,0,0
48,213,951200,323,329,330,256,128,10,498,63,0,0,11,0,0
48,213,951300,741,133,260,182,0,37,819,49,0,0,0,0,0
48,213,951400,1040,467,259,141,57,34,585,112,28,0,2,0,0
48,215,020101,410,329,254,151,274,38,212,38,16,0,0,0,0
48,215,020102,798,361,460,296,26,127,397,103,0,0,0,0,0
48,215,020201,379,302,405,347,161,111,198,0,5,8,0,0,0
48,215,020202,379,244,367,316,184,187,164,0,0,0,16,0,0
48,215,020204,704,313,375,382,244,73,229,0,16,0,0,0,0
48,215,020205,477,374,282,96,144,8,306,0,0,0,0,0,0
48,215,020301,1044,504,690,296,151,88,422,0,0,0,0,0,0
48,215,020302,718,341,480,424,30,114,728,93,0,16,0,0,0
48,215,020402,385,530,704,329,130,59,109,39,0,0,25,0,0
