state,county,tract,B16005B_003E,B16005B_005E,B16005B_006E,B16005B_008E,B16005B_010E,B16005B_011E,B16005C_003E,B16005C_005E,B16005C_006E,B16005C_008E,B16005C_010E,B16005C_011E,B16005D_003E,B16005D_005E,B16005D_006E,B16005D_008E,B16005D_010E,B16005D_011E,B16005E_003E,B16005E_005E,B16005E_006E,B16005E_008E,B16005E_010E,B16005E_011E,B16005F_003E,B16005F_005E,B16005F_006E,B16005F_008E,B16005F_010E,B16005F_011E,B16005G_003E,B16005G_005E,B16005G_006E,B16005G_008E,B16005G_010E,B16005G_011E,B16005H_003E,B16005H_005E,B16005H_006E,B16005H_008E,B16005H_010E,B16005H_011E,B16005I_003E,B16005I_005E,B16005I_006E,B16005I_008E,B16005I_010E,B16005I_011E
48,201,521300,233,46,0,0,0,0,8,0,0,0,0,100,0,134,0,9,40,245,0,0,0,0,0,0,32,475,167,0,168,639,0,20,10,0,0,0,1013,43,0,9,33,8,214,1135,389,9,390,1533
48,201,521400,0,0,0,0,0,33,51,0,18,0,0,89,0,0,0,0,14,0,0,0,0,0,17,0,33,661,369,0,199,2163,15,44,0,14,0,51,241,117,0,0,0,0,326,1239,571,14,452,3488
48,201,521500,199,15,0,0,0,0,0,0,0,0,0,0,7,0,30,12,98,156,0,0,0,0,0,0,174,624,108,59,132,720,100,8,0,0,0,0,1320,54,0,36,0,40,333,1106,344,101,334,1253
48,201,521600,394,0,3,0,0,0,7,0,0,0,0,10,0,0,0,0,0,7,0,0,0,0,0,0,0,61,51,0,33,273,0,29,0,0,17,9,414,3,16,11,0,5,79,816,297,46,195,990
48,201,521700,1568,62,0,0,17,0,0,72,0,0,71,0,0,31,0,16,38,59,0,0,0,0,0,0,157,249,118,0,29,460,68,0,0,0,0,0,760,54,0,28,35,0,365,693,395,29,282,1760
48,201,521800,419,2,0,12,4,0,0,0,0,0,8,0,25,160,37,17,312,610,0,0,0,0,0,0,15,194,7,0,95,87,0,0,0,0,0,0,764,106,0,0,58,33,204,937,156,52,339,850
48,201,521900,337,17,0,13,0,49,0,0,0,0,0,0,17,16,0,17,120,179,0,0,0,0,0,0,52,197,0,0,110,89,98,0,0,0,0,33,2373,89,0,154,98,35,577,832,208,60,338,1155
48,201,522000,321,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,92,34,0,0,0,0,0,0,120,272,45,14,259,494,15,0,9,0,0,7,1316,31,6,35,18,0,183,824,121,14,442,1015
48,201,522100,479,21,0,44,39,56,164,0,0,0,0,0,15,12,0,0,23,109,0,0,0,0,0,0,307,448,131,2,136,1510,0,98,0,17,16,101,2322,12,0,21,13,0,636,1337,211,12,296,1993
48,201,522201,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,109,0,0,0,0,0,0,307,499,23,0,147,233,39,0,0,0,64,15,892,24,0,34,0,0,452,754,117,33,288,833
48,201,522202,118,25,9,0,0,0,0,0,0,0,0,0,0,19,0,0,14,28,0,0,0,0,0,0,58,99,52,0,183,593,0,0,0,0,0,0,926,142,0,0,15,0,125,430,255,0,294,1244
48,201,522301,79,0,0,0,15,0,0,0,0,0,0,18,0,0,0,94,68,42,0,0,0,0,0,0,4,275,66,0,188,408,26,56,0,11,12,12,831,94,0,0,177,32,394,751,140,11,398,965
48,201,522302,162,15,0,0,34,0,0,62,0,0,26,53,14,26,0,9,82,116,0,5,0,0,0,0,114,158,36,59,194,494,23,0,0,0,0,0,922,64,16,0,22,20,173,429,116,59,458,920
48,201,522401,74,0,0,0,0,0,32,0,0,0,0,0,0,37,0,10,153,234,0,0,0,0,0,0,25,35,0,117,163,130,73,0,0,8,0,0,2049,113,46,22,43,8,219,332,140,127,320,956
48,201,522402,82,0,7,0,0,0,0,10,0,0,0,0,0,0,0,6,29,61,0,0,0,0,0,0,6,9,0,9,144,320,0,0,0,0,0,0,1281,23,0,0,50,0,76,519,88,9,396,828
48,201,522500,0,0,0,0,0,0,8,0,0,0,0,0,89,30,0,21,132,83,0,0,0,0,0,0,0,0,0,0,6,2,53,7,0,11,0,0,3058,249,0,57,35,0,111,65,0,0,62,10
48,201,530100,774,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,16,0,18,0,0,0,0,0,71,18,91,0,80,613,37,2,16,0,45,32,902,0,0,0,0,0,737,738,564,114,244,1784
48,201,530200,132,0,0,0,6,0,49,0,0,0,0,16,0,34,13,13,24,19,0,0,0,0,0,0,6,29,0,0,17,27,15,0,0,0,0,0,2046,57,5,58,26,12,309,462,54,0,60,269
48,201,530300,1563,16,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,4,16,12,0,0,0,0,12,0,0,0,0,0,101,246,24,17,83,261
48,201,530400,1150,8,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,44,0,0,0,237,13,0,0,0,13,29,114,0,9,0,0,0,105,230,130,0,93,537
48,201,530500,1430,50,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,77,85,6,70,197,0,0,9,0,0,17,133,8,0,0,0,15,151,682,288,6,181,1098
48,201,530600,873,0,0,8,9,0,0,0,0,0,0,0,0,0,0,0,10,37,0,0,0,0,0,0,17,65,37,0,38,75,29,0,0,8,8,0,445,11,0,0,0,0,184,447,248,0,150,725
48,201,530700,1555,58,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,7,0,7,0,0,0,0,0,0,0,497,26,0,0,0,0,317,645,469,7,214,1270
48,201,530800,2508,0,14,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,53,40,135,310,42,0,0,0,0,0,351,1,0,17,0,0,84,105,116,40,172,426
48,201,530900,308,5,0,0,0,0,15,0,0,0,0,0,37,0,0,0,10,0,0,0,0,0,0,0,53,182,0,0,32,99,8,22,0,0,41,0,2047,93,0,30,0,0,134,636,33,9,207,355
48,201,531000,44,0,0,0,0,0,0,0,0,0,0,0,8,0,0,60,100,0,0,0,0,0,0,0,18,37,0,0,0,0,89,0,0,0,0,0,1680,138,9,31,11,0,329,343,26,22,50,446
48,201,531100,9,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,12,9,0,0,0,0,0,0,14,59,14,0,6,8,37,0,0,0,0,0,1631,51,7,43,22,0,259,323,32,9,43,40
48,201,531200,155,16,0,0,0,0,6,0,0,0,0,0,0,0,0,32,22,0,0,0,0,0,0,0,30,10,8,25,0,0,12,0,0,0,0,0,1419,24,0,100,7,0,297,278,56,32,89,141
48,201,531300,559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,127,36,26,113,718,113,0,0,12,0,0,1039,53,0,27,0,33,1000,549,574,103,180,1176
48,201,531400,46,0,0,1,0,0,12,0,0,0,0,0,5,0,0,9,0,0,0,0,0,0,0,0,20,47,0,0,0,0,35,0,0,0,0,1,1091,7,10,7,5,0,272,186,0,81,7,189
48,201,531500,218,0,0,0,39,0,0,0,0,0,0,0,13,0,0,48,0,18,0,0,0,0,0,0,74,87,0,0,27,53,37,0,0,0,0,27,1244,5,22,31,0,0,346,266,42,29,65,236
48,201,531600,55,0,0,0,0,0,0,0,0,0,0,0,8,12,0,0,0,29,0,0,0,0,0,0,0,67,0,0,61,38,48,8,7,0,0,0,1425,47,9,26,0,0,301,367,84,0,110,245
48,201,531700,17,0,0,0,0,0,3,1,0,0,0,0,10,7,0,5,0,0,0,0,0,0,0,0,12,0,0,0,0,0,38,6,0,0,0,0,2014,44,29,9,15,42,375,56,9,8,0,8
48,201,531800,1194,51,5,16,0,0,0,0,0,0,0,0,0,0,0,5,0,0,37,0,0,0,0,0,6,41,10,0,23,54,0,0,0,0,0,0,21,0,0,0,0,0,20,80,102,5,27,249
48,201,531900,3383,43,12,13,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,10,12,0,0,26,23,28,82,0,0,0,10,0,0,0,0,9,0,202,230,79,0,68,416
48,201,532001,2128,56,44,33,57,46,0,0,0,0,0,0,0,7,53,0,67,54,0,0,0,0,0,0,0,26,0,21,64,42,16,0,0,0,0,0,662,52,16,0,20,0,487,101,148,21,168,1007
48,201,532002,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,15,69,5,0,22,69,116,6,0,11,27
48,201,532100,1568,85,0,0,39,0,0,0,0,0,0,0,16,0,0,13,48,59,0,0,0,0,0,0,70,385,125,0,42,462,23,12,0,0,0,0,1006,0,0,0,0,28,336,833,185,185,200,1531
48,201,532200,811,7,0,0,0,8,0,0,0,0,0,0,0,12,0,0,20,0,0,13,0,0,0,0,0,0,53,0,24,104,27,0,0,0,0,10,365,0,17,0,0,0,266,179,236,0,89,415
48,201,532300,1381,82,0,70,0,0,0,0,0,0,0,0,39,11,0,10,43,28,0,0,0,0,0,0,79,90,58,0,65,178,9,0,0,0,45,0,966,52,0,13,14,0,385,500,449,207,242,762
48,201,532400,835,0,0,52,0,0,0,0,0,0,0,0,54,32,0,46,78,12,0,0,0,0,0,0,69,355,14,9,99,92,0,24,58,0,13,13,1571,0,0,33,21,0,323,1280,272,16,161,896
48,201,532501,743,0,0,0,0,16,0,0,0,0,0,0,0,83,77,16,115,472,0,0,0,0,0,0,148,632,49,0,345,815,219,95,18,0,29,23,1003,40,0,61,14,0,740,1808,386,25,650,1817
48,201,532502,477,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,7,17,0,0,0,0,0,0,43,401,139,0,114,464,13,0,0,0,0,0,581,0,0,0,0,0,553,1030,641,302,300,1582
48,201,532600,1962,0,20,0,0,0,0,0,0,0,5,0,0,59,44,0,185,335,0,0,0,0,0,0,47,161,0,0,48,404,23,0,0,0,0,0,530,28,14,0,0,64,527,814,175,15,112,779
48,201,532700,2236,94,14,0,23,0,0,27,0,0,0,0,4,0,0,30,0,98,0,0,0,0,0,0,9,57,0,0,0,60,80,83,0,0,99,44,1109,20,0,45,0,19,236,266,237,0,136,285
48,201,532800,372,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,35,64,0,0,0,0,0,0,40,10,0,18,13,10,7,90,7,0,21,20,332,0,0,5,0,8,51,187,44,27,121,241
48,201,532900,2106,121,12,5,23,32,0,35,0,0,0,0,11,141,9,0,97,261,0,0,0,0,0,0,24,0,65,55,29,73,0,0,0,0,0,0,200,20,72,9,0,331,79,370,225,55,139,671
48,201,533000,1399,45,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,54,43,0,0,79,10,0,0,0,0,0,39,0,0,0,0,18,119,203,85,0,50,397
48,201,533100,3606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,53,0,0,0,0,0,0,107,165,8,0,0,41,24,40,0,0,0,0,305,0,0,15,0,0,274,401,100,0,204,772
48,201,533200,2090,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,5,0,0,1,43,19,0,0,0,0,232,18,0,0,0,0,110,123,82,24,42,256
48,201,533300,4844,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,146,41,0,0,0,0,0,37,0,0,0,0,0,38,229,61,0,13,371
48,201,533400,3783,141,0,0,15,0,0,0,0,0,0,0,0,36,36,0,0,67,0,0,0,0,0,0,12,236,150,0,185,414,25,0,0,0,0,0,290,30,0,0,0,0,502,1480,798,36,526,2514
48,201,533500,679,0,0,0,0,16,0,11,0,0,14,4,39,66,0,0,15,37,0,0,0,0,0,0,170,144,35,0,68,200,0,0,0,0,0,14,501,28,0,0,0,3,438,784,296,20,371,1137
48,201,533600,1186,90,0,77,0,149,0,0,0,0,0,0,0,41,0,0,62,133,0,0,0,0,0,0,7,71,39,12,115,185,71,14,0,0,0,0,319,15,0,0,0,117,155,565,349,68,342,1084
48,201,533701,523,34,11,0,0,0,5,75,0,0,20,40,25,182,18,0,25,101,0,0,0,0,0,0,13,21,105,0,11,178,10,6,0,0,0,10,80,20,0,0,0,14,286,941,554,7,266,1872
48,201,533702,550,31,12,0,0,23,0,37,8,0,0,4,14,216,0,5,95,30,0,0,0,0,0,0,0,48,10,0,18,103,0,8,0,0,9,23,264,15,0,0,0,0,134,546,471,3,82,956
48,201,533801,1596,67,0,0,55,74,0,23,57,0,0,0,0,107,0,0,309,279,0,0,0,0,0,0,0,266,185,0,85,306,23,0,14,0,0,27,416,51,0,0,0,0,258,1357,1309,0,408,2266
48,201,533802,777,9,0,10,0,0,12,8,0,0,0,34,53,61,61,0,45,249,0,0,0,0,0,0,45,251,56,7,122,201,0,23,0,0,0,0,432,17,0,7,12,0,301,1294,773,16,400,1474
48,201,533901,2565,0,0,141,0,0,2,0,0,0,66,22,35,75,43,38,123,355,0,0,0,0,0,0,68,297,124,61,148,361,100,18,0,18,10,64,479,0,72,0,16,16,262,1475,695,159,377,2320
48,201,533902,1625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,81,65,0,0,0,0,0,0,54,107,79,0,17,180,0,0,0,0,0,0,102,11,0,0,0,0,99,349,397,0,153,1237
48,201,534001,106,0,0,0,0,0,0,71,0,0,0,66,0,65,24,0,9,292,0,0,0,0,0,0,2,17,37,0,83,196,0,0,0,0,1,0,242,15,9,0,11,24,34,221,224,31,195,1074
48,201,534002,883,0,0,0,0,8,0,0,0,0,0,0,42,51,22,0,138,213,0,0,0,0,0,0,0,9,8,13,0,74,22,21,0,0,14,14,386,10,0,0,0,0,297,890,723,78,362,1331
48,201,534003,964,0,12,0,0,22,0,0,0,0,0,0,26,68,17,3,13,134,0,0,0,0,0,0,15,12,0,0,24,69,49,0,0,0,5,0,138,0,0,0,0,44,134,240,136,26,98,333
48,201,534100,822,37,12,11,0,46,0,0,0,0,0,0,15,253,48,106,208,997,0,0,0,0,0,0,26,305,74,8,109,237,0,12,15,0,0,0,1150,38,26,0,11,24,447,845,471,290,389,1283
48,201,534201,145,0,0,0,0,0,0,11,0,0,14,7,5,114,6,0,42,227,0,0,0,0,0,0,18,28,5,62,0,30,0,0,7,0,8,20,394,7,0,0,0,0,61,382,87,104,93,231
48,201,534202,658,0,0,0,0,0,0,0,0,0,0,0,70,322,9,70,108,532,0,0,0,0,0,0,0,104,28,0,0,37,106,26,0,0,19,14,4075,83,25,159,93,37,269,643,122,118,368,258
48,201,534203,524,0,0,0,0,0,13,0,0,0,0,0,5,6,0,19,57,62,0,0,0,0,0,0,23,65,0,0,51,74,0,0,0,0,0,0,320,17,0,0,0,5,58,203,89,11,56,239
48,201,540100,353,0,0,89,18,0,0,0,0,0,0,0,193,617,99,157,929,724,0,0,0,0,0,0,75,324,128,46,220,341,84,17,36,33,17,0,3545,299,33,425,630,264,497,784,201,46,527,879
48,201,540200,259,0,0,0,8,0,0,0,0,0,0,0,6,5,10,52,43,76,0,0,0,0,0,0,5,10,0,27,183,243,0,0,0,0,0,4,589,32,0,6,6,11,258,220,140,51,246,656
48,201,540501,461,0,0,12,0,36,0,0,0,0,0,0,189,14,0,32,215,71,0,0,0,0,0,0,38,122,58,39,109,340,18,0,0,0,12,37,1153,12,0,67,0,0,368,444,166,39,545,1324
48,201,540502,91,0,0,0,0,0,28,0,0,0,0,0,0,58,0,25,20,36,0,0,0,0,0,0,23,0,10,0,14,0,0,0,0,0,0,0,2912,41,0,28,0,0,241,360,132,9,238,382
48,201,540601,634,29,0,63,0,0,14,0,0,0,0,0,18,149,36,20,161,114,29,0,0,0,0,0,9,0,0,0,0,0,135,0,0,0,0,0,1169,85,8,0,9,21,337,486,95,4,272,266
48,201,540602,758,0,0,227,0,0,0,0,0,0,0,0,18,15,19,0,68,171,0,0,0,0,0,0,0,231,72,0,14,133,268,44,0,36,220,0,1559,104,0,95,138,19,521,1026,101,107,421,836
48,201,540700,396,0,0,0,0,0,0,16,11,0,0,30,43,188,23,80,327,495,0,0,0,0,0,0,101,22,0,0,113,117,393,0,0,14,15,114,2036,204,0,105,85,22,324,924,123,18,449,858
48,201,540800,741,40,0,58,0,49,102,10,0,0,26,10,76,51,0,52,110,120,0,0,0,0,0,0,121,586,0,17,580,564,57,27,0,0,50,154,1296,51,0,51,68,108,992,1313,184,17,883,1326
48,201,540901,159,75,0,0,0,0,0,0,0,0,0,0,264,39,0,5,92,75,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,1348,14,17,110,14,0,134,143,64,0,7,16
48,201,540902,1492,106,0,0,0,0,0,0,0,0,0,0,94,123,17,50,317,317,0,27,0,0,0,0,0,52,0,0,0,0,134,0,0,23,0,0,2855,89,0,85,83,23,165,382,15,0,268,270
48,201,541001,1778,78,17,117,74,0,41,0,0,0,0,0,202,147,119,17,444,482,0,0,0,0,0,0,201,92,0,0,78,0,160,0,0,0,18,0,3456,149,17,0,46,40,663,1241,69,32,209,254
48,201,541002,1065,0,0,60,113,0,0,0,0,0,0,17,103,178,25,130,470,137,0,0,0,0,0,0,124,151,42,0,5,19,185,18,66,49,82,89,2919,170,0,192,20,54,352,339,109,0,611,269
48,201,541003,2579,15,0,22,0,26,0,0,0,0,0,0,226,68,80,51,766,308,0,0,0,0,0,0,0,311,0,31,437,274,368,127,0,19,16,0,4879,160,0,105,139,45,1104,899,37,0,496,444
48,201,541100,624,0,0,62,125,0,12,0,0,0,0,0,59,72,0,0,59,326,0,0,0,0,0,0,19,60,0,0,0,139,0,53,0,0,26,25,3827,188,0,97,36,29,348,264,30,15,195,218
48,201,541201,456,0,12,0,0,0,0,0,0,0,0,0,122,109,121,0,363,56,0,0,0,0,0,0,223,313,0,0,36,84,64,0,0,0,0,0,4631,97,0,58,31,51,485,650,0,0,403,453
48,201,541202,615,0,0,0,85,0,129,24,0,65,0,24,144,264,94,0,400,192,0,0,0,0,0,0,290,394,0,0,190,104,80,0,0,108,0,0,3476,78,0,112,48,0,534,1194,171,92,519,393
48,201,541203,74,0,0,19,0,0,0,0,0,0,0,0,0,11,0,46,50,17,0,0,0,0,0,0,0,0,0,0,0,0,28,18,0,0,0,0,2084,0,0,42,0,0,112,77,0,32,0,0
48,201,541300,2207,0,0,265,34,0,0,0,0,0,0,0,109,73,73,52,196,621,0,0,0,0,0,0,108,508,29,3,169,259,143,7,33,0,0,12,1709,107,0,75,33,51,875,1820,236,287,1059,1496
48,201,541400,2513,165,0,222,168,149,0,0,0,0,0,0,111,335,118,382,823,768,0,0,0,0,0,0,0,578,109,0,177,391,29,167,0,0,0,0,2575,84,0,33,89,149,700,2309,340,0,804,1285
48,201,541500,372,0,0,27,14,0,0,0,0,0,0,0,26,136,18,13,182,279,0,0,0,0,0,0,17,149,8,0,130,122,14,32,0,6,74,34,1349,67,29,7,30,0,388,736,29,36,389,530
48,201,541601,470,0,0,23,0,0,38,0,0,0,0,0,17,8,5,52,121,141,0,0,0,0,0,0,0,24,25,0,0,19,90,0,0,0,8,0,2875,39,39,109,0,0,141,525,25,23,140,84
48,201,541602,513,52,0,21,108,257,0,0,0,0,0,0,34,45,62,37,147,152,0,0,0,0,0,0,33,358,57,40,184,386,242,67,17,0,37,75,2516,181,31,126,133,29,844,1280,339,299,983,1321
48,201,541700,2383,83,37,173,261,64,0,0,0,0,0,0,131,15,0,33,423,153,0,0,0,0,0,0,16,179,0,0,252,284,164,54,16,0,0,0,2983,58,0,99,25,112,702,901,50,82,1098,588
48,201,541800,750,0,0,33,0,0,18,0,0,0,0,0,0,68,68,75,177,95,0,0,0,0,0,0,40,29,40,0,67,104,0,0,0,0,0,0,1848,88,7,221,144,66,362,573,40,68,305,338
48,201,541900,842,59,0,0,56,0,6,0,0,0,0,0,64,138,15,2,185,104,0,0,0,0,0,0,25,126,54,0,0,121,38,24,0,0,0,0,2731,52,5,142,10,0,460,791,154,45,505,597
48,201,542000,1843,116,0,159,117,33,81,0,0,0,0,0,84,61,40,71,329,455,0,0,0,0,0,0,94,121,71,0,51,164,198,57,0,0,150,33,4511,106,85,0,30,46,1090,1921,134,144,1002,1309
48,201,542101,3163,291,0,406,85,0,15,0,0,0,0,0,112,161,30,18,469,198,0,0,0,0,114,0,80,525,18,31,115,157,79,88,45,0,0,72,2647,571,0,87,182,184,886,2511,290,151,1774,2041
48,201,542102,2677,191,0,159,22,0,0,0,0,0,0,26,92,37,27,20,233,156,0,0,0,0,0,0,33,361,0,0,409,305,297,28,0,0,0,0,2291,498,72,82,77,93,885,1917,57,126,1363,1804
48,201,542200,3449,108,0,133,173,47,0,0,0,0,0,0,104,80,76,0,323,263,0,0,0,0,0,0,228,205,0,0,184,444,162,311,0,51,105,208,2886,65,0,110,98,101,957,2876,303,122,2038,1849
48,201,542301,1214,0,0,196,119,43,37,21,19,0,0,37,65,197,31,51,249,208,0,0,0,0,0,0,208,526,114,16,109,366,194,70,74,0,11,311,3044,92,0,48,147,110,1104,2267,522,78,971,1566
48,201,542302,1409,0,26,0,6,0,0,0,0,0,0,0,0,92,8,0,114,246,0,0,0,0,0,0,118,118,14,0,89,152,218,89,0,23,17,0,1488,92,0,0,29,31,785,936,298,52,524,578
48,201,542400,657,40,0,16,297,0,0,82,0,0,0,19,0,39,0,0,278,61,0,0,0,0,0,0,240,465,134,0,201,398,452,63,6,0,19,0,2403,107,36,25,33,16,827,1175,156,23,1069,1418
48,201,542500,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,11,0,0,0,0,20,75,0,0,0,0,0,2043,7,17,56,0,0,77,108,0,0,0,37
48,201,542600,386,0,0,6,8,0,33,0,0,0,0,0,56,9,0,0,88,82,0,0,0,0,0,0,261,220,34,0,28,75,48,10,0,0,0,28,1979,52,0,0,22,0,457,388,34,0,202,331
48,201,542700,131,0,0,20,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,101,14,38,75,60,60,14,0,0,3,0,2558,52,0,35,0,0,277,316,22,38,190,403
48,201,542800,73,0,0,0,0,0,0,61,15,0,14,0,80,53,15,0,36,0,0,0,0,0,0,0,0,98,0,0,28,260,0,0,0,0,0,21,4336,64,0,41,0,0,680,397,115,0,174,658
48,201,542900,1002,42,0,107,20,100,0,152,0,0,46,50,26,0,19,20,226,83,0,0,0,0,0,0,85,806,69,0,185,572,334,234,13,41,25,110,4681,135,0,124,34,23,754,2111,168,0,680,1269
48,201,543001,1335,124,0,209,299,0,41,46,15,0,0,30,310,42,0,0,295,134,0,0,0,0,0,0,52,278,0,0,0,0,71,0,0,0,0,20,3389,159,0,57,124,59,963,697,28,0,213,124
48,201,543002,1407,73,0,0,0,0,0,0,0,0,0,0,159,297,91,61,383,435,0,0,0,0,0,0,305,111,20,0,11,120,157,26,0,0,0,104,5600,183,0,139,171,61,987,766,29,86,358,416
48,201,543003,3342,214,0,19,50,32,50,41,14,0,0,28,20,325,106,42,465,253,0,0,0,0,0,0,343,275,123,20,298,508,159,100,0,0,21,25,3783,217,0,100,79,109,2251,1905,508,110,1001,2014
48,201,543100,132,9,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,6,0,0,0,0,0,0,19,82,24,0,0,63,46,19,0,0,0,0,1174,79,0,0,0,0,187,219,145,12,72,415
48,201,543200,551,55,0,0,0,4,0,15,0,0,0,0,74,73,11,3,394,171,0,0,0,0,0,0,101,79,0,0,155,66,74,8,0,0,5,26,2077,120,12,89,60,14,379,518,151,19,644,377
48,201,550100,1882,66,0,24,0,0,0,0,0,0,0,0,16,0,0,0,0,8,0,0,0,0,0,0,7,70,129,66,86,324,0,29,0,0,12,70,271,15,10,0,16,0,54,263,464,118,156,794
48,201,550200,1910,60,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,41,33,37,34,114,19,0,0,0,0,0,138,19,0,0,0,0,103,139,135,55,101,597
48,201,550301,3965,0,0,33,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,238,0,29,31,29,36,0,45,0,0,0,532,70,0,0,0,0,93,475,127,58,198,715
48,201,550302,3794,87,0,181,20,28,0,0,0,0,0,0,74,0,0,0,118,178,0,0,0,0,0,0,17,196,26,17,227,570,184,25,0,11,58,30,906,0,111,43,25,47,39,570,422,17,360,1258
48,201,550401,3356,34,0,0,89,16,0,0,0,0,0,52,11,15,2,36,175,182,0,0,0,0,29,44,17,68,67,141,115,164,163,28,35,0,0,0,680,37,0,26,16,105,674,988,611,243,350,2123
48,201,550402,6709,56,46,65,62,0,63,0,0,0,0,0,0,97,61,0,254,411,0,0,0,0,0,0,63,98,36,0,33,163,0,0,0,0,0,0,286,68,0,0,0,0,319,502,185,31,169,544
48,201,550500,2017,67,0,38,40,18,0,0,0,0,0,0,0,0,67,0,128,171,0,0,0,0,0,0,8,124,49,6,94,183,92,12,0,0,0,0,234,23,0,0,0,0,195,648,278,27,207,921
48,201,550601,2911,86,22,18,8,70,0,0,0,0,0,0,0,73,0,20,13,98,0,0,0,0,0,0,0,203,71,32,76,250,0,0,0,0,0,0,482,15,16,1,19,0,98,942,730,93,161,943
48,201,550602,1196,16,0,37,14,0,0,0,0,0,0,0,38,24,0,0,16,66,0,0,0,0,0,0,16,54,15,0,0,28,13,0,0,4,0,0,17,10,0,0,0,0,131,435,205,30,77,351
48,201,550603,1454,44,0,52,0,0,0,14,0,0,0,12,0,46,29,0,29,172,0,0,0,0,0,0,79,201,61,32,13,257,80,12,2,0,2,2,124,23,35,0,34,9,159,525,572,63,176,1392
48,201,550700,867,6,0,9,6,10,14,5,13,0,0,6,23,113,4,40,109,153,0,0,0,0,0,0,49,25,13,6,0,0,63,5,5,15,4,20,249,0,38,14,0,0,223,299,86,25,235,357
48,201,550800,1939,56,0,18,0,0,0,0,0,0,0,0,14,81,0,4,86,114,0,0,0,0,0,0,0,51,26,8,0,76,8,14,0,0,0,11,66,0,0,0,14,17,35,361,281,18,74,575
48,201,550900,1293,0,0,0,30,0,15,0,0,0,0,0,63,278,121,0,308,897,0,0,0,0,0,0,155,130,0,8,142,104,29,0,0,0,14,0,433,80,112,0,36,246,398,1587,347,41,753,1426
48,201,551000,687,28,0,47,77,56,27,0,0,0,0,0,15,6,8,0,21,68,0,0,0,0,0,0,0,26,0,0,9,31,116,30,0,0,0,10,42,34,0,0,10,0,213,601,188,27,196,676
48,201,551100,3158,0,22,16,37,17,0,0,18,0,0,35,151,337,49,49,358,866,31,0,0,0,0,0,56,89,21,0,247,326,13,0,0,18,0,0,664,65,0,58,31,54,216,868,335,65,570,1492
48,201,551200,887,87,58,0,0,0,0,0,0,0,0,0,98,145,52,36,226,376,55,0,0,0,0,0,129,77,47,0,18,17,149,27,0,0,28,43,2063,20,0,77,13,69,288,565,120,57,104,721
48,201,551300,775,10,53,0,0,14,0,63,0,0,0,0,22,140,40,12,251,286,0,0,0,0,0,0,16,0,16,11,0,0,4,0,0,0,0,0,1006,0,0,37,0,0,120,155,136,11,129,345
48,201,551400,995,0,9,16,8,0,0,0,0,0,0,0,0,84,84,87,273,325,0,0,0,0,0,0,29,14,0,0,33,69,43,23,0,0,0,9,1364,45,0,44,0,43,302,339,55,26,139,470
48,201,551500,1995,49,35,16,21,33,0,0,0,0,0,0,170,200,52,161,222,549,0,0,0,0,0,0,93,155,45,0,56,91,88,9,0,63,0,0,1235,0,0,0,20,0,853,545,198,96,531,532
48,201,551600,988,0,0,0,27,37,11,11,10,0,12,0,109,23,35,80,171,490,0,0,0,7,0,0,18,97,0,0,95,68,102,45,0,0,0,0,2099,27,47,0,0,16,691,599,723,336,476,1102
48,201,551701,1124,0,0,29,0,0,0,0,0,0,0,0,89,116,22,96,334,344,0,0,0,0,0,0,276,74,0,53,9,14,161,48,0,0,0,12,3313,42,16,62,47,12,1034,376,30,146,160,478
