state,county,tract,B23001_005E,B23001_007E,B23001_008E,B23001_009E,B23001_012E,B23001_014E,B23001_015E,B23001_016E,B23001_019E,B23001_021E,B23001_022E,B23001_023E,B23001_026E,B23001_028E,B23001_029E,B23001_030E,B23001_033E,B23001_035E,B23001_036E,B23001_037E,B23001_040E,B23001_042E,B23001_043E,B23001_044E,B23001_047E,B23001_049E,B23001_050E,B23001_051E,B23001_054E,B23001_056E,B23001_057E,B23001_058E,B23001_061E,B23001_063E,B23001_064E,B23001_065E,B23001_068E,B23001_070E,B23001_071E,B23001_072E,B23001_075E,B23001_076E,B23001_077E,B23001_080E,B23001_081E,B23001_082E,B23001_085E,B23001_086E,B23001_087E,B23001_091E,B23001_093E,B23001_094E,B23001_095E,B23001_098E,B23001_100E,B23001_101E,B23001_102E,B23001_105E,B23001_107E,B23001_108E,B23001_109E,B23001_112E,B23001_114E,B23001_115E,B23001_116E,B23001_119E,B23001_121E,B23001_122E,B23001_123E,B23001_126E,B23001_128E,B23001_129E,B23001_130E,B23001_133E,B23001_135E,B23001_136E,B23001_137E,B23001_140E,B23001_142E,B23001_143E,B23001_144E,B23001_147E,B23001_149E,B23001_150E,B23001_151E,B23001_154E,B23001_156E,B23001_157E,B23001_158E,B23001_161E,B23001_162E,B23001_163E,B23001_166E,B23001_167E,B23001_168E,B23001_171E,B23001_172E,B23001_173E
48,201,553300,0,59,0,88,0,29,0,51,0,75,0,17,0,246,69,0,0,205,0,0,0,243,17,0,0,89,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,78,12,93,0,105,0,47,0,188,0,99,0,434,34,88,0,258,34,15,0,276,35,36,0,185,0,132,0,31,22,0,0,0,0,0,0,11,0,8,10,0,0,0,0,25,0,0,102
48,201,553401,0,18,0,130,0,92,0,0,0,118,0,0,0,39,0,18,0,107,0,0,0,209,0,0,0,425,10,6,0,65,0,21,0,0,0,0,0,43,0,20,55,0,35,113,0,47,20,7,70,0,19,41,45,0,0,0,0,0,0,0,17,0,18,0,69,0,50,0,0,0,145,12,121,0,185,82,178,0,67,0,87,0,49,0,0,0,22,0,42,35,0,42,30,9,59,7,0,66
48,201,553402,0,91,0,180,0,147,0,79,0,47,0,0,0,159,21,23,0,93,0,15,0,415,31,3,0,640,18,54,0,292,0,37,0,35,0,40,0,203,0,40,54,0,87,12,0,71,0,0,39,0,44,0,117,0,22,0,17,0,22,0,0,0,160,33,50,0,150,13,41,0,308,43,73,0,603,19,132,0,216,0,212,0,18,0,32,0,21,0,35,65,32,169,35,0,32,0,0,121
48,201,553403,0,46,28,95,0,32,0,0,0,0,0,74,0,20,30,23,0,275,42,0,0,526,58,0,0,280,0,0,0,245,0,0,0,112,0,11,0,75,0,14,47,13,51,14,0,45,0,0,25,0,0,0,78,0,23,0,23,0,0,0,0,0,66,0,74,0,169,0,66,0,524,37,115,0,320,0,98,0,168,23,162,0,38,0,59,0,13,0,98,38,0,38,38,0,64,0,0,57
48,201,553500,0,38,25,75,0,44,0,0,0,53,0,0,0,168,67,77,0,187,0,0,0,438,2,70,0,428,0,16,0,179,0,0,0,119,0,58,0,61,0,0,71,0,77,16,0,79,0,0,88,0,0,0,65,0,60,0,0,0,66,0,33,0,219,0,1,0,245,21,66,0,137,13,98,0,365,0,25,0,187,0,125,0,53,0,93,0,79,0,44,56,0,177,0,0,87,0,0,112
48,201,553600,0,72,0,141,0,70,0,0,0,238,33,18,0,341,55,64,0,338,0,0,0,356,48,0,0,537,28,21,0,61,0,22,0,60,48,16,0,30,11,70,71,13,46,13,0,55,31,0,85,0,66,25,134,0,52,69,0,0,9,0,47,0,211,0,64,0,45,0,90,0,233,44,223,0,307,30,123,0,102,25,57,0,45,0,52,0,48,0,93,16,0,139,13,0,28,0,0,96
48,201,553700,0,89,0,117,0,80,0,0,0,25,24,14,0,85,0,0,0,40,0,13,0,191,0,0,0,363,0,9,0,106,0,51,0,83,0,6,0,45,12,33,23,8,47,17,0,36,16,9,40,0,53,0,159,0,16,12,32,0,19,0,15,0,78,0,13,0,55,0,43,0,144,0,30,0,316,16,112,0,100,8,64,0,29,0,53,0,39,0,12,22,0,95,8,0,40,0,0,118
48,201,553801,0,34,0,97,0,0,23,15,0,17,0,44,0,15,0,27,0,0,0,1,0,235,0,1,0,346,0,0,0,116,0,0,0,39,0,5,0,19,0,29,22,11,58,5,0,4,0,0,6,0,0,0,74,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,220,0,87,0,109,0,105,0,67,0,38,0,0,0,26,0,28,0,78,0,0,50,0,0,9,0,0,40
48,201,553802,0,77,65,282,0,47,0,30,0,146,0,0,0,177,0,0,0,139,22,0,0,413,15,26,0,332,26,26,0,314,49,17,0,79,0,26,0,125,0,43,40,15,171,43,0,102,0,0,67,0,72,0,263,0,31,15,62,0,123,0,13,0,144,0,35,0,185,17,63,0,398,0,61,0,416,0,133,0,222,25,102,0,60,0,128,0,43,0,134,34,0,97,17,0,156,0,0,155
48,201,553900,0,32,0,183,0,114,0,82,0,160,19,46,0,60,18,0,0,221,26,27,0,450,0,0,0,811,0,23,0,331,0,0,0,67,0,17,0,70,0,30,147,0,104,64,0,50,0,0,108,0,20,21,93,0,35,0,61,0,0,0,17,0,92,25,81,0,147,0,132,0,173,44,38,0,542,53,146,0,241,16,165,0,33,0,29,0,78,0,102,56,0,96,13,0,138,22,0,65
48,201,554001,0,31,0,71,0,49,34,30,0,34,0,0,0,131,0,6,0,36,0,0,0,190,27,65,0,282,15,9,0,122,16,15,0,63,0,0,0,18,0,0,11,0,53,43,0,10,20,0,103,0,45,0,126,0,27,0,14,0,10,0,0,0,116,8,0,0,46,0,0,0,225,0,86,0,139,14,123,0,35,0,41,0,10,0,47,0,44,0,0,10,0,29,10,0,17,0,0,162
48,201,554002,0,28,0,70,0,81,21,17,0,0,0,41,0,70,0,101,0,73,0,0,0,171,5,24,0,263,11,15,0,222,0,0,0,29,0,31,0,98,25,62,61,0,91,11,0,42,26,0,70,0,48,9,33,0,0,19,18,0,9,0,0,0,44,0,60,0,42,0,18,0,148,0,75,0,146,0,201,0,156,18,54,0,91,0,10,0,92,0,21,39,0,66,29,0,42,0,0,137
48,201,554101,0,18,14,0,0,0,0,0,0,0,0,0,0,3,0,0,0,14,8,0,0,118,0,0,0,44,0,15,0,12,0,0,0,20,0,23,0,5,0,5,20,0,6,12,0,6,30,0,29,0,18,3,8,0,0,0,0,0,0,0,14,0,4,0,2,0,14,0,16,0,97,8,33,0,61,4,56,0,6,0,10,0,32,0,0,0,0,0,6,15,0,20,0,0,37,0,0,30
48,201,554102,0,56,9,126,0,33,0,11,0,79,0,14,0,533,0,0,0,533,12,0,0,440,14,0,0,704,67,46,0,303,15,71,0,173,0,5,0,177,0,21,134,0,49,19,0,58,15,0,52,0,75,0,207,0,51,0,80,0,55,0,68,0,129,13,166,0,349,0,169,0,508,20,295,0,675,27,219,0,243,40,106,0,144,0,21,0,62,0,149,0,13,167,0,0,93,17,0,117
48,201,554200,0,33,0,148,0,0,0,19,0,212,0,0,0,392,0,27,0,500,118,0,0,591,30,13,0,317,69,82,0,299,0,0,0,52,0,0,0,44,16,16,24,0,35,11,0,28,9,0,42,0,0,0,74,0,0,0,0,0,206,0,39,0,271,35,108,0,284,45,83,0,367,28,183,0,301,46,145,0,184,0,76,0,38,0,14,0,17,0,27,13,0,24,0,0,106,11,0,55
48,201,554301,0,49,0,104,0,33,0,22,0,103,0,134,0,82,13,0,0,159,0,0,0,295,0,0,0,502,59,15,0,285,18,0,0,157,18,40,0,119,18,0,81,0,264,74,0,59,70,0,68,0,37,13,87,0,53,0,0,0,86,0,0,0,177,0,41,0,103,23,40,0,165,10,117,0,519,10,124,0,298,0,83,0,43,0,32,0,100,0,135,17,0,296,19,0,110,0,0,169
48,201,554302,0,64,11,191,0,40,0,0,0,113,4,0,0,105,82,0,0,117,0,14,0,335,0,13,0,395,0,31,0,45,18,0,0,19,0,0,0,24,0,22,48,0,29,0,0,28,46,0,63,0,34,0,87,0,0,0,80,0,41,0,19,0,82,0,0,0,157,0,7,0,325,0,119,0,223,0,82,0,101,0,18,0,0,0,50,0,57,0,63,54,0,95,0,0,87,0,0,67
48,201,554401,0,88,67,363,0,323,0,29,0,44,0,0,0,278,0,0,0,367,0,0,0,1158,0,0,0,1258,0,50,0,420,26,0,0,62,0,39,0,57,0,0,78,23,56,23,0,42,48,0,134,0,137,0,117,0,53,0,29,0,145,0,0,0,411,0,0,0,295,0,77,0,1187,50,365,0,808,30,475,0,283,0,87,0,51,26,26,0,21,0,134,61,0,87,0,0,95,0,0,167
48,201,554402,0,253,63,213,0,152,0,0,0,48,0,0,0,185,12,0,0,523,12,0,0,988,0,13,0,884,32,4,0,325,0,10,0,99,0,12,0,57,11,50,207,0,175,0,0,11,0,0,85,0,106,0,351,0,18,0,0,0,34,39,0,0,362,0,129,0,519,0,51,0,800,0,276,0,780,9,147,0,228,0,110,0,69,0,59,0,74,11,89,162,0,74,12,0,175,0,0,111
48,201,554403,0,48,0,94,0,0,0,70,0,64,22,0,0,234,0,44,0,413,0,56,0,400,0,56,0,599,0,179,0,188,0,164,0,42,0,33,0,40,8,0,28,0,64,12,0,33,0,0,0,0,122,0,55,0,43,0,210,0,150,21,0,0,590,0,62,0,366,0,116,0,571,0,205,0,345,1,308,0,171,0,249,0,0,0,0,0,0,0,33,77,0,12,0,0,13,0,0,77
48,201,554501,0,70,19,180,0,4,0,27,0,52,0,13,0,122,0,0,0,135,0,0,0,455,0,0,0,531,10,2,0,127,0,0,0,91,0,0,0,28,0,27,16,0,35,11,12,18,0,16,18,0,11,0,65,0,0,0,93,0,100,18,0,0,64,0,20,0,171,0,86,0,301,9,155,0,365,10,205,0,103,0,26,0,35,0,10,0,11,0,23,29,0,106,9,0,64,0,0,80
48,201,554502,0,112,0,167,0,0,7,0,0,50,0,18,0,72,0,0,0,81,28,0,0,478,14,0,0,635,9,0,0,212,0,9,0,49,0,27,0,124,0,0,58,0,83,47,0,66,0,0,31,0,71,17,105,0,43,0,38,0,43,0,6,0,40,0,42,0,77,8,36,0,414,19,70,0,444,14,149,0,88,0,88,0,34,0,82,0,58,0,50,15,0,138,0,0,48,0,0,110
48,201,554600,0,67,17,63,0,55,0,0,0,84,10,0,0,97,9,0,0,79,0,0,0,270,0,0,0,486,0,0,0,169,8,7,0,93,13,9,0,84,0,17,76,12,82,17,0,34,10,0,76,0,27,0,49,0,25,0,0,0,65,10,9,0,42,0,0,0,69,8,27,0,223,0,105,0,321,0,138,0,130,8,98,0,19,0,17,0,41,10,85,45,0,60,10,0,54,0,0,83
48,201,554700,0,153,0,55,0,218,0,21,0,89,0,24,0,193,0,46,0,201,0,0,0,559,17,42,0,729,0,0,0,182,30,0,0,35,0,0,0,69,0,16,78,0,112,39,0,12,0,12,74,0,0,16,182,0,0,0,43,0,58,13,0,0,71,20,43,0,201,0,84,0,447,7,135,0,567,17,121,0,83,0,130,0,32,0,17,0,40,0,76,12,0,125,38,0,30,0,0,175
48,201,554801,0,107,107,167,0,75,0,0,9,196,0,0,0,578,0,11,0,897,83,19,0,1525,131,126,0,782,0,21,0,71,34,116,0,70,0,0,0,54,0,13,44,0,146,0,0,24,15,0,176,0,77,0,144,0,68,0,9,0,169,0,0,0,335,48,202,0,350,0,787,0,751,29,413,0,451,11,117,0,189,181,96,0,114,0,70,0,94,23,30,26,0,84,0,0,89,0,0,79
48,201,554802,0,85,115,214,0,34,0,34,0,49,21,0,0,288,23,0,0,422,0,0,0,1357,48,20,0,840,13,68,0,415,12,118,0,113,0,16,0,126,0,52,40,0,132,62,0,146,0,0,259,0,36,19,245,0,21,0,0,0,0,0,0,0,287,0,116,0,307,0,149,0,1065,55,309,0,718,29,361,0,159,11,133,0,0,0,67,0,52,109,113,98,0,192,34,0,95,0,0,141
48,201,554901,0,27,25,118,0,150,60,18,0,92,42,36,0,278,0,0,0,176,10,21,0,855,0,0,0,506,16,31,0,180,9,79,0,25,15,0,0,52,0,9,12,0,18,16,0,44,0,0,130,0,117,13,233,0,142,0,61,0,163,0,20,0,234,0,71,0,241,29,20,0,733,42,153,0,247,13,133,0,258,0,57,0,0,0,35,0,41,0,114,8,0,10,0,0,23,12,0,208
48,201,554902,0,185,0,123,0,157,0,0,0,44,0,0,0,73,0,0,0,303,0,21,0,627,0,0,0,589,7,20,0,216,7,0,0,16,5,0,0,0,0,15,6,0,28,13,0,130,61,0,87,0,44,0,92,0,0,0,35,0,66,0,0,0,217,25,58,0,210,0,45,0,263,0,77,0,703,0,167,0,57,0,0,0,23,0,20,0,11,29,63,44,0,158,0,0,93,0,0,117
48,201,554903,0,35,0,120,0,146,0,88,0,99,11,14,0,138,0,0,0,187,0,0,0,1213,0,0,0,754,40,61,0,295,11,0,0,19,0,22,0,20,18,33,96,0,51,57,36,52,11,0,91,0,122,0,232,0,12,0,12,0,27,0,22,9,115,0,34,0,386,17,113,0,915,0,221,0,566,0,170,0,167,16,117,0,62,16,37,0,38,0,188,0,0,209,25,0,103,0,0,157
48,201,555000,0,31,15,244,0,49,0,0,0,50,69,0,0,232,36,0,0,138,0,0,0,638,16,33,0,476,14,16,0,274,0,78,0,16,0,14,0,41,0,0,76,0,76,31,0,110,0,0,42,0,133,0,81,0,31,2,78,0,44,0,58,0,153,0,170,0,87,15,0,0,394,27,102,0,423,14,114,0,78,0,198,0,47,0,39,0,10,0,69,28,0,174,0,0,71,0,0,89
48,201,555100,0,48,33,214,0,18,0,62,0,32,7,110,0,192,0,0,0,101,18,0,0,731,21,91,0,419,71,62,0,122,0,70,0,81,0,0,0,38,14,15,63,9,138,53,0,47,1,0,63,0,48,0,153,0,95,7,0,0,77,0,41,0,208,66,89,0,257,0,115,0,545,13,117,0,392,0,114,0,197,12,59,0,51,0,55,0,89,0,124,18,0,146,18,0,49,0,0,90
48,201,555200,0,64,0,115,0,86,0,20,0,20,0,23,0,191,0,17,0,208,0,48,0,627,34,12,0,470,23,41,0,145,0,43,0,13,0,0,0,37,0,0,0,0,117,0,0,24,22,0,74,0,26,0,151,0,97,22,23,0,68,40,18,0,162,0,79,0,173,20,82,0,385,35,59,0,315,57,103,0,193,18,71,0,14,0,0,0,178,0,33,66,0,46,42,0,24,0,0,127
48,201,555301,0,4,0,5,0,0,0,0,0,6,0,0,0,17,0,10,0,17,0,0,0,38,0,13,0,60,9,7,0,12,0,3,0,3,0,0,0,17,0,8,20,0,22,19,0,10,0,0,0,0,0,0,19,0,0,0,7,0,6,0,15,0,3,0,0,0,6,0,0,0,6,0,25,0,38,0,51,0,21,0,16,0,0,0,0,0,14,0,19,0,0,46,0,0,3,0,0,7
48,201,555302,0,13,60,96,0,52,18,74,0,130,0,13,0,342,59,0,0,434,7,0,0,1004,23,87,0,828,19,42,0,290,9,21,0,212,0,12,0,166,0,119,135,0,155,88,0,74,21,0,175,0,30,0,219,0,0,0,14,0,83,33,45,0,319,13,112,0,374,23,185,0,751,2,462,0,375,51,308,0,255,0,251,0,52,0,111,0,30,0,88,78,10,214,9,0,82,10,0,222
48,201,555303,0,10,0,175,0,101,0,20,0,91,0,0,0,114,54,0,0,287,0,0,0,244,0,0,0,359,8,8,0,139,0,0,0,32,0,25,0,20,0,0,27,0,20,23,0,17,0,0,64,0,54,0,69,0,11,0,0,0,38,0,22,0,139,0,85,0,176,0,114,0,219,0,53,0,279,0,125,0,46,0,52,0,0,6,31,0,13,0,19,48,0,44,18,0,42,51,0,72
48,201,555401,0,20,0,71,0,45,0,1,0,44,0,0,0,85,0,0,0,101,0,0,0,102,0,0,0,56,0,17,0,89,7,21,0,72,0,0,0,41,0,47,5,0,21,12,0,7,11,0,57,0,1,0,53,0,29,0,15,0,23,9,74,0,0,0,22,0,79,0,46,0,74,0,55,0,77,9,60,0,37,0,60,0,29,0,14,0,23,0,40,46,0,68,7,0,26,0,0,170
48,201,555402,0,134,40,57,0,31,0,18,0,128,0,0,0,36,22,0,0,186,0,113,0,391,0,5,0,303,0,32,0,161,0,45,0,30,0,19,0,70,0,87,24,0,76,73,0,147,0,0,209,0,42,79,121,0,145,0,14,0,72,0,13,0,173,0,89,0,36,0,178,0,459,73,28,0,228,18,170,0,172,0,104,0,52,35,15,0,160,0,23,27,0,152,38,11,163,9,0,682
48,201,555501,0,21,0,154,0,46,0,4,0,40,11,0,8,116,0,0,0,87,0,0,0,244,32,0,0,197,0,37,0,182,0,20,0,31,0,0,0,19,8,0,64,0,109,10,0,58,22,0,72,0,32,0,187,0,39,0,61,0,0,43,0,0,33,0,19,0,15,0,34,0,390,0,51,0,96,0,182,0,71,0,14,0,0,0,61,0,7,0,19,47,0,91,0,7,21,0,0,75
48,201,555502,0,81,0,491,0,27,93,118,0,74,78,49,0,494,0,0,0,1029,0,36,0,1246,14,79,0,940,141,0,0,399,70,19,0,188,0,24,0,286,13,7,228,32,253,0,0,130,0,0,56,0,184,14,198,0,28,0,82,0,74,53,0,0,452,11,157,0,1028,0,245,0,1042,33,374,0,845,0,523,0,288,0,186,0,96,0,48,0,0,0,45,41,0,201,0,0,170,0,0,212
48,201,555600,0,0,0,132,0,12,0,21,0,0,0,21,0,88,0,15,0,92,0,33,0,282,0,72,0,361,9,45,0,176,0,75,0,46,0,19,0,133,9,66,45,0,40,11,0,71,17,0,106,0,23,0,243,0,0,0,36,0,58,0,0,0,27,0,34,0,44,0,61,0,187,0,134,0,218,11,223,0,123,0,61,0,43,0,65,0,51,0,69,12,0,126,7,6,55,0,0,95
48,201,555701,0,28,9,149,0,41,0,0,0,54,0,25,0,106,0,27,0,167,0,0,0,679,52,24,0,586,0,19,0,112,20,0,0,27,18,45,0,30,0,17,92,0,65,28,0,42,0,0,24,0,64,23,136,0,112,0,26,0,0,0,15,0,85,16,23,0,74,0,100,0,639,0,208,0,365,0,194,0,123,0,54,0,25,0,18,0,0,0,48,65,0,15,0,0,0,0,0,102
48,201,555702,0,50,21,451,0,73,0,0,0,26,0,28,0,205,0,0,0,219,0,0,69,990,0,21,0,893,0,0,0,213,0,0,0,33,0,21,0,39,0,21,120,0,45,0,0,110,0,0,43,0,108,0,228,0,26,0,0,0,38,34,19,0,196,0,46,0,155,0,99,0,715,47,285,0,591,24,194,0,111,38,82,0,0,0,21,0,21,0,136,50,16,147,0,0,138,0,0,87
48,201,556000,0,19,7,268,0,129,61,34,0,137,0,23,0,49,30,0,0,183,0,48,0,316,0,38,0,711,0,69,0,127,0,0,0,2,0,10,0,29,0,63,52,0,21,0,0,150,23,0,67,0,99,0,57,0,46,19,34,0,25,0,79,0,199,10,136,0,36,0,86,0,261,6,237,0,205,27,353,0,65,0,21,0,54,0,1,0,59,0,41,76,0,54,8,0,87,6,0,182
48,201,980000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,201,980100,0,0,0,47,0,0,0,0,0,24,11,0,0,11,0,46,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,11,0,0,0,49,0,26,0,75,0,12,0,28,0,34,0,28,21,19,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,203,020102,0,0,5,74,0,96,42,0,0,52,0,17,0,79,9,20,0,149,9,2,3,174,51,22,0,330,72,91,0,86,0,190,0,42,0,57,0,77,0,16,22,19,178,28,0,120,8,0,174,0,26,0,112,0,63,0,115,0,37,0,14,0,103,0,21,0,56,0,24,0,258,82,55,0,221,3,45,0,140,0,164,0,8,0,24,0,21,3,85,22,0,149,0,0,147,33,0,155
48,203,020103,0,3,0,35,0,128,0,20,0,34,18,5,0,196,0,0,0,100,0,19,0,276,0,0,0,198,18,22,0,115,0,13,0,41,0,50,0,10,45,24,20,0,85,16,0,87,0,0,97,0,17,18,103,0,19,8,15,0,62,13,2,0,27,0,31,0,44,0,54,0,190,6,101,0,108,29,91,0,76,0,95,0,60,0,19,0,11,0,113,38,0,113,20,0,78,0,0,95
48,203,020104,0,0,0,48,0,3,0,26,0,51,0,17,0,50,0,0,0,98,20,24,0,131,2,32,0,236,0,105,0,91,52,21,0,55,0,39,0,54,0,50,26,0,71,11,0,55,7,0,125,0,33,0,37,0,19,0,47,0,52,58,0,0,53,0,36,0,43,25,30,0,36,27,57,0,208,6,42,0,162,0,54,0,75,0,56,0,9,0,75,42,0,116,8,0,90,0,0,109
48,203,020200,0,91,11,162,0,32,0,0,0,63,66,34,0,205,23,0,0,171,65,44,0,262,0,15,0,358,25,84,0,272,0,107,0,43,16,19,0,76,0,17,14,9,207,15,0,47,5,0,152,0,39,0,119,0,31,0,0,0,21,61,19,0,150,0,55,0,210,0,174,0,264,24,86,0,406,29,75,0,138,10,115,0,120,0,30,0,63,0,71,94,14,87,24,0,99,5,0,299
48,203,020301,0,7,0,19,0,24,0,19,0,93,0,14,0,248,0,12,0,46,35,7,0,310,0,14,0,218,0,45,0,116,10,0,0,20,0,0,0,43,0,23,12,0,56,0,0,43,0,0,140,0,6,0,89,0,0,0,0,0,127,0,5,0,127,24,68,0,75,0,19,0,270,0,8,0,254,0,72,0,106,0,20,0,31,0,10,0,21,0,40,0,0,71,25,0,53,23,0,208
48,203,020302,0,154,28,56,0,28,0,0,0,89,21,62,0,57,13,67,0,58,18,19,0,279,36,54,0,150,53,44,0,32,0,0,0,40,0,0,0,46,15,9,9,0,24,0,0,54,0,0,59,0,36,0,61,0,37,77,47,0,87,0,38,0,90,0,33,0,76,0,36,0,220,92,60,0,133,0,27,0,57,0,32,0,0,0,0,0,19,0,32,8,0,116,0,0,24,0,0,69
48,203,020401,0,75,0,149,0,74,0,41,0,103,6,42,0,129,0,22,0,119,16,0,0,49,0,22,0,164,0,52,0,31,12,60,0,45,9,0,0,29,0,16,60,0,0,11,0,53,0,0,21,0,56,8,89,0,56,27,30,0,74,0,34,0,81,7,17,0,121,28,62,0,117,0,93,0,188,0,151,0,68,0,45,0,45,0,4,0,0,0,47,12,0,106,0,0,37,0,0,106
48,203,020402,0,14,12,225,0,11,0,50,0,78,39,89,0,215,0,42,0,65,0,40,0,110,10,167,0,202,64,117,0,73,0,48,0,50,0,49,0,14,0,32,44,0,38,0,0,45,0,0,135,0,144,0,87,0,116,8,111,0,162,0,111,0,94,0,75,0,35,17,38,0,229,0,62,0,304,18,75,0,58,8,26,0,37,0,71,0,48,0,25,37,0,105,14,0,76,22,0,428
48,203,020501,0,18,9,45,0,0,0,1,0,29,0,0,0,12,0,0,0,61,0,11,0,173,23,0,0,49,25,89,0,30,0,37,0,0,0,0,0,0,0,0,11,0,47,7,0,23,0,0,85,0,16,0,20,0,36,0,0,0,190,0,0,0,0,0,25,0,49,0,28,0,84,9,101,0,174,17,76,0,24,11,28,0,11,0,0,0,0,0,28,0,0,48,23,0,22,17,0,124
48,203,020502,0,41,0,62,0,0,0,27,0,19,48,0,0,72,0,0,0,151,0,0,0,258,9,91,0,241,12,87,0,54,0,45,0,23,0,9,0,59,0,24,67,0,66,6,0,56,19,0,134,0,42,0,38,0,26,0,31,0,0,0,0,0,66,0,33,0,78,75,18,0,174,27,70,0,269,0,75,0,78,0,49,0,32,0,37,0,42,0,108,44,0,56,53,0,74,31,0,172
48,203,020603,0,0,33,110,0,0,0,0,0,63,0,14,0,214,0,35,0,184,0,56,0,389,105,10,0,361,0,6,0,156,0,84,0,0,0,13,0,37,0,15,47,0,98,23,0,98,0,0,91,0,55,34,58,0,0,0,98,0,11,0,0,0,197,18,211,0,109,31,23,0,207,22,82,0,296,31,105,0,109,0,83,0,12,0,0,0,12,0,65,0,0,111,23,0,81,0,0,95
48,203,020604,0,8,0,31,0,24,0,0,0,137,10,0,0,41,0,0,0,14,0,0,0,171,51,10,0,190,0,21,0,60,0,56,0,8,0,18,0,91,0,60,19,0,57,53,0,111,0,0,74,0,64,0,42,0,36,0,0,0,92,92,0,0,33,15,84,0,35,50,8,0,96,0,77,0,244,0,96,0,97,0,19,0,14,0,26,0,28,0,122,66,0,113,0,0,66,11,0,60
48,203,020605,0,45,0,86,0,205,28,0,0,49,0,32,0,76,0,42,0,152,0,15,0,309,29,45,0,300,13,0,0,175,0,0,0,67,0,19,0,42,0,81,11,0,129,34,0,0,0,0,95,0,16,18,134,0,50,0,0,0,12,33,11,0,70,0,47,0,223,0,21,0,247,0,82,0,289,17,24,0,150,0,65,0,96,0,29,0,45,0,19,60,0,96,0,0,17,0,0,259
48,203,020606,0,31,19,26,0,18,0,0,0,70,0,48,0,67,0,44,0,216,0,2,0,342,0,28,0,353,0,9,0,76,0,66,0,26,0,0,0,82,0,28,83,0,49,19,0,59,38,0,84,0,46,0,154,0,139,0,0,0,101,0,0,0,121,0,20,0,106,39,11,0,172,17,183,0,272,11,132,0,137,0,29,0,40,0,43,0,27,0,82,34,0,52,20,0,34,21,0,177
48,205,950200,0,53,12,33,0,61,4,12,0,26,0,0,0,208,0,119,0,111,1,333,0,302,6,468,0,280,0,381,0,102,0,122,0,71,0,39,0,30,0,20,55,0,28,12,0,129,14,0,141,0,24,12,83,0,12,0,0,0,55,0,8,0,89,7,55,0,79,2,62,0,249,3,66,0,251,0,25,0,86,7,63,0,31,0,16,0,27,0,47,38,4,81,26,0,90,40,0,180
48,207,950300,0,8,30,76,0,4,0,0,0,4,0,164,0,70,0,106,0,167,0,178,0,153,0,103,0,180,30,108,0,35,1,41,0,28,0,30,0,64,0,25,13,11,35,45,0,35,38,4,134,0,5,0,118,0,0,0,19,0,0,0,17,0,68,4,74,0,44,0,32,0,95,0,18,0,203,2,46,0,43,0,29,0,20,0,34,0,54,0,20,40,0,53,21,0,63,35,12,180
48,207,950400,0,9,7,29,0,5,5,1,0,26,0,0,0,10,0,0,0,74,0,13,0,133,0,19,0,85,1,12,0,52,0,22,0,40,4,6,0,21,2,28,32,0,48,20,0,29,10,0,94,0,3,7,33,0,2,0,5,0,0,0,8,0,9,0,33,0,58,2,5,0,58,8,49,0,43,9,29,0,43,0,14,0,22,2,9,0,15,4,27,15,0,54,7,0,42,15,0,149
48,209,010100,0,0,11,71,0,86,0,13,11,198,30,67,0,94,0,21,0,108,0,42,0,167,12,3,0,115,0,0,0,39,0,0,0,15,0,0,0,61,0,0,0,0,43,0,0,0,0,0,13,0,21,1,52,0,116,1,182,0,86,0,118,0,101,38,65,0,60,0,0,0,81,0,21,0,31,0,11,0,22,0,33,0,0,0,0,0,14,0,9,46,0,12,13,0,12,0,0,69
48,209,010200,0,212,104,1025,0,94,4,305,0,104,0,33,0,81,23,14,0,31,0,0,0,34,0,11,0,16,0,4,0,20,0,0,0,0,0,13,0,11,0,0,0,5,0,0,0,0,0,0,27,0,419,83,1934,0,123,36,348,0,78,0,27,0,32,0,0,0,20,0,6,0,34,0,8,0,21,0,7,0,16,6,0,0,5,0,0,0,0,0,11,5,0,0,0,0,0,4,0,13
48,209,010302,0,22,0,71,0,72,38,51,0,219,25,44,0,235,10,51,0,120,11,58,0,219,21,23,0,128,0,0,0,61,0,45,0,12,0,12,0,59,0,34,26,0,101,1,0,0,24,0,19,0,70,0,36,0,89,24,16,0,202,11,100,0,99,9,25,0,130,0,74,0,113,0,66,0,108,0,65,0,78,9,26,0,5,0,37,0,30,0,55,12,0,6,3,0,0,0,0,105
