state,county,tract,B08006_020E,B08006_021E,B08006_025E,B08006_031E,B08006_032E,B08006_033E,B08006_034E,B08006_037E,B08006_038E,B08006_042E,B08006_048E,B08006_049E,B08006_050E,B08006_051E
48,201,533802,1079,299,10,0,13,65,7,808,252,17,0,18,78,0
48,201,533901,1933,209,34,0,0,37,47,1612,228,46,0,0,11,18
48,201,533902,722,136,7,0,35,47,0,541,103,20,0,0,0,0
48,201,534001,541,357,0,0,13,101,0,297,141,14,0,0,2,0
48,201,534002,1155,129,0,0,0,74,0,903,86,0,0,0,0,8
48,201,534003,664,45,6,0,0,6,5,486,68,15,0,7,8,0
48,201,534100,1449,142,0,0,0,15,81,1577,146,16,0,11,0,22
48,201,534201,631,48,0,0,0,0,23,293,19,0,0,0,0,18
48,201,534202,2441,172,27,0,12,0,162,2182,181,36,0,15,0,84
48,201,534203,353,7,0,0,0,0,0,401,111,49,0,0,13,0
48,201,540100,3040,252,31,0,14,10,145,2153,184,0,0,34,0,165
48,201,540200,660,87,0,0,17,0,15,751,28,23,0,16,0,0
48,201,540501,1640,185,25,0,56,0,82,1213,75,68,0,33,21,14
48,201,540502,1047,246,7,0,0,32,121,1023,43,37,0,34,18,146
48,201,540601,891,76,5,0,24,63,146,661,121,18,0,0,0,22
48,201,540602,1453,154,0,42,0,78,180,1150,191,15,30,0,44,100
48,201,540700,2176,127,48,0,0,12,31,1295,82,103,0,0,0,63
48,201,540800,1834,152,0,0,40,0,8,1168,43,15,0,0,0,207
48,201,540901,746,52,0,0,0,67,0,414,29,27,0,13,52,38
48,201,540902,1783,199,21,0,12,28,75,1583,318,43,0,5,18,65
48,201,541001,2632,363,55,12,0,0,130,2271,321,0,0,0,30,101
48,201,541002,1597,290,44,0,0,14,116,1618,194,0,0,0,0,50
48,201,541003,3291,594,49,0,0,67,54,2782,560,29,0,0,36,42
48,201,541100,1492,103,103,0,71,19,114,1349,203,38,0,34,18,98
48,201,541201,1959,175,27,0,0,0,147,1579,403,43,0,0,0,108
48,201,541202,2020,202,40,0,0,69,100,2117,120,40,0,52,0,0
48,201,541203,581,57,40,0,0,26,72,500,60,9,0,0,0,141
48,201,541300,2450,360,29,0,48,95,161,2127,130,0,0,67,64,16
48,201,541400,3582,85,49,0,11,47,9,3037,328,128,0,0,0,105
48,201,541500,1043,116,8,0,0,10,19,949,127,19,0,0,0,23
48,201,541601,1153,147,44,0,7,8,56,959,65,29,0,0,0,15
48,201,541602,2357,308,55,0,30,0,0,1400,329,76,0,0,63,120
48,201,541700,2507,516,0,0,16,0,125,2516,193,0,0,36,16,45
48,201,541800,1166,79,10,0,55,0,113,1329,165,22,0,37,6,85
48,201,541900,1949,123,16,26,35,21,67,1197,227,20,17,7,0,180
48,201,542000,3209,322,40,10,33,0,49,3266,439,18,82,0,0,64
48,201,542101,3992,870,18,0,0,12,44,2600,281,67,0,0,65,80
48,201,542102,2713,314,42,0,0,43,62,2776,470,34,0,0,0,251
48,201,542200,3814,792,46,0,13,117,203,2767,231,207,0,14,61,103
48,201,542301,2749,629,24,0,0,114,155,2092,558,0,0,14,0,132
48,201,542302,1550,53,83,0,0,55,132,1404,108,20,0,0,0,57
48,201,542400,2228,128,0,0,0,53,132,2044,190,16,0,18,59,13
48,201,542500,526,107,25,0,0,0,33,593,67,25,0,0,9,17
48,201,542600,948,219,34,0,16,47,14,765,181,16,0,0,11,36
48,201,542700,927,72,47,0,13,0,135,784,82,55,0,33,0,11
48,201,542800,1740,206,18,13,0,40,45,1391,119,13,14,0,0,125
48,201,542900,2724,217,77,0,79,103,252,2415,599,144,0,37,170,108
48,201,543001,1918,175,103,0,0,140,110,1420,65,21,0,0,0,53
48,201,543002,3065,164,63,0,58,46,214,1964,280,69,0,34,0,270
48,201,543003,3874,610,50,0,0,32,57,2712,386,21,0,40,11,179
48,201,543100,462,76,7,0,0,0,32,377,28,0,0,0,0,20
48,201,543200,1515,113,31,0,5,0,153,1139,47,0,0,0,0,63
48,201,550100,744,95,22,0,16,20,0,666,164,102,0,0,60,8
48,201,550200,693,83,25,0,19,29,0,562,57,51,0,4,15,0
48,201,550301,1249,118,48,0,27,62,33,1714,296,33,0,0,54,0
48,201,550302,2026,209,126,0,24,0,0,1812,144,109,0,0,23,0
48,201,550401,2176,529,76,0,67,74,17,1759,266,113,0,0,0,9
48,201,550402,2558,124,79,0,0,21,27,2124,257,0,0,0,32,11
48,201,550500,1027,234,6,0,0,0,28,1048,79,57,0,0,0,30
48,201,550601,1322,132,0,0,0,21,23,1603,92,10,0,15,0,23
48,201,550602,423,85,9,0,0,5,14,447,58,7,0,0,16,19
48,201,550603,979,262,56,0,0,21,30,1271,134,24,0,10,50,47
48,201,550700,896,50,6,0,0,0,11,596,29,11,0,0,16,24
48,201,550800,576,37,19,0,0,72,16,675,78,41,0,16,9,23
48,201,550900,1890,305,35,38,0,0,58,1528,221,28,0,0,16,15
48,201,551000,605,45,14,22,0,0,32,485,92,23,0,23,0,30
48,201,551100,2118,285,149,0,0,35,8,1503,326,112,0,22,38,16
48,201,551200,1254,83,15,0,100,54,80,1211,108,70,0,0,0,69
48,201,551300,810,160,36,0,0,12,53,669,97,37,0,0,0,4
48,201,551400,1643,229,25,0,0,0,35,904,68,108,8,0,32,35
48,201,551500,2103,165,13,0,0,0,7,1412,310,31,0,0,0,10
48,201,551600,2137,389,13,0,0,14,79,1212,209,0,0,0,44,27
48,201,551701,2220,234,10,0,73,64,45,1923,328,73,0,0,0,118
48,201,551702,982,67,77,0,0,14,36,755,107,39,0,0,18,64
48,201,551703,1668,281,15,0,61,0,120,1542,189,14,0,79,14,0
48,201,551800,1325,81,0,0,7,45,67,797,115,0,0,0,4,22
48,201,551900,1545,140,17,47,18,19,0,1153,296,26,0,0,0,52
48,201,552001,2002,193,35,0,0,23,186,1883,297,31,0,110,15,235
48,201,552002,482,73,36,0,0,0,9,299,66,33,0,5,0,11
48,201,552101,967,230,27,0,0,0,26,765,57,22,0,0,0,18
48,201,552102,1408,291,49,0,0,37,0,1278,74,27,0,0,0,32
48,201,552103,691,64,40,0,0,5,16,658,67,4,0,0,0,68
48,201,552200,1275,103,29,0,0,91,52,1289,309,1,0,0,0,36
48,201,552301,813,23,12,0,0,5,42,894,40,0,0,0,22,88
48,201,552302,1297,103,0,0,42,19,127,672,78,0,0,0,0,124
48,201,552400,1350,190,0,0,0,33,124,1298,127,0,0,47,0,67
48,201,552500,2348,283,112,0,27,24,143,1805,321,118,0,0,10,106
48,201,552601,905,65,0,0,171,0,55,1199,143,0,0,31,0,20
48,201,552602,1755,116,7,0,0,11,63,1270,180,0,0,0,0,99
48,201,552700,2162,464,89,0,15,0,24,1467,349,0,0,9,0,234
48,201,552800,2200,180,90,0,29,0,112,1708,40,34,0,0,0,37
48,201,552900,1728,104,87,0,32,15,84,1331,126,76,0,14,0,68
48,201,553001,969,363,31,0,1,0,128,1058,151,29,0,1,0,111
48,201,553002,1063,149,97,0,0,34,32,649,117,86,0,18,0,49
48,201,553100,1468,45,0,0,0,117,43,1076,108,56,0,41,18,38
48,201,553200,1160,22,85,0,18,33,46,1021,144,53,0,16,103,145
48,201,553300,873,146,0,19,0,0,62,1423,74,41,0,0,13,25
48,201,553401,1071,88,18,0,5,0,106,505,46,36,0,15,8,17
48,201,553402,1689,161,40,0,19,21,230,1230,50,124,0,0,20,116
48,201,553403,1446,136,37,0,0,0,53,1108,162,36,0,0,25,50
48,201,553500,1562,60,31,0,0,0,149,1139,124,32,0,0,0,154
48,201,553600,1909,161,37,0,39,0,58,960,116,0,0,0,0,71
48,201,553700,885,201,11,12,6,0,48,641,132,41,0,14,6,28
48,201,553801,637,132,26,0,3,0,50,233,167,14,0,0,0,18
48,201,553802,1644,100,47,0,7,26,108,1536,90,24,0,0,0,87
48,201,553900,2104,154,146,8,26,39,33,1323,48,0,0,18,0,50
48,201,554001,787,102,0,0,59,0,74,607,36,8,0,0,45,21
48,201,554002,844,147,0,0,0,8,94,648,55,9,0,0,8,115
48,201,554101,260,23,0,0,0,5,8,211,6,0,0,0,5,13
48,201,554102,2992,107,12,0,11,10,36,2121,111,12,0,0,0,54
48,201,554200,2103,241,0,22,37,0,17,1414,182,2,0,1,0,14
48,201,554301,1589,237,28,0,0,0,137,1262,117,23,0,36,15,88
48,201,554302,1169,113,0,0,0,7,62,921,106,12,0,0,13,11
48,201,554401,3498,235,228,0,36,16,138,2397,409,58,0,0,7,441
48,201,554402,2981,207,138,0,37,98,221,2694,146,122,0,85,0,101
48,201,554403,1863,140,20,17,0,12,16,2092,135,0,0,0,49,159
48,201,554501,1352,86,25,0,0,9,170,881,126,11,0,0,28,153
48,201,554502,1423,179,60,0,0,44,212,931,196,22,0,0,0,178
48,201,554600,1406,46,55,0,0,0,70,884,32,39,0,10,0,42
48,201,554700,2147,231,16,0,45,0,94,1335,116,12,0,0,0,73
48,201,554801,3695,334,0,0,0,260,104,1956,455,14,0,0,10,118
48,201,554802,3353,182,36,0,64,20,162,1791,262,18,0,32,0,414
48,201,554901,1999,208,26,0,0,35,16,1747,197,108,0,0,0,83
48,201,554902,2064,46,0,0,0,0,84,1111,303,68,0,17,0,106
48,201,554903,2747,125,27,0,0,11,110,2121,226,0,0,0,11,70
48,201,555000,1646,217,22,0,41,86,16,1038,275,80,0,0,7,9
48,201,555100,1678,168,31,0,1,0,0,1706,148,15,0,34,0,45
48,201,555200,1673,69,5,0,0,51,67,1378,166,0,0,0,20,155
48,201,555301,199,0,6,0,0,0,8,89,3,0,0,0,0,2
48,201,555302,3077,237,43,0,11,17,190,1791,158,21,0,11,0,186
48,201,555303,1237,66,7,0,0,8,89,921,83,9,0,21,0,52
48,201,555401,551,117,14,0,1,0,0,329,46,0,0,7,23,2
48,201,555402,1095,179,0,0,147,9,64,1238,162,10,0,115,46,42
48,201,555501,1021,48,0,5,0,13,0,707,0,0,0,8,0,15
48,201,555502,4652,107,0,0,20,39,174,3638,209,34,0,36,0,161
48,201,555600,1098,52,0,0,0,8,92,583,19,18,0,10,0,117
48,201,555701,1687,102,27,0,0,31,73,1370,113,0,0,0,29,25
48,201,555702,2356,287,59,0,0,24,190,1524,179,35,0,0,0,86
48,201,556000,1388,220,26,0,3,87,53,939,75,9,0,4,0,39
48,201,980000,4,0,0,0,0,0,0,0,0,0,0,0,0,0
48,201,980100,76,0,0,0,0,0,0,191,0,0,0,0,0,0
48,203,020102,890,80,0,0,27,76,55,820,70,0,0,3,30,65
48,203,020103,971,106,0,0,0,7,32,576,62,0,0,0,0,34
48,203,020104,666,94,0,0,7,9,37,593,128,0,0,0,0,19
48,203,020200,1358,166,0,0,0,0,30,1137,82,1,0,0,41,164
48,203,020301,957,149,25,0,6,0,0,938,58,0,0,0,0,12
48,203,020302,758,116,0,0,7,0,22,635,59,0,0,18,0,38
48,203,020401,628,203,0,0,0,11,0,623,149,0,0,35,0,8
48,203,020402,740,99,14,0,8,4,4,946,176,0,0,103,0,25
48,203,020501,273,76,0,0,0,27,14,478,19,0,0,91,0,36
48,203,020502,850,101,0,0,0,13,26,740,98,0,0,0,0,21
48,203,020603,1165,111,0,0,0,16,147,933,42,0,0,0,0,0
48,203,020604,794,9,0,8,0,0,5,770,37,0,0,0,0,9
48,203,020605,1220,189,0,0,25,0,9,1167,21,0,0,0,0,25
48,203,020606,1166,121,0,0,0,12,60,1139,58,0,0,8,0,20
48,205,950200,1109,90,0,7,34,8,55,817,84,0,5,50,2,45
48,207,950300,681,70,0,0,0,10,12,584,24,0,8,3,0,9
48,207,950400,419,48,0,1,10,20,17,234,16,0,0,3,0,14
48,209,010100,684,43,11,0,130,12,14,460,15,0,10,72,24,0
48,209,010200,279,29,0,0,103,19,167,340,24,0,0,137,4,232
48,209,010302,959,146,0,41,37,0,0,665,170,0,29,66,9,0
48,209,010303,1857,175,107,0,0,17,42,1220,279,61,0,27,0,0
48,209,010304,846,284,142,48,84,34,0,1322,125,118,13,124,0,67
48,209,010400,1863,233,37,0,0,0,10,2243,294,0,21,0,0,0
48,209,010500,586,183,30,35,32,38,40,796,173,0,0,21,0,0
48,209,010600,1975,301,0,14,0,104,79,1905,247,0,0,25,15,140
48,209,010701,1815,212,20,0,228,46,2,1464,106,151,0,44,26,59
48,209,010702,693,84,0,0,0,0,10,794,53,0,0,0,0,0
48,209,010803,554,199,0,0,9,8,68,526,252,0,0,0,9,174
48,209,010804,1498,207,0,0,5,28,333,1429,307,3,0,4,3,228
48,209,010805,1465,57,0,0,0,20,269,1034,55,0,0,3,0,287
48,209,010806,654,177,7,0,11,62,164,464,256,0,0,0,0,84
48,209,010807,389,52,0,0,12,28,22,380,39,0,0,0,0,22
48,209,010808,806,163,0,0,50,52,169,1070,182,7,0,0,0,35
48,209,010809,1204,122,0,0,19,8,104,816,79,0,0,9,0,327
48,209,010901,2018,60,21,0,45,15,201,1462,134,0,0,2,9,182
48,209,010902,2548,206,14,0,64,62,209,2136,220,16,0,0,43,235
48,209,010905,1112,124,0,0,14,28,110,1204,138,19,0,0,0,67
48,209,010906,2438,444,0,0,0,14,215,1771,703,1,0,11,57,68
48,209,010907,2037,763,0,0,102,65,131,1573,296,0,0,0,74,26
48,209,010908,1989,396,0,0,0,0,250,1403,450,0,0,0,0,133
48,209,010909,1129,139,0,0,0,15,138,1018,117,0,0,0,10,133
48,209,010910,1983,177,0,0,0,0,14,1741,280,0,0,0,0,59
48,211,950300,882,113,0,0,48,13,45,547,162,0,0,16,0,55
48,213,950100,1082,119,0,0,13,25,8,1158,95,0,3,7,21,50
48,213,950200,719,148,0,0,2,17,32,499,100,0,0,11,0,17
48,213,950300,1146,402,0,0,46,104,97,998,141,27,0,0,0,85
48,213,950400,742,215,0,0,0,0,7,595,79,0,0,4,0,41
48,213,950500,403,76,3,0,9,22,7,336,66,2,0,0,0,20
48,213,950601,398,109,0,0,1,0,71,393,89,0,0,0,0,15
48,213,950602,873,102,24,0,17,4,26,699,53,0,0,40,0,16
48,213,950700,720,218,0,0,18,1,17,609,66,0,0,16,8,17
48,213,950800,876,53,0,0,7,0,154,558,28,0,0,0,0,40
48,213,950901,777,265,0,0,27,1,12,607,64,0,0,2,0,80
48,213,950902,338,52,0,0,2,0,2,344,65,0,0,0,0,5
48,213,950903,281,127,0,0,0,1,39,347,21,0,0,0,0,49
48,213,951000,283,72,0,0,16,0,0,253,29,0,0,16,0,15
48,213,951100,556,129,0,0,17,11,24,573,109,0,0,0,0,0
48,213,951200,723,309,0,0,52,0,0,719,78,0,0,93,0,51
48,213,951300,1044,416,0,0,0,0,15,970,315,1,0,0,0,0
48,213,951400,1183,346,2,0,6,3,60,981,184,0,0,5,15,53
48,215,020101,786,67,0,0,0,34,0,644,39,0,0,42,0,64
48,215,020102,1074,32,0,0,0,251,145,976,58,0,0,12,0,53
48,215,020201,1337,158,0,0,0,81,108,860,217,0,9,0,0,80
48,215,020202,1257,186,11,0,0,45,104,991,97,20,0,0,51,37
48,215,020204,1232,237,43,0,0,47,137,884,269,0,0,21,90,127
48,215,020205,760,54,0,0,0,67,40,840,144,0,0,0,29,40
48,215,020301,1915,168,0,0,0,225,40,1945,229,0,0,20,0,77
48,215,020302,1702,139,0,0,0,78,21,1588,163,0,0,0,59,56
48,215,020402,1993,104,0,0,0,31,80,1287,122,10,0,0,59,57
48,215,020403,449,26,0,0,15,123,17,525,32,0,0,165,95,24
48,215,020404,626,49,0,0,0,0,0,645,78,0,0,0,0,0
48,215,020501,747,116,0,0,13,0,69,499,69,0,0,10,46,47
48,215,020503,1471,389,9,0,20,241,136,1375,209,24,0,0,135,113
48,215,020504,1151,141,0,0,0,129,90,988,167,33,0,0,262,0
48,215,020600,288,53,0,0,24,11,51,263,52,5,0,10,63,25
48,215,020701,1884,154,0,0,18,85,0,1548,235,17,0,0,17,37
48,215,020721,1174,116,10,9,91,233,145,1124,206,0,0,33,142,22
48,215,020723,583,84,0,22,0,166,27,585,117,21,0,59,132,63
48,215,020724,903,42,29,0,0,96,0,786,88,10,0,0,12,10
48,215,020725,609,112,0,0,0,154,107,505,65,0,0,0,110,68
48,215,020726,812,71,8,0,0,128,121,847,95,52,0,0,45,134
48,215,020802,1430,31,12,0,47,303,208,1047,108,34,0,0,103,39
48,215,020803,1101,195,0,0,0,59,48,982,137,0,0,23,24,57
48,215,020804,716,29,0,16,70,67,23,661,35,0,0,19,18,8
48,215,020901,1046,188,0,0,5,87,102,716,86,0,0,0,28,25
48,215,020903,1169,82,0,0,0,68,161,920,220,0,0,0,126,30
48,215,020904,877,46,6,0,0,0,104,716,36,0,0,0,73,188
48,215,021000,733,143,0,13,39,35,12,576,150,45,0,9,89,53
48,215,021100,322,65,0,0,0,131,39,283,39,24,0,31,70,47
48,215,021201,611,64,0,10,0,27,0,433,152,0,0,4,64,22
48,215,021202,1266,86,0,10,0,21,10,730,79,0,0,0,36,108
48,215,021302,2291,304,0,34,15,47,135,1963,88,0,33,80,7,35
48,215,021303,1328,163,14,0,61,0,20,901,75,0,0,11,0,39
48,215,021304,864,114,0,0,39,34,0,948,6,7,0,40,36,69
48,215,021305,1248,152,10,20,0,70,18,924,136,16,0,0,7,16
48,215,021401,1050,20,0,9,11,1,30,901,40,0,0,48,30,57
48,215,021403,667,65,0,0,0,0,6,912,59,0,0,33,0,13
48,215,021404,1303,231,0,0,0,29,15,919,127,0,0,0,0,69
48,215,021500,615,118,0,0,0,10,43,489,69,0,0,16,0,38
48,215,021600,535,99,0,0,9,0,78,702,40,11,0,0,9,0
48,215,021701,1566,310,0,0,0,60,35,1800,175,0,0,0,15,16
48,215,021702,2209,258,0,0,0,68,78,1559,225,0,0,14,18,84
48,215,021803,998,180,0,0,0,0,21,406,60,0,0,24,0,19
48,215,021804,520,27,0,0,10,29,3,572,11,0,0,0,0,49
48,215,021805,1406,176,0,0,0,31,116,1524,73,0,0,16,0,51
48,215,021806,1406,215,0,22,0,13,74,1005,154,0,0,50,0,46
48,215,021901,1693,218,0,0,0,100,66,986,71,0,0,39,16,77
48,215,021903,726,43,0,0,0,24,13,564,66,0,0,0,0,1
48,215,021904,703,105,0,0,0,0,36,612,52,0,0,21,20,38
48,215,022001,2094,279,0,0,21,0,117,1479,243,0,0,0,0,73
48,215,022003,1090,165,0,0,70,48,28,855,68,0,0,0,44,0
48,215,022004,1862,118,0,0,20,89,0,1213,26,0,0,0,0,68
48,215,022103,811,79,0,0,0,0,38,784,79,0,0,12,24,0
48,215,022104,1741,265,0,0,79,22,51,1119,270,0,0,0,0,38
48,215,022105,432,119,0,0,22,0,77,523,59,0,0,29,0,0
48,215,022106,842,222,0,0,0,36,27,505,77,0,0,27,0,61
48,215,022201,1123,190,0,0,31,0,101,690,142,0,0,0,0,78
48,215,022203,516,38,0,0,0,15,42,695,19,0,0,7,0,55
48,215,022204,763,216,0,0,9,72,15,785,166,0,0,28,47,53
48,215,022300,1320,526,0,0,0,99,16,1295,345,0,0,22,8,54
48,215,022401,530,149,0,0,0,5,6,624,147,0,0,18,0,54
48,215,022402,968,175,0,0,58,0,10,865,132,0,0,31,0,0
48,215,022501,747,149,0,0,0,0,33,837,53,0,0,28,34,0
48,215,022502,861,109,0,0,33,0,0,846,81,0,0,48,7,30
48,215,022600,331,35,0,0,6,0,6,326,25,0,0,6,12,14
48,215,022701,677,38,0,0,17,0,45,704,110,0,0,0,0,14
48,215,022702,591,264,0,0,0,0,21,502,172,0,0,0,7,95
48,215,022800,1549,241,0,0,59,0,41,1342,210,0,0,148,0,25
48,215,022900,438,103,0,0,7,0,0,527,79,0,0,0,0,0
48,215,023000,744,48,0,0,31,30,8,705,94,0,0,12,0,0
48,215,023102,1304,79,0,0,0,17,42,791,222,0,0,18,51,88
48,215,023103,697,152,0,0,0,59,47,758,200,0,0,14,0,27
48,215,023104,700,162,0,0,0,0,0,520,111,0,0,16,0,87
48,215,023503,1149,186,0,0,0,153,163,911,132,0,10,22,0,34
48,215,023504,1524,173,0,0,0,176,122,1549,294,0,0,16,50,71
48,215,023507,1290,185,0,0,0,45,91,1166,120,0,0,82,78,30
48,215,023509,1932,193,0,0,9,260,148,1481,256,0,0,0,0,191
48,215,023510,2319,69,0,0,22,90,75,1439,227,0,0,21,92,110
48,215,023511,1343,217,0,0,0,79,131,935,174,15,0,0,66,98
48,215,023512,78,21,0,0,49,0,4,32,13,0,0,0,0,5
48,215,023513,1104,108,0,0,15,165,13,934,67,0,0,45,0,37
48,215,023514,1384,177,0,71,0,111,26,865,38,0,0,24,0,17
48,215,023515,1793,69,0,0,0,0,119,1342,86,0,0,0,164,0
48,215,023600,1266,310,0,16,0,8,193,1004,127,41,0,21,89,102
48,215,023700,703,42,0,0,0,82,22,511,120,0,0,28,51,99
48,215,023801,1215,152,0,0,0,189,63,1292,275,0,0,0,69,36
48,215,023802,1463,177,0,0,0,155,72,1753,305,0,0,0,34,17
48,215,023902,2033,341,15,17,42,155,263,2316,351,0,12,0,96,76
48,215,023903,454,250,0,0,61,37,0,541,68,38,0,14,38,0
48,215,023904,1871,130,0,0,139,115,70,1693,307,0,0,31,82,62
48,215,024000,3200,231,68,12,112,141,66,2818,469,3,0,151,150,22
48,215,024105,1558,131,0,11,0,108,87,1477,186,0,0,0,140,13
48,215,024106,1929,146,0,26,4,120,88,1619,329,15,0,5,21,72
48,215,024107,614,172,0,2,0,56,12,596,52,0,0,11,0,0
48,215,024108,797,103,0,0,19,86,96,637,35,0,0,17,73,0
48,215,024109,976,115,0,0,0,195,92,691,183,0,0,0,48,24
48,215,024110,1361,194,0,0,0,194,68,1561,11,0,0,0,101,143
48,215,024111,569,149,9,0,0,53,61,574,144,0,0,12,22,23
48,215,024112,1867,272,0,0,0,284,83,848,152,0,0,0,101,91
48,215,024113,836,123,0,0,14,141,77,676,51,0,0,0,114,42
48,215,024114,971,407,0,0,0,0,244,756,132,0,0,0,58,179
48,215,024201,2069,430,0,0,23,102,139,1323,155,0,0,40,9,185
48,215,024203,769,54,0,0,5,120,50,350,49,0,0,0,53,21
48,215,024204,638,39,0,0,0,31,39,461,43,0,0,0,9,59
48,215,024205,959,344,0,0,0,22,36,850,90,0,0,0,27,116
48,215,024301,173,39,0,0,14,68,20,158,21,0,0,4,5,0
48,215,024302,83,5,0,0,0,16,16,63,10,0,0,0,9,23
48,215,024402,1167,106,0,0,0,0,175,1589,108,0,0,0,0,40
48,215,024403,607,0,0,0,32,45,33,764,21,0,0,23,94,89
48,215,024404,640,49,0,0,0,55,76,637,38,0,0,15,7,0
48,215,024500,983,196,0,0,0,4,24,1065,190,0,0,49,7,33
48,215,024600,883,115,0,5,33,34,11,707,31,0,0,38,24,0
48,215,980000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,217,960100,840,171,0,0,3,3,11,694,75,0,0,3,8,38
48,217,960200,710,115,3,0,9,33,66,535,55,9,0,0,11,33
48,217,960400,293,13,2,0,2,9,23,270,12,0,0,0,0,0
48,217,960500,876,107,0,0,11,0,116,1027,96,0,0,9,0,42
48,217,960600,144,85,0,0,0,3,5,140,23,0,0,9,0,0
48,217,960700,386,66,0,0,40,21,25,300,40,0,0,13,0,18
48,217,960800,667,158,0,0,23,11,8,632,101,0,0,23,0,20
48,217,960900,248,101,0,0,10,5,20,289,54,0,0,8,4,7
48,217,961000,232,136,0,0,0,5,0,265,17,0,0,0,4,17
48,217,961100,660,115,0,0,22,1,35,578,71,0,0,14,4,32
48,217,961400,776,115,0,0,16,13,53,744,97,0,0,5,2,18
48,219,950100,263,35,0,0,12,4,11,213,62,0,0,6,3,3
48,219,950200,991,83,13,0,41,12,75,803,43,0,0,30,2,58
48,219,950300,802,317,0,0,0,12,19,783,122,0,0,10,0,0
48,219,950400,847,369,0,0,5,0,0,732,210,0,0,9,6,6
48,219,950500,852,101,0,0,86,9,46,827,84,0,0,64,9,18
48,219,950600,231,53,0,0,11,0,21,225,24,0,0,6,0,5
48,219,950700,260,65,0,0,6,9,4,217,26,0,0,10,4,8
48,221,160100,654,43,0,0,4,8,14,553,53,0,0,0,0,32
48,221,160204,617,71,0,0,0,0,0,431,36,0,0,0,0,0
48,221,160205,1407,87,0,0,0,0,39,1087,114,15,0,0,0,65
48,221,160206,691,45,0,0,38,6,30,736,31,0,0,9,0,17
48,221,160207,999,99,0,0,0,88,84,1082,131,0,0,0,0,111
48,221,160208,917,196,0,0,0,11,57,687,84,0,0,0,0,71
48,221,160209,1627,183,13,0,40,0,23,1149,153,31,0,3,0,162
48,221,160210,805,80,0,0,151,16,16,544,118,0,0,0,14,97
48,221,160301,1096,250,0,0,34,7,55,1059,85,0,0,15,13,19
48,221,160302,688,109,0,0,0,9,46,805,162,0,0,18,0,8
48,223,950100,553,116,1,0,12,6,69,517,49,5,0,4,0,38
48,223,950200,865,88,0,4,67,27,111,650,67,0,0,14,0,74
48,223,950300,1098,191,0,0,4,4,124,857,79,0,0,0,0,119
48,223,950401,753,109,0,4,28,15,38,625,77,0,0,0,0,61
48,223,950402,630,123,0,7,0,10,36,662,57,0,0,10,0,38
48,223,950500,413,80,0,0,62,0,20,455,76,0,0,50,15,0
48,223,950600,725,124,0,0,6,0,21,555,89,0,0,33,0,0
48,223,950700,824,93,2,0,59,8,83,597,77,0,0,0,0,14
48,223,950800,529,116,0,7,20,19,74,311,106,0,0,0,11,20
48,225,950100,904,114,0,0,0,22,25,632,153,0,0,0,0,0
48,225,950200,238,47,0,0,0,0,4,247,18,0,0,0,0,0
48,225,950300,221,152,0,0,26,0,0,271,117,0,0,0,0,56
48,225,950400,501,71,0,0,13,35,9,400,190,0,0,23,14,0
48,225,950500,771,24,0,0,8,1,37,630,46,0,0,9,0,102
48,225,950600,229,18,4,0,24,0,37,196,63,0,0,0,0,46
48,225,950700,379,25,0,0,25,24,37,354,50,0,0,0,3,12
48,227,950100,360,54,0,0,50,0,27,311,58,0,0,23,4,8
48,227,950200,428,54,0,0,8,3,16,348,28,0,0,0,2,22
48,227,950300,181,56,0,0,0,0,5,128,93,0,0,11,18,8
48,227,950400,536,201,4,0,56,0,8,529,24,15,0,17,0,22
48,227,950500,495,129,0,0,58,5,0,603,126,0,0,10,13,0
48,227,950600,859,163,0,0,4,27,25,702,255,0,3,18,0,24
48,227,950700,654,100,0,0,5,0,10,614,97,0,0,0,12,8
48,227,950801,717,113,0,21,0,7,0,881,40,0,0,8,0,0
48,227,950802,263,86,0,0,5,9,21,306,69,0,0,0,0,0
48,227,950900,933,110,0,0,0,17,20,631,118,0,0,13,0,24
48,229,950300,421,114,0,0,3,46,43,323,58,3,0,7,0,27
48,231,960100,584,28,0,0,15,0,33,438,46,0,0,67,5,7
48,231,960200,420,110,0,0,3,4,67,356,31,0,0,9,0,0
48,231,960300,747,109,0,0,1,0,18,503,54,0,0,10,0,55
48,231,960400,850,52,0,0,11,8,39,846,52,0,0,0,2,44
48,231,960500,721,89,0,0,30,0,0,578,92,25,0,0,0,0
48,231,960600,433,55,0,20,116,34,6,405,77,0,0,116,18,7
48,231,960700,988,219,0,22,21,7,27,952,118,0,0,4,0,58
48,231,960800,483,131,0,0,0,83,0,488,122,0,0,14,0,14
48,231,960900,803,234,0,0,26,0,0,638,61,0,0,4,0,11
48,231,961000,615,61,0,14,9,8,0,682,48,0,10,60,0,4
48,231,961100,1227,168,0,0,20,31,27,1334,102,0,0,10,25,0
48,231,961200,1227,24,0,0,0,0,59,827,79,0,0,0,0,40
48,231,961300,1090,0,0,0,24,46,39,970,91,0,0,74,0,44
48,231,961400,1628,230,6,69,4,31,101,1339,161,0,0,9,12,59
48,231,961501,576,152,0,0,0,8,14,458,29,0,0,0,7,61
48,231,961502,926,226,0,0,14,0,45,760,143,0,0,0,0,44
48,231,961503,807,51,0,0,7,4,11,669,68,0,0,4,5,54
48,231,961600,721,300,10,18,0,25,19,730,132,0,0,0,9,5
