state,county,tract,B11001B_003E,B11001B_005E,B11001B_006E,B11001B_008E,B11001B_009E,B11001C_003E,B11001C_005E,B11001C_006E,B11001C_008E,B11001C_009E,B11001D_003E,B11001D_005E,B11001D_006E,B11001D_008E,B11001D_009E,B11001E_003E,B11001E_005E,B11001E_006E,B11001E_008E,B11001E_009E,B11001F_003E,B11001F_005E,B11001F_006E,B11001F_008E,B11001F_009E,B11001G_003E,B11001G_005E,B11001G_006E,B11001G_008E,B11001G_009E,B11001H_003E,B11001H_005E,B11001H_006E,B11001H_008E,B11001H_009E,B11001I_003E,B11001I_005E,B11001I_006E,B11001I_008E,B11001I_009E
48,201,552302,21,0,98,20,54,0,0,0,0,0,218,0,19,18,0,0,0,0,0,0,19,0,38,0,0,0,0,0,0,0,567,70,100,405,30,237,16,38,42,54
48,201,552400,161,0,171,202,22,17,0,0,0,0,122,19,0,34,0,0,0,0,0,0,74,0,77,0,0,0,0,0,16,0,516,31,190,421,158,457,0,92,95,0
48,201,552500,104,73,109,65,0,0,0,0,0,0,196,66,85,54,0,0,0,0,0,0,26,0,27,0,0,28,0,21,13,0,895,84,256,475,105,513,71,158,68,37
48,201,552601,80,0,305,249,0,0,0,0,0,0,104,0,27,13,0,0,0,0,0,0,19,0,0,18,73,21,0,0,0,0,317,9,140,101,59,233,0,65,73,80
48,201,552602,186,0,28,107,0,29,0,0,0,0,215,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,12,692,11,120,534,116,217,0,0,228,43
48,201,552700,32,84,60,112,80,0,0,0,0,0,155,0,29,113,0,0,0,0,0,0,0,0,44,30,0,12,0,25,28,0,888,22,95,1187,124,178,0,163,177,187
48,201,552800,109,9,62,73,0,14,0,25,42,0,169,2,4,0,0,0,0,0,0,0,0,0,0,100,30,29,0,5,0,0,1588,0,230,1144,230,264,0,21,114,30
48,201,552900,167,0,180,248,0,0,0,0,0,13,94,0,0,0,11,0,0,0,0,0,0,0,0,14,0,0,0,15,58,0,1127,116,80,830,114,25,18,95,72,27
48,201,553001,172,30,147,98,0,0,0,0,0,0,31,0,36,0,9,0,0,0,0,0,31,34,0,20,0,0,0,0,12,0,640,73,85,203,30,216,34,75,75,0
48,201,553002,141,68,45,47,0,0,0,0,0,0,172,37,0,0,0,0,0,0,0,0,12,37,0,0,0,9,0,0,0,0,534,9,47,84,79,177,46,18,21,41
48,201,553100,317,76,128,95,0,0,0,0,0,0,81,0,0,12,0,0,0,0,0,0,38,18,27,0,0,14,0,21,18,0,559,12,47,413,57,208,33,68,18,52
48,201,553200,236,18,447,192,68,0,0,0,0,0,36,0,0,15,0,0,0,0,0,0,0,40,48,17,17,15,0,0,24,0,348,35,106,322,35,176,71,155,191,17
48,201,553300,128,61,429,540,76,0,0,0,0,0,0,0,0,29,6,0,0,0,0,0,161,17,43,47,0,0,0,32,20,0,42,0,36,250,96,238,32,126,158,33
48,201,553401,53,5,30,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,659,19,62,267,39,220,28,0,0,0
48,201,553402,122,0,18,44,0,0,0,0,0,9,204,0,16,0,0,0,0,0,0,0,38,18,0,0,0,33,68,0,20,0,1307,48,157,175,45,160,18,35,18,22
48,201,553403,93,0,109,19,0,0,0,24,0,0,154,0,22,19,0,0,0,0,0,0,83,0,0,0,0,118,0,0,0,0,926,22,83,164,39,301,0,39,0,0
48,201,553500,39,0,34,0,0,0,0,0,0,0,6,0,0,10,15,0,0,0,0,0,164,0,0,80,0,0,0,0,4,0,1148,42,101,292,174,222,0,115,80,10
48,201,553600,125,54,54,38,0,31,0,0,0,0,182,0,0,24,0,0,0,0,0,0,31,0,18,36,35,31,0,0,0,0,962,14,78,401,53,184,30,45,62,49
48,201,553700,78,0,104,9,0,0,0,0,0,0,71,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,660,40,39,120,35,151,0,59,29,0
48,201,553801,7,0,0,0,0,0,0,0,0,0,5,0,0,9,0,0,0,0,0,0,13,0,0,0,0,8,0,0,0,0,601,0,0,41,40,25,0,7,15,31
48,201,553802,65,0,17,12,0,0,21,0,0,0,109,7,15,0,0,0,0,0,0,0,22,0,25,15,0,0,0,0,0,0,1179,190,313,646,65,120,21,25,23,0
48,201,553900,140,108,40,62,0,0,0,0,28,0,144,0,0,31,0,0,0,0,0,0,13,0,0,0,0,0,0,16,0,0,1240,126,88,216,36,235,0,0,0,17
48,201,554001,95,0,33,57,9,0,0,0,0,0,76,0,6,0,0,0,0,0,0,0,41,0,23,64,0,0,0,0,0,0,527,25,47,277,57,85,23,66,64,0
48,201,554002,10,15,0,11,0,11,0,8,0,0,88,0,10,15,0,0,0,0,0,0,28,0,0,0,0,14,0,0,0,0,915,50,28,113,0,120,0,0,0,17
48,201,554101,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,29,22,55,0,32,0,0,0,0
48,201,554102,127,0,0,62,27,0,0,0,0,0,294,0,64,10,0,0,0,0,0,0,106,0,16,0,0,82,23,26,0,0,1463,123,142,295,188,324,0,75,44,0
48,201,554200,54,0,101,24,0,60,0,0,0,0,140,0,17,68,41,0,0,0,0,0,15,47,44,57,0,17,15,0,9,0,821,20,131,519,205,282,155,44,57,14
48,201,554301,58,0,12,35,0,0,0,0,0,0,75,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1553,123,135,320,48,113,38,31,13,0
48,201,554302,7,0,67,78,50,16,0,0,0,0,175,4,6,0,41,0,0,0,0,0,0,19,10,0,0,0,0,0,0,0,641,20,139,146,32,74,36,33,0,0
48,201,554401,56,0,0,25,27,0,0,0,0,0,210,0,14,19,0,0,0,0,0,0,0,0,0,0,0,0,0,26,28,0,2811,99,204,373,89,503,0,158,14,42
48,201,554402,164,0,52,68,0,0,0,0,0,0,278,0,42,77,0,0,0,0,0,0,45,0,0,0,13,23,0,0,0,0,2130,121,164,245,97,393,0,76,82,0
48,201,554403,154,0,0,22,22,0,0,0,0,0,45,0,84,0,0,0,0,0,0,0,0,0,0,19,0,0,0,32,0,0,1425,31,156,265,52,375,0,119,37,48
48,201,554501,85,0,18,0,0,0,0,0,0,0,81,0,18,8,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,1132,55,92,147,9,189,0,62,0,0
48,201,554502,31,0,0,0,0,0,0,0,0,0,36,0,22,40,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,1388,74,106,136,0,176,0,0,14,0
48,201,554600,26,0,25,11,0,7,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1071,35,47,150,14,96,0,0,0,69
48,201,554700,116,0,32,26,0,0,0,0,0,0,178,0,40,0,14,0,0,0,0,0,0,55,0,0,0,106,0,14,0,0,1217,50,96,421,82,189,55,53,58,0
48,201,554801,425,0,79,109,14,16,0,0,0,0,332,0,0,0,0,0,0,0,0,0,77,35,54,0,0,13,0,0,0,0,1492,236,266,461,333,643,68,124,97,0
48,201,554802,59,0,37,0,72,86,0,0,0,0,135,39,0,77,81,0,0,0,0,0,50,0,0,0,25,67,0,21,0,0,2580,182,83,749,58,621,23,50,25,25
48,201,554901,167,31,0,19,0,0,19,0,0,0,184,0,19,0,44,0,0,0,0,0,133,11,0,0,0,75,0,0,0,0,896,82,143,208,62,483,11,70,0,0
48,201,554902,56,0,0,9,0,20,0,0,0,0,70,0,0,0,0,0,0,0,0,0,13,0,0,0,0,6,0,0,0,0,1338,18,143,224,180,291,0,7,12,6
48,201,554903,166,0,43,38,0,0,0,0,0,0,284,56,17,16,0,0,0,0,0,0,52,0,0,0,0,54,0,0,18,0,1848,73,95,372,30,356,0,21,51,0
48,201,555000,106,32,61,13,10,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,42,0,16,0,0,12,0,0,14,0,970,61,203,382,30,260,0,66,0,56
48,201,555100,83,17,84,101,0,0,0,0,0,0,132,7,24,0,0,0,0,0,0,0,60,0,0,0,16,7,0,0,0,0,1068,73,189,621,104,206,44,96,109,37
48,201,555200,83,17,61,0,0,0,0,0,57,0,52,0,16,0,0,0,0,0,0,0,46,0,0,0,0,20,10,0,0,0,736,75,173,483,42,429,10,113,107,48
48,201,555301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,210,0,0,31,0,21,0,0,4,0
48,201,555302,86,0,0,0,0,0,0,0,0,0,64,21,0,37,12,0,0,0,0,0,12,0,13,0,0,82,0,11,0,0,2641,0,150,447,40,525,0,176,28,16
48,201,555303,29,0,76,5,0,0,0,0,0,0,29,14,0,0,0,0,0,0,0,0,24,0,0,0,35,19,0,0,0,0,679,121,183,148,79,244,14,38,9,35
48,201,555401,12,7,8,11,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,24,0,0,0,0,13,0,0,0,0,362,0,105,148,22,190,0,19,34,0
48,201,555402,31,0,104,33,36,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,50,0,38,0,0,0,0,0,12,69,919,28,251,1130,154,153,10,81,67,13
48,201,555501,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,624,150,82,235,41,105,0,93,28,10
48,201,555502,220,0,114,41,0,0,0,0,0,0,246,0,27,0,0,0,0,0,0,0,118,77,0,45,0,14,0,0,22,0,2972,221,195,443,275,788,77,118,352,27
48,201,555600,32,0,36,0,0,0,0,0,0,0,9,0,0,9,0,0,0,0,0,0,72,0,0,0,0,38,0,0,0,0,1009,23,72,204,0,285,0,0,0,0
48,201,555701,137,0,97,0,0,31,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,1327,128,46,75,42,245,76,8,29,0
48,201,555702,69,0,24,103,0,0,0,0,0,0,176,14,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,2089,0,60,269,13,273,19,52,60,0
48,201,556000,151,15,34,71,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,10,0,0,0,0,706,15,283,202,46,436,80,66,11,15
48,201,980000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
48,201,980100,0,13,99,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,25,0,37,11,0,0,0,0,61,10,39,0,37
48,203,020102,57,23,105,72,27,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,10,0,0,0,0,900,34,156,407,85,73,9,13,0,0
48,203,020103,77,76,5,207,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,763,82,174,123,27,23,29,0,7,0
48,203,020104,100,22,95,76,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,2,0,0,0,0,0,0,35,717,20,99,178,1,90,0,2,20,0
48,203,020200,163,30,49,177,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1285,78,196,378,100,25,0,0,0,0
48,203,020301,91,0,97,110,0,0,0,0,0,0,0,6,0,14,0,0,0,0,0,0,7,0,0,0,0,30,0,0,0,0,675,8,171,476,30,74,0,0,17,0
48,203,020302,65,40,193,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,70,89,222,25,150,0,48,11,0
48,203,020401,195,50,142,276,26,0,0,0,25,0,1,0,4,0,0,0,0,0,0,0,46,18,0,0,0,0,0,0,10,0,201,33,60,136,10,149,18,0,20,0
48,203,020402,437,61,236,425,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,23,7,0,0,0,0,9,0,129,6,29,108,29,90,7,55,0,0
48,203,020501,74,0,173,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,5,0,0,27,0,155,12,73,150,56,139,19,49,0,0
48,203,020502,212,0,106,114,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,69,0,0,0,0,4,0,0,8,0,648,0,145,282,60,158,0,0,8,0
48,203,020603,20,0,0,60,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,40,0,23,0,0,19,0,0,0,0,1195,41,162,166,81,65,59,23,0,0
48,203,020604,122,0,69,17,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,39,0,0,0,0,639,0,160,266,23,34,33,0,0,0
48,203,020605,79,0,0,51,0,0,0,0,0,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,14,46,0,1051,53,141,380,146,25,0,14,15,0
48,203,020606,55,37,47,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,6,0,0,0,0,1010,90,135,239,17,104,0,13,21,0
48,205,950200,1,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,7,6,19,0,0,0,0,1028,16,45,388,45,195,12,26,17,22
48,207,950300,0,0,0,28,0,4,0,0,0,0,0,12,8,0,0,0,0,0,0,0,67,0,0,7,0,0,0,0,16,0,608,100,71,334,37,95,0,27,25,14
48,207,950400,9,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,4,8,2,17,2,0,11,1,429,10,75,233,22,60,0,8,21,3
48,209,010100,61,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,52,0,0,0,0,13,14,115,24,102,342,262,52,0,0,138,107
48,209,010200,0,0,0,0,0,0,0,0,0,0,4,0,0,11,22,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,96,6,8,130,147,0,0,0,6,0
48,209,010302,43,0,0,30,10,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,137,94,13,69,5,0,0,0,0,8,111,33,38,204,199,327,124,223,278,59
48,209,010303,0,0,49,21,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,14,45,53,0,0,0,0,19,348,98,200,496,460,145,15,113,197,417
48,209,010304,0,0,0,121,27,0,0,0,0,0,0,0,13,10,8,15,0,0,0,0,36,42,38,63,141,0,0,39,12,102,171,15,111,534,332,172,109,251,335,318
48,209,010400,65,0,0,0,0,0,0,0,0,0,41,0,0,42,0,0,0,0,0,0,130,0,99,0,60,8,74,19,0,12,465,55,142,751,307,587,169,282,434,196
48,209,010500,0,0,0,72,39,0,0,0,0,0,7,0,0,22,0,0,0,0,0,0,74,30,32,172,0,12,0,0,0,14,141,48,25,342,100,239,88,205,324,119
48,209,010600,21,0,0,0,0,0,0,0,45,0,27,10,0,0,0,0,0,0,0,0,48,0,0,38,0,0,0,0,49,77,1460,138,310,772,141,522,36,124,117,24
48,209,010701,0,0,0,0,0,0,0,33,0,0,7,0,0,46,68,0,0,0,0,0,9,0,0,125,0,0,0,16,0,49,462,73,185,777,1012,35,59,58,291,337
48,209,010702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,362,0,49,200,430,51,0,11,13,51
48,209,010803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,16,0,12,0,0,91,0,911,16,229,518,35,57,9,0,21,0
48,209,010804,0,0,0,0,0,10,5,0,13,0,56,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,6,62,0,2148,81,137,763,190,91,0,46,17,0
48,209,010805,19,0,0,0,0,0,0,0,0,0,71,17,2,7,0,0,0,0,0,0,0,0,0,0,0,22,0,0,4,2,1563,24,106,219,40,142,0,0,11,0
48,209,010806,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,4,0,876,31,44,273,24,41,0,0,33,14
48,209,010807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,9,11,0,0,0,0,0,12,369,81,77,86,28,40,4,13,11,0
48,209,010808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,12,0,0,0,43,0,0,27,0,1309,53,133,281,73,88,12,0,55,0
48,209,010809,0,0,0,0,0,7,0,0,0,0,54,0,0,0,5,0,0,0,0,0,9,0,0,0,0,6,0,0,0,0,1159,42,44,248,17,68,31,0,0,0
48,209,010901,0,0,24,0,25,0,0,0,0,0,9,0,0,0,0,0,7,0,0,0,46,29,0,10,0,24,0,16,1,0,1745,22,98,323,109,267,39,33,50,10
48,209,010902,15,0,0,22,0,7,0,0,49,0,30,0,0,0,0,0,0,0,0,0,100,56,22,72,0,28,0,0,0,66,1699,38,260,649,147,592,78,157,179,87
48,209,010905,40,57,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,34,21,0,98,0,0,0,0,0,0,757,37,101,183,56,343,60,50,176,0
48,209,010906,105,0,32,63,0,13,0,0,12,0,30,0,10,0,0,0,0,0,0,0,360,109,52,19,0,35,19,0,0,0,1050,61,190,334,203,1019,181,204,101,26
48,209,010907,125,0,38,108,28,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,335,30,95,95,14,60,0,3,2,0,598,64,148,166,100,963,132,242,181,31
48,209,010908,74,0,11,24,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,179,63,56,60,18,104,0,0,0,14,601,89,101,265,151,970,181,151,206,149
48,209,010909,29,0,7,0,0,8,0,0,0,0,12,0,10,0,0,0,0,0,0,0,15,30,8,0,0,37,0,0,0,0,716,100,101,392,52,296,52,66,11,34
48,209,010910,116,32,13,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,142,13,21,24,0,0,12,12,798,13,56,57,92,678,24,267,115,64
48,211,950300,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,28,0,0,25,0,8,0,0,634,43,70,270,29,235,33,45,30,0
48,213,950100,68,0,38,42,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,15,0,34,0,0,0,0,1362,61,216,464,184,28,0,11,56,12
48,213,950200,0,5,4,18,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,6,0,0,0,0,0,0,0,0,975,34,139,342,28,98,30,0,20,0
48,213,950300,0,22,0,31,0,18,0,0,46,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,15,0,0,28,0,1656,72,135,543,42,181,0,11,61,0
48,213,950400,42,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,874,49,136,282,22,78,0,0,0,0
48,213,950500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,8,0,480,48,90,206,34,12,0,2,0,0
48,213,950601,0,0,0,26,0,0,7,14,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,9,0,513,87,93,530,113,41,3,0,49,0
48,213,950602,0,20,0,15,0,0,0,0,0,0,24,17,0,0,0,0,0,0,0,0,12,0,0,4,0,0,0,8,14,0,879,60,265,572,139,65,0,6,4,0
48,213,950700,0,0,0,0,0,7,0,0,21,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,8,0,3,0,842,73,118,315,96,130,7,39,32,12
48,213,950800,21,0,0,0,0,8,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1053,48,121,653,135,5,0,23,14,0
48,213,950901,0,0,0,33,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,17,20,0,2,0,942,139,219,439,109,65,2,2,32,0
48,213,950902,29,7,35,28,0,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,375,27,94,195,9,4,0,14,2,0
48,213,950903,13,0,4,11,8,21,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518,0,42,178,107,0,0,0,0,0
48,213,951000,55,13,62,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,29,107,145,6,75,6,7,0,0
48,213,951100,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,755,52,157,411,49,28,0,11,2,0
48,213,951200,177,13,100,166,39,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,49,0,0,24,11,0,0,22,0,0,432,0,204,218,11,362,21,67,103,24
48,213,951300,44,0,131,88,5,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,12,0,0,713,44,134,706,44,152,71,50,25,0
48,213,951400,158,0,107,37,12,8,0,0,15,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,1307,91,236,529,120,67,7,0,0,10
48,215,020101,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,30,8,0,0,0,0,11,0,39,0,46,50,0,808,110,453,147,54
48,215,020102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,29,0,0,472,0,0,136,44,1105,219,272,241,59
48,215,020201,3,0,0,0,0,11,0,7,0,0,0,0,0,0,0,0,0,0,0,0,105,0,30,0,5,13,0,0,0,0,4,0,0,72,8,1321,76,290,126,5
48,215,020202,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,113,0,55,12,0,0,0,0,0,0,34,44,0,0,0,1162,48,389,164,16
48,215,020204,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,19,38,46,0,12,0,0,0,0,231,14,0,56,16,1259,82,505,173,0
48,215,020205,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,16,7,61,0,0,0,0,0,0,93,0,0,0,0,848,114,326,277,0
48,215,020301,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,16,34,0,57,0,0,0,0,611,0,71,170,0,1551,113,408,252,0
48,215,020302,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,15,11,27,0,21,0,17,0,0,311,0,62,232,14,1452,22,239,431,95
48,215,020402,25,0,0,0,0,20,0,0,0,0,143,0,13,0,0,0,0,0,0,0,191,0,5,13,0,0,0,0,0,0,336,27,0,10,64,1279,69,245,99,0
48,215,020403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,67,0,0,0,8,0,0,85,0,20,8,0,596,17,331,418,53
48,215,020404,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,41,0,0,0,0,0,0,587,0,0,396,82,566,73,234,83,0
48,215,020501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,17,49,0,8,0,0,7,0,54,0,9,116,0,614,112,301,366,49
48,215,020503,0,0,0,0,0,0,0,0,0,0,47,0,0,7,0,0,0,0,0,0,132,0,25,0,0,28,0,0,0,0,34,0,30,26,0,1794,199,594,361,29
48,215,020504,33,0,0,0,0,0,0,35,0,0,19,0,0,0,0,0,0,0,0,0,67,0,42,12,12,7,0,0,0,0,8,0,0,27,0,1164,15,362,341,76
48,215,020600,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,26,20,0,0,7,0,2,0,13,0,0,11,0,244,61,211,183,0
48,215,020701,17,0,12,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,111,12,78,17,0,0,0,15,0,0,231,0,30,177,38,1521,59,447,170,98
48,215,020721,0,0,0,11,0,34,0,0,0,0,87,0,17,32,9,0,0,0,0,0,74,0,10,38,25,0,0,0,0,0,51,48,0,99,0,968,82,557,158,72
48,215,020723,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,52,0,0,9,0,0,0,0,0,9,0,16,0,621,75,579,337,60
48,215,020724,0,0,0,0,0,0,0,0,0,0,21,12,4,0,0,0,0,0,0,0,10,0,12,0,0,0,0,0,0,0,168,0,11,38,0,584,115,88,202,9
48,215,020725,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,20,52,0,7,0,0,0,0,76,0,0,26,0,570,74,385,157,37
48,215,020726,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,123,0,41,30,0,0,0,0,67,0,276,0,0,139,0,711,49,420,270,85
48,215,020802,0,0,0,0,0,0,0,0,0,0,15,0,15,55,0,0,0,0,0,0,110,0,24,18,42,12,0,15,0,0,317,0,0,138,0,795,134,494,349,80
48,215,020803,85,0,0,0,0,11,0,0,0,0,9,0,0,0,0,0,0,0,0,0,33,0,25,0,0,37,0,0,10,0,267,8,8,46,8,799,56,221,126,48
48,215,020804,27,31,0,0,0,0,0,0,0,0,0,0,15,65,0,0,0,0,0,0,15,0,18,41,0,0,0,0,7,0,185,0,51,152,7,318,21,148,378,97
48,215,020901,0,0,0,0,0,0,0,0,0,0,76,0,0,27,0,0,0,0,0,0,9,0,0,0,0,26,16,15,30,7,318,7,10,183,6,660,66,184,314,58
48,215,020903,0,0,0,8,0,8,0,0,0,0,42,0,0,44,0,0,0,0,0,0,126,34,0,29,10,10,0,20,0,0,108,0,80,145,37,631,166,232,303,141
48,215,020904,0,0,0,0,0,19,0,0,0,0,95,0,0,20,0,0,0,0,0,0,73,3,25,50,21,0,0,11,0,0,208,6,35,280,9,589,51,226,250,86
48,215,021000,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,63,34,54,40,0,0,0,0,0,0,143,0,0,60,0,683,45,595,326,29
48,215,021100,0,6,5,18,0,0,0,0,6,0,14,0,0,13,9,0,0,0,0,0,12,13,25,52,0,0,0,0,0,0,5,0,0,7,20,298,77,163,420,45
48,215,021201,0,0,0,0,0,0,0,0,12,0,56,0,0,11,0,0,0,0,0,0,0,3,18,18,0,10,0,0,0,18,146,0,23,51,12,257,28,126,267,34
48,215,021202,0,0,0,0,0,0,0,0,0,0,28,0,7,32,0,0,0,0,0,0,58,0,21,60,0,8,0,0,15,0,230,0,0,101,10,794,129,175,325,72
48,215,021302,14,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,25,0,0,0,0,11,0,0,18,0,12,0,0,2227,148,1061,229,7
48,215,021303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,26,68,27,0,18,0,0,0,0,24,0,22,0,0,1070,152,617,216,0
48,215,021304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,23,0,23,0,0,0,0,0,33,0,8,0,0,799,83,353,85,37
48,215,021305,0,0,0,0,0,7,0,0,0,0,10,0,0,0,0,0,0,0,0,0,27,0,26,0,0,0,0,0,0,0,0,0,0,7,0,876,149,427,46,42
48,215,021401,0,0,0,0,0,0,0,0,0,0,8,0,0,0,13,0,0,0,0,0,12,14,45,0,0,0,0,0,0,0,66,0,9,83,24,689,84,447,337,94
48,215,021403,16,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,100,0,48,12,0,0,0,0,0,0,290,0,12,24,0,692,30,264,201,8
48,215,021404,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,28,0,30,0,0,0,0,536,0,28,237,9,1181,137,279,272,0
48,215,021500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,27,9,0,8,8,8,0,0,0,0,0,0,0,439,50,335,192,18
