state,county,tract,B16008_006E,B16008_007E,B16008_009E,B16008_010E,B16008_014E,B16008_015E,B16008_017E,B16008_018E,B16008_022E,B16008_024E,B16008_025E,B16008_027E,B16008_028E,B16008_030E,B16008_032E,B16008_033E,B16008_035E,B16008_036E,B16008_039E,B16008_041E,B16008_042E,B16008_044E,B16008_045E,B16008_047E,B16008_049E,B16008_050E,B16008_052E,B16008_053E
48,201,251902,40,0,0,0,252,24,0,0,0,0,0,0,0,11,43,0,0,0,0,0,0,0,0,17,23,8,0,0
48,201,252000,427,407,62,0,1130,140,153,0,11,0,0,0,0,189,293,139,220,94,0,38,100,0,0,9,61,317,164,21
48,201,252100,190,16,0,0,144,13,8,0,0,0,0,0,0,16,40,35,14,12,0,0,17,0,0,19,19,100,22,0
48,201,252200,476,242,18,41,867,265,0,0,0,0,0,18,0,0,381,256,38,58,0,22,79,0,24,68,268,843,139,66
48,201,252301,1043,143,0,0,1314,112,33,0,0,21,0,0,0,10,193,275,14,12,0,0,34,0,0,43,94,506,0,0
48,201,252302,1215,74,0,0,1880,87,16,0,0,20,0,0,0,105,307,669,0,0,0,44,213,0,5,25,221,1126,31,41
48,201,252400,699,193,0,0,876,76,0,0,0,0,0,0,0,47,42,475,34,0,0,0,52,0,0,45,193,771,0,8
48,201,252500,387,172,0,0,577,131,5,19,0,0,0,0,0,25,8,133,10,0,0,9,71,20,42,23,75,580,0,40
48,201,252600,719,316,43,0,491,187,151,0,0,0,0,0,0,52,13,255,0,36,62,133,242,0,0,46,245,1549,33,0
48,201,252700,168,7,0,7,189,14,15,0,0,0,0,0,0,18,33,66,1,0,0,35,0,0,0,13,56,305,28,8
48,201,252800,386,201,0,0,146,39,9,49,0,0,0,0,0,27,17,115,0,0,0,32,0,0,0,27,113,440,1,0
48,201,252900,182,274,0,0,429,70,19,12,0,0,0,0,0,0,80,83,20,0,0,96,0,0,0,0,131,301,0,0
48,201,253000,105,41,0,0,373,43,21,0,0,0,0,0,0,82,33,42,22,0,0,0,0,0,0,0,86,82,0,7
48,201,253100,427,160,46,0,856,13,17,0,0,0,0,0,0,228,139,187,231,64,34,157,0,0,0,80,196,351,36,0
48,201,253200,687,107,0,0,569,76,0,0,0,0,0,0,0,26,63,113,0,0,0,248,61,0,0,11,142,555,53,25
48,201,253300,67,138,27,0,681,111,12,0,0,0,0,26,0,0,26,8,28,27,0,0,0,0,0,38,11,97,0,0
48,201,253400,72,20,0,0,91,17,0,0,0,0,0,0,0,1,0,24,12,3,1,9,20,0,0,23,0,84,0,0
48,201,253500,357,95,0,0,697,19,137,8,0,0,80,0,0,62,117,283,39,20,100,0,92,9,8,110,132,625,9,31
48,201,253600,63,41,14,0,335,25,33,0,32,0,0,0,0,23,29,49,154,28,0,0,0,38,0,30,16,267,97,91
48,201,253700,237,26,14,0,271,241,45,0,0,0,0,0,0,46,0,71,0,27,0,143,0,0,0,3,144,471,96,18
48,201,253800,662,85,0,26,542,208,40,15,0,0,0,0,0,25,72,129,85,42,0,39,0,0,0,43,173,585,0,30
48,201,253900,244,65,0,0,355,45,41,0,8,0,0,0,0,45,68,66,0,26,0,22,0,0,0,0,15,104,20,0
48,201,254000,186,126,8,0,236,66,34,0,0,0,0,0,0,23,32,47,8,34,0,26,8,0,0,55,47,312,0,44
48,201,254100,570,31,6,0,398,99,32,0,0,0,0,0,0,46,97,135,0,20,0,50,10,0,0,43,205,513,0,7
48,201,254200,330,87,9,0,366,4,11,0,0,0,0,0,0,12,44,210,0,0,0,0,0,0,0,35,115,504,39,0
48,201,254300,451,73,0,0,601,107,8,0,0,0,0,0,0,28,61,325,0,0,0,0,41,0,0,25,47,583,0,0
48,201,254400,329,189,0,0,377,42,0,0,0,0,0,0,0,24,75,172,0,3,0,6,0,0,0,16,130,716,0,2
48,201,254500,263,60,0,0,296,270,0,0,0,0,0,0,0,5,63,233,0,0,0,25,18,0,0,0,43,376,0,0
48,201,254600,286,181,0,0,794,173,19,0,0,0,0,0,0,34,150,356,11,0,0,0,0,0,0,35,116,532,50,0
48,201,254700,68,66,0,0,161,83,12,0,0,0,0,0,0,21,20,49,0,0,26,0,0,13,0,41,41,109,42,14
48,201,310100,362,44,0,0,946,147,0,15,0,0,0,0,0,42,47,112,38,0,0,14,15,34,137,0,97,431,17,105
48,201,310200,10,5,33,0,120,15,39,5,0,0,0,0,0,54,34,14,78,14,0,0,0,0,0,5,44,0,16,11
48,201,310300,341,100,0,0,982,259,37,0,0,0,0,0,0,38,131,265,8,0,0,30,4,0,0,0,46,456,0,39
48,201,310400,260,67,0,0,760,232,25,0,0,0,0,0,0,28,108,240,0,0,21,71,0,0,0,20,243,932,9,0
48,201,310500,484,121,0,0,986,206,0,0,0,9,9,0,0,53,131,337,5,0,0,0,31,0,0,13,138,1072,0,0
48,201,310600,573,180,0,0,1405,112,0,0,0,22,0,0,0,11,309,303,0,0,0,115,25,0,0,47,114,1046,10,0
48,201,310700,260,171,0,0,563,136,9,0,0,0,0,0,0,68,64,177,0,5,0,21,108,0,0,37,56,969,0,0
48,201,310800,166,154,0,0,418,48,12,0,0,0,0,0,0,0,66,158,0,0,0,21,40,0,0,0,26,685,0,0
48,201,310900,570,385,0,0,993,186,0,0,0,61,9,0,0,0,29,332,0,0,0,8,9,0,0,0,143,1594,0,0
48,201,311000,1052,330,0,0,1306,276,0,0,0,18,48,0,0,0,191,551,0,0,0,45,224,0,0,65,203,2002,0,0
48,201,311100,370,306,18,0,1228,485,0,13,0,0,0,0,0,18,55,655,0,8,0,15,23,0,0,58,80,1422,0,6
48,201,311200,548,59,0,0,1041,62,28,0,0,0,0,0,0,8,142,251,0,0,0,46,29,0,43,25,196,1446,0,46
48,201,311300,542,106,0,0,1115,181,12,0,0,0,0,0,0,0,140,383,28,0,9,23,0,0,0,47,124,814,0,0
48,201,311400,177,44,0,0,258,28,35,0,0,0,0,0,0,0,34,126,0,0,6,0,58,0,0,26,57,359,0,0
48,201,311500,442,267,12,0,1408,254,22,0,0,0,0,0,0,0,164,411,51,72,0,61,0,0,0,14,526,1975,0,61
48,201,311600,132,342,0,0,193,138,11,0,0,0,0,0,0,0,26,167,0,0,17,18,89,0,0,39,129,1952,0,38
48,201,311700,516,135,10,0,789,85,31,0,0,0,0,0,0,13,143,208,7,0,0,107,20,20,0,68,252,1227,51,11
48,201,311800,752,109,0,0,812,109,0,0,0,0,0,0,0,0,121,400,0,27,0,72,0,0,0,22,215,1163,0,0
48,201,311900,236,15,0,0,304,108,4,0,0,0,0,0,0,0,56,157,10,10,0,21,9,0,0,6,169,522,0,14
48,201,312000,11,0,8,0,200,10,117,18,0,0,0,0,0,105,7,8,61,10,9,0,0,0,9,219,7,47,190,211
48,201,312100,0,0,0,0,132,0,99,15,0,0,0,0,0,0,14,0,35,0,0,0,0,0,11,45,13,0,135,153
48,201,312200,141,0,0,0,78,0,17,0,0,0,0,0,0,0,24,15,15,14,0,0,0,0,0,12,51,65,0,0
48,201,312300,61,0,0,0,16,14,5,0,0,0,0,0,0,5,36,18,4,0,0,0,0,0,0,5,10,115,14,0
48,201,312400,34,0,0,0,68,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,32,175,0,0
48,201,312500,0,28,0,0,108,7,57,0,0,0,0,0,0,70,22,0,83,27,0,0,0,0,0,79,60,111,41,10
48,201,312600,36,0,19,0,296,0,233,13,0,0,0,0,0,145,97,50,175,8,0,18,0,16,0,133,0,381,478,205
48,201,312700,0,0,0,0,10,0,19,0,0,0,0,0,0,24,0,0,29,0,0,0,0,0,0,0,0,10,28,0
48,201,312800,6,11,5,0,56,0,35,11,0,0,0,0,0,0,0,12,6,0,0,0,0,6,5,10,0,11,0,8
48,201,312900,0,0,0,0,45,23,64,0,0,0,0,0,0,49,0,0,30,0,0,0,0,0,3,10,33,8,176,27
48,201,313000,2,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,14,7,0,0,0,0,0,33,0,0,1,9
48,201,313100,0,0,0,0,116,21,75,6,0,0,0,0,0,123,35,7,87,15,0,0,0,0,22,13,23,0,261,112
48,201,313200,0,37,7,0,52,0,71,8,0,0,0,0,0,11,0,9,17,2,0,0,0,0,0,34,46,65,9,14
48,201,313300,15,34,0,0,78,36,13,0,0,0,0,0,0,0,0,18,0,6,0,0,0,0,0,18,0,11,0,6
48,201,313400,86,5,0,0,167,12,13,0,0,0,9,0,0,31,42,53,0,0,0,3,0,0,0,23,36,90,0,0
48,201,313500,48,12,5,0,54,17,0,0,0,0,0,0,0,0,22,24,0,0,0,37,0,0,0,7,45,114,10,0
48,201,313600,186,24,0,0,316,23,13,0,0,0,0,0,0,0,115,12,0,0,0,31,33,0,0,0,82,433,0,0
48,201,313700,32,0,0,0,32,0,78,63,0,0,0,0,0,1,0,49,0,0,0,0,0,0,0,0,0,38,1,6
48,201,313800,61,63,30,0,72,64,0,0,0,0,0,0,0,0,8,24,0,0,0,21,0,0,0,0,7,212,14,0
48,201,313900,0,0,63,0,240,20,154,0,0,0,0,0,0,110,56,0,194,57,0,0,0,16,0,11,92,37,282,368
48,201,314001,0,0,8,8,77,10,90,8,0,0,0,0,0,81,51,0,62,0,0,0,25,31,0,78,10,50,338,235
48,201,314002,0,0,0,0,126,0,183,81,0,0,0,0,0,188,13,0,205,0,0,0,0,0,24,145,89,59,1125,966
48,201,314300,41,0,0,0,149,12,9,0,0,0,0,0,0,32,22,0,28,43,62,0,0,21,10,124,0,47,133,31
48,201,314400,0,0,54,8,74,0,246,0,0,0,0,0,0,57,47,0,165,37,0,0,0,19,48,29,60,38,532,411
48,201,320100,337,39,17,0,364,80,14,15,0,0,0,0,0,12,82,103,0,19,0,30,25,0,0,63,124,750,16,8
48,201,320200,627,343,29,32,1272,174,51,73,0,0,0,17,0,3,280,410,34,109,0,11,193,0,108,39,179,1483,0,263
48,201,320500,664,233,0,0,1013,128,0,0,0,16,0,0,0,7,197,360,0,0,0,23,31,0,0,51,165,974,0,0
48,201,320601,288,82,0,0,486,72,5,0,0,0,0,4,0,7,122,111,11,3,12,95,0,0,0,8,164,547,0,14
48,201,320602,408,354,0,0,658,314,42,0,0,0,0,0,0,15,106,349,19,20,0,57,23,0,0,98,117,1011,0,0
48,201,320700,239,43,48,0,674,132,0,0,0,0,17,0,0,18,87,147,9,106,0,0,0,19,0,0,98,471,0,34
48,201,320800,785,149,57,0,987,135,0,0,0,0,0,0,0,22,190,314,12,12,0,68,15,0,0,37,298,1333,0,20
48,201,320900,596,325,0,0,1168,219,52,0,0,9,0,8,0,0,315,422,20,199,0,12,2,0,0,9,160,678,10,101
48,201,321000,749,180,11,0,959,279,51,0,0,0,0,0,0,31,286,379,7,58,48,175,53,0,0,0,524,1762,0,15
48,201,321100,748,223,47,0,996,139,38,0,0,0,0,18,0,21,282,359,97,217,0,90,16,0,0,150,277,860,8,74
48,201,321200,302,210,0,0,261,120,0,0,0,0,0,0,0,20,37,255,9,0,0,31,86,0,0,68,101,1003,0,0
48,201,321300,572,191,0,0,670,91,0,0,46,26,11,0,0,51,157,152,0,0,25,49,45,0,0,82,133,1261,16,0
48,201,321401,497,300,0,0,807,314,0,0,0,0,0,0,0,36,87,226,0,0,21,52,48,0,0,75,249,706,0,0
48,201,321402,531,195,0,0,642,167,6,0,0,14,0,0,0,58,169,329,0,0,89,24,9,0,0,103,140,792,6,0
48,201,321500,164,226,0,0,240,113,0,0,19,9,19,0,0,4,27,165,0,0,0,30,15,0,0,4,62,683,0,0
48,201,321600,558,149,11,35,795,58,7,0,0,5,5,0,0,106,197,510,59,9,106,14,170,0,0,83,71,1256,0,48
48,201,321700,259,258,0,0,482,127,0,7,0,21,0,0,0,32,91,145,16,19,22,57,4,0,0,21,108,600,0,0
48,201,321800,471,467,0,0,623,211,0,0,0,0,0,0,0,8,134,276,28,0,0,0,14,0,0,14,222,783,0,0
48,201,321900,493,194,0,0,651,404,0,0,0,0,0,0,0,29,115,285,31,0,0,62,21,0,0,51,282,1087,30,43
48,201,322000,241,196,0,0,508,66,0,0,0,0,0,0,0,39,49,139,0,0,7,153,33,0,0,117,120,1292,0,0
48,201,322100,349,213,0,0,666,49,0,0,0,0,4,0,0,2,64,146,0,0,15,41,113,0,0,14,47,758,0,0
48,201,322200,146,13,0,0,152,42,0,0,0,9,0,0,0,0,47,100,0,1,0,4,11,0,0,23,75,192,0,0
48,201,322600,617,144,0,0,619,127,18,0,0,0,0,0,0,29,156,235,0,0,66,72,18,0,0,94,64,738,0,0
48,201,322700,1027,333,0,0,1346,72,19,0,0,0,0,0,0,14,207,424,35,0,85,22,26,0,0,35,157,1566,18,17
48,201,322800,587,170,0,0,584,217,11,0,0,0,21,0,0,28,146,426,0,0,0,55,0,0,0,60,133,803,0,0
48,201,322900,374,234,0,0,678,92,14,0,0,5,0,0,0,25,87,262,6,0,0,31,35,0,0,84,65,811,0,0
48,201,323000,563,364,0,0,701,242,1,0,0,0,0,0,0,35,36,260,38,0,0,39,32,0,0,145,233,1165,0,0
48,201,323100,293,118,0,0,621,100,1,0,0,0,0,0,0,0,88,38,0,0,0,0,10,0,0,49,50,578,0,0
48,201,323200,277,94,0,0,240,180,0,0,0,11,0,0,0,18,130,373,23,19,41,37,38,0,0,154,130,543,15,0
48,201,323300,170,51,0,0,352,64,9,0,0,0,0,0,0,17,39,174,8,4,0,0,41,0,0,80,47,651,8,7
48,201,323400,523,358,19,19,720,116,0,0,0,18,15,0,0,105,170,207,55,0,0,50,53,0,0,31,200,1518,0,0
48,201,323500,179,138,0,0,359,54,7,11,0,0,0,0,0,73,0,189,0,6,15,44,53,0,14,46,96,886,0,24
48,201,323600,250,125,14,0,613,198,0,0,0,0,0,0,7,115,115,246,91,251,33,106,0,0,0,8,177,483,65,77
48,201,323701,31,37,0,0,269,38,3,13,0,0,0,0,0,55,16,34,2,0,89,0,0,20,0,15,84,150,22,53
48,201,323702,17,0,0,0,203,12,7,0,0,0,0,0,0,27,67,11,15,21,0,106,0,0,0,35,18,54,93,0
48,201,323801,326,0,0,0,352,71,0,0,0,0,0,0,0,12,49,223,0,0,0,10,0,0,0,11,32,350,0,0
48,201,323802,307,83,0,0,400,38,11,0,0,0,0,0,0,21,46,119,0,0,0,24,145,0,0,0,65,766,0,0
48,201,323900,110,97,8,0,198,0,45,0,0,0,0,0,0,28,83,69,10,0,0,36,101,0,0,11,39,499,0,0
48,201,324000,106,131,0,60,396,29,23,13,9,0,0,0,0,70,90,121,90,157,21,91,0,0,0,33,110,253,35,11
48,201,324100,252,153,0,0,626,68,0,0,0,0,0,0,0,103,80,236,0,0,45,58,59,0,13,7,87,939,0,14
48,201,324200,125,97,0,0,271,117,0,0,0,0,0,0,0,11,37,87,0,0,0,11,9,0,0,5,57,320,0,0
48,201,330100,913,206,0,0,816,296,35,0,0,0,17,26,0,67,239,235,70,37,0,32,107,0,55,0,216,1294,17,201
48,201,330200,319,91,0,0,217,51,19,0,0,0,45,0,0,57,78,204,0,0,0,29,0,0,0,6,129,504,14,35
48,201,330301,1182,134,0,4,695,104,24,0,0,0,0,0,0,136,130,544,46,44,3,36,0,0,0,8,449,1689,7,39
48,201,330302,492,152,9,0,613,74,8,0,0,0,0,0,0,42,134,346,12,7,0,0,70,0,0,0,141,935,8,0
48,201,330303,523,36,0,0,362,130,3,0,0,0,0,0,0,25,35,12,45,0,0,0,11,0,0,0,120,183,21,58
48,201,330400,402,217,0,0,504,57,0,0,0,0,0,0,0,49,81,227,0,0,0,41,30,0,0,8,104,754,0,0
48,201,330500,462,177,0,0,578,168,8,0,0,0,0,0,0,4,113,139,6,10,0,30,24,0,0,2,161,644,0,10
48,201,330600,367,196,0,0,784,20,0,25,0,0,0,0,0,20,79,210,0,20,20,9,0,0,0,92,62,518,17,0
48,201,330700,804,325,0,0,581,226,0,0,0,43,44,0,0,51,108,514,59,10,0,0,101,0,0,39,277,1432,22,0
48,201,330800,575,51,0,0,812,81,77,0,0,0,0,0,0,85,185,187,91,13,0,114,0,0,0,70,129,661,33,49
48,201,330900,272,438,0,0,788,302,23,34,0,0,0,0,0,15,108,172,45,21,0,0,0,0,0,36,74,827,46,10
48,201,331100,155,45,0,0,77,52,31,10,0,0,0,0,0,0,0,0,1,0,0,0,13,0,0,0,8,60,0,0
48,201,331200,0,0,0,0,30,7,9,0,0,0,0,0,0,0,1,0,15,0,0,0,0,0,0,19,41,23,15,9
48,201,331300,12,29,8,0,10,0,24,0,0,0,0,0,0,43,0,0,0,0,0,0,52,0,0,0,27,91,76,0
48,201,331400,0,0,0,0,55,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,26,0,0
48,201,331500,21,39,0,0,181,0,0,0,0,0,0,0,0,53,19,35,37,63,0,0,0,0,0,0,37,62,0,17
48,201,331601,0,39,0,0,64,13,52,29,0,0,0,0,0,0,4,0,0,0,0,37,0,0,0,18,34,21,0,0
48,201,331602,136,0,14,0,61,0,0,0,0,0,0,0,0,0,0,13,32,15,0,13,0,0,0,9,12,244,0,14
48,201,331700,195,10,0,0,92,0,23,0,0,0,0,0,0,0,52,4,0,0,0,0,24,0,0,0,31,234,0,0
48,201,331800,253,40,0,0,75,0,0,0,0,0,0,0,0,0,25,23,0,0,0,10,0,0,0,0,71,235,0,0
48,201,331900,60,0,0,0,37,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,201,332000,168,39,16,28,117,58,0,0,0,19,0,0,0,0,4,14,0,8,0,19,56,20,0,40,98,253,0,71
48,201,332100,339,80,0,0,226,69,19,0,0,0,0,0,0,0,10,66,6,8,26,46,5,0,0,0,41,557,0,0
48,201,332200,415,77,0,0,292,14,17,0,0,0,0,0,0,0,13,86,0,0,8,27,12,0,0,18,256,938,0,0
48,201,332300,83,26,0,0,84,33,0,3,0,0,0,0,0,0,27,42,0,0,0,14,14,0,0,14,31,197,0,0
48,201,332400,211,28,12,0,13,0,11,8,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,48,69,178,0,0
48,201,332500,174,45,0,0,185,1,14,0,0,0,0,0,0,41,77,67,14,0,0,0,0,0,0,0,40,92,0,0
48,201,332600,625,196,0,0,830,55,40,11,0,0,0,0,0,0,234,491,11,11,0,53,9,0,0,38,78,1139,0,0
48,201,332700,453,115,0,0,512,183,0,16,0,0,0,0,0,7,71,261,4,0,0,22,0,0,0,45,81,599,0,0
48,201,332800,346,285,0,0,596,187,0,0,0,0,0,0,0,8,91,125,0,35,0,46,0,0,0,0,133,1102,0,0
48,201,332900,451,101,0,0,537,112,0,0,0,0,0,0,0,0,171,299,0,25,21,144,38,0,0,38,233,1247,0,0
48,201,333000,476,121,0,0,669,323,0,0,0,0,0,0,0,5,92,145,3,21,0,7,4,0,0,46,212,728,0,0
48,201,333100,335,187,21,39,281,24,17,0,0,0,0,0,22,29,72,106,146,259,50,0,0,38,23,33,140,385,209,188
48,201,333201,357,71,0,9,422,26,46,9,0,0,0,0,0,39,60,117,0,88,0,56,37,0,0,50,219,1457,0,0
48,201,333202,764,17,0,0,566,96,15,0,0,0,0,0,0,17,28,140,0,61,0,0,25,0,0,0,30,1099,0,42
48,201,333300,963,345,0,0,1118,146,0,0,0,0,0,0,0,57,214,193,11,21,29,135,67,0,0,98,731,1803,125,12
48,201,333500,442,235,0,0,256,144,0,0,0,0,0,0,0,61,61,76,31,0,35,156,76,0,0,14,92,2616,22,0
48,201,333600,204,171,0,0,691,49,19,0,0,98,0,0,0,7,143,66,15,19,0,11,0,0,0,12,56,316,10,0
48,201,333700,367,111,23,0,505,53,6,0,0,0,0,0,0,18,100,181,5,75,0,16,0,0,0,39,311,501,0,6
48,201,333800,1047,330,10,0,1175,211,12,0,0,0,0,0,0,0,369,326,37,42,40,205,7,0,0,48,204,2099,14,0
48,201,333901,585,100,213,72,1266,198,82,0,45,0,0,40,0,65,314,436,154,346,0,20,0,0,0,57,108,752,27,39
48,201,333902,289,141,0,0,1172,94,112,0,0,100,0,0,0,83,551,131,71,288,79,76,102,0,0,44,256,557,30,0
48,201,334001,296,0,12,0,333,116,22,0,0,0,0,0,0,7,45,79,19,60,0,13,0,0,0,13,72,213,0,23
48,201,334002,72,0,17,0,221,30,101,0,0,0,0,0,0,31,14,28,116,0,0,0,81,0,21,61,83,130,106,44
48,201,334003,174,24,60,70,451,149,192,0,0,0,0,0,0,50,148,156,10,220,0,34,0,0,64,0,145,665,36,218
48,201,334100,568,149,29,0,517,55,60,0,0,0,19,17,0,24,197,446,186,76,0,0,0,20,0,141,93,500,301,136
48,201,340100,155,9,89,0,392,27,3,18,0,0,5,0,0,20,141,41,158,94,26,0,0,63,0,0,84,115,142,174
48,201,340201,0,0,31,0,52,0,18,0,49,0,0,2,0,54,41,32,145,63,0,0,0,14,0,27,0,13,38,19
48,201,340202,115,0,151,55,102,39,147,10,0,0,0,0,0,112,16,34,519,174,0,0,0,16,0,29,0,47,166,325
48,201,340203,42,0,91,0,220,13,41,12,0,0,0,0,0,42,50,0,228,163,0,0,0,40,0,13,32,0,165,46
48,201,340301,53,0,140,0,95,33,73,19,0,0,0,0,0,82,49,32,525,147,0,0,0,0,0,59,11,0,72,69
48,201,340302,83,45,126,19,147,77,79,47,55,0,0,25,0,229,71,0,154,109,0,48,49,27,0,35,23,120,156,57
48,201,340400,6,0,31,0,28,0,21,0,5,0,0,0,0,11,21,6,38,27,12,0,0,21,8,25,7,15,36,20
48,201,340500,38,132,0,0,146,0,11,0,0,0,0,0,0,18,10,22,71,92,0,0,38,14,0,214,77,649,159,336
48,201,340600,0,22,0,0,41,6,0,7,0,0,0,0,0,14,6,5,18,0,0,0,0,12,0,0,27,0,6,14
48,201,340700,328,136,110,79,483,128,111,0,0,21,0,12,0,123,124,209,350,247,0,18,0,0,0,68,15,408,218,160
48,201,340800,52,19,91,2,144,53,114,4,0,0,0,0,0,50,55,0,205,180,27,0,0,87,0,68,0,0,246,22
48,201,340900,129,8,11,0,202,46,0,0,0,0,0,0,0,67,23,72,67,103,15,128,34,0,0,13,200,393,91,119
48,201,341000,0,15,0,0,447,55,0,0,0,0,0,0,0,77,37,78,29,75,219,0,0,0,19,240,0,141,164,225
48,201,341100,145,87,0,0,158,91,19,0,0,0,0,0,0,17,72,48,10,19,0,40,46,0,9,25,76,806,10,142
48,201,341201,117,64,0,0,69,41,19,23,0,0,0,0,0,50,23,4,39,29,0,32,0,0,0,51,20,556,10,44
48,201,341202,0,25,0,0,204,45,64,0,0,0,0,0,0,26,44,192,9,7,0,0,0,0,0,71,14,12,24,45
48,201,341301,0,0,48,32,251,13,62,55,0,0,0,0,0,56,14,11,224,14,21,0,0,0,43,101,45,0,163,421
48,201,341302,112,52,0,0,104,9,52,0,0,0,0,0,0,9,73,112,51,25,0,0,0,54,0,22,59,189,125,168
48,201,341400,108,4,8,0,251,0,23,0,10,0,0,0,0,109,0,9,60,66,25,8,14,31,8,180,42,76,66,69
48,201,341501,14,115,6,0,58,17,43,4,0,0,0,0,0,78,153,0,64,12,0,0,0,0,0,157,0,65,7,56
48,201,341502,78,0,57,6,124,6,164,6,22,0,0,0,0,13,0,0,190,44,0,0,0,0,0,40,77,18,88,13
48,201,341600,164,0,0,0,97,31,52,0,18,0,0,13,0,90,112,42,88,79,13,0,15,0,0,67,43,96,33,93
48,201,341700,55,0,0,0,192,18,5,0,13,0,0,0,0,16,64,26,15,0,0,0,0,0,0,0,0,43,3,5
48,201,341800,30,0,0,0,89,13,26,0,0,0,0,0,0,12,7,4,0,0,0,0,0,0,0,4,6,0,0,0
48,201,342001,259,23,63,0,425,25,102,12,0,0,0,27,0,32,79,0,88,107,0,0,0,0,0,17,15,42,14,14
48,201,342002,20,29,61,33,214,47,31,0,0,13,0,0,0,47,69,38,61,47,0,0,0,15,34,0,0,91,78,25
48,201,342100,30,72,15,0,205,28,40,0,0,0,0,0,0,7,95,25,62,39,0,32,0,0,0,14,89,385,0,0
48,201,342200,161,117,0,0,533,40,0,0,0,0,0,0,0,58,91,120,0,0,0,0,0,0,0,72,37,295,25,20
48,201,342300,118,105,22,0,647,59,56,0,0,22,0,0,0,141,40,62,0,41,0,55,29,0,0,0,148,665,0,0
48,201,342400,95,15,0,0,234,35,0,0,0,0,0,0,0,27,26,132,26,7,0,20,71,0,0,26,54,207,19,7
48,201,342500,0,0,22,0,199,36,80,0,31,0,0,0,0,18,0,0,0,22,0,0,0,0,0,21,0,0,19,30
48,201,342700,148,0,0,0,248,77,20,0,0,0,0,0,0,0,14,60,0,0,0,28,0,0,0,0,32,113,0,19
48,201,342800,302,49,0,0,463,37,53,0,0,22,0,0,0,101,100,173,20,37,0,0,0,0,0,32,0,128,32,0
48,201,342900,65,21,0,13,158,87,50,12,0,0,0,0,0,39,33,35,0,27,0,0,0,0,0,0,29,34,13,9
48,201,343000,54,0,31,0,192,90,43,0,0,0,0,23,0,56,121,12,100,21,0,0,0,0,0,0,127,236,131,0
48,201,343100,106,0,0,0,179,65,8,0,0,0,0,0,0,60,33,74,73,10,0,0,0,0,0,41,6,23,0,0
48,201,343200,121,9,0,0,310,145,0,0,0,0,0,0,0,16,110,41,0,9,0,0,0,0,0,0,0,11,43,0
48,201,343301,254,25,0,0,406,73,5,0,0,0,0,0,0,0,32,14,53,9,0,47,0,0,0,14,42,181,0,10
48,201,343302,181,15,0,0,572,26,12,0,0,0,0,0,0,17,41,51,0,9,0,10,0,0,0,0,22,141,12,10
48,201,343600,164,0,0,0,303,6,72,0,0,0,0,0,0,9,104,22,17,1,0,0,0,0,0,19,95,191,4,0
48,201,343700,155,28,0,0,357,33,0,0,0,0,0,0,0,28,23,19,16,7,0,0,6,0,10,0,91,121,32,0
48,201,350100,254,109,327,0,1100,179,549,30,0,0,0,16,0,383,362,628,675,976,0,0,0,88,27,69,71,306,275,267
48,201,350200,364,0,0,26,1135,93,20,9,0,67,0,0,0,138,469,140,135,30,0,0,0,35,0,317,421,256,109,41
48,201,350300,331,0,56,0,719,7,57,0,0,0,0,0,0,183,153,102,209,248,0,0,0,86,26,43,0,60,54,141
48,201,350400,95,72,29,15,427,116,34,18,0,0,0,0,0,146,194,93,63,191,0,15,30,8,0,38,12,272,15,124
48,201,350500,467,62,7,0,823,89,84,0,0,0,0,13,0,140,146,225,206,178,0,15,0,0,20,14,191,648,104,31
48,201,350601,39,8,9,0,173,0,103,13,0,0,0,19,0,35,40,0,112,89,0,0,0,0,0,110,0,40,11,0
48,201,350602,108,83,99,50,147,71,100,17,0,0,0,0,0,101,85,53,323,309,0,28,0,55,0,0,122,156,96,84
48,201,350700,18,0,0,0,34,6,8,0,0,18,0,0,0,35,20,4,13,0,0,0,0,0,0,4,36,5,0,0
48,201,350801,95,18,0,0,288,63,34,7,0,0,0,0,0,0,74,35,27,31,10,0,85,0,0,15,93,174,18,36
48,201,350802,110,0,107,0,520,47,128,0,0,47,0,0,0,222,8,20,163,249,0,0,0,2,0,54,0,137,30,102
48,201,410100,0,11,0,0,136,35,87,15,0,0,0,23,24,27,92,10,18,75,0,0,0,0,0,147,49,30,35,16
48,201,410200,0,0,15,0,363,15,49,0,0,0,0,0,0,167,100,13,28,13,0,0,0,0,0,0,42,66,125,5
48,201,410300,42,0,0,7,97,19,87,0,0,0,0,0,0,89,64,0,30,0,0,0,0,0,0,93,24,0,159,20
48,201,410401,0,0,6,31,243,18,73,12,0,0,0,0,0,133,44,57,75,37,0,0,0,0,0,65,0,90,79,17
48,201,410402,0,56,23,0,211,89,28,0,0,0,0,18,0,113,79,0,30,0,0,0,0,13,0,58,0,271,116,0
48,201,410500,49,0,22,0,292,43,40,0,0,0,0,0,0,174,45,26,118,0,0,0,0,0,0,146,104,40,68,55
48,201,410600,0,0,0,0,121,0,123,0,0,0,0,0,0,28,2,12,89,45,4,0,0,0,0,67,16,35,143,0
