state,county,tract,C15010B_002E,C15010B_003E,C15010B_004E,C15010B_005E,C15010B_006E,C15010C_002E,C15010C_003E,C15010C_004E,C15010C_005E,C15010C_006E,C15010D_002E,C15010D_003E,C15010D_004E,C15010D_005E,C15010D_006E,C15010E_002E,C15010E_003E,C15010E_004E,C15010E_005E,C15010E_006E,C15010F_002E,C15010F_003E,C15010F_004E,C15010F_005E,C15010F_006E,C15010G_002E,C15010G_003E,C15010G_004E,C15010G_005E,C15010G_006E,C15010H_002E,C15010H_003E,C15010H_004E,C15010H_005E,C15010H_006E,C15010I_002E,C15010I_003E,C15010I_004E,C15010I_005E,C15010I_006E
48,165,950200,0,0,0,0,0,0,0,12,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,45,129,109,99,29,52,0,35,0
48,165,950300,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,5,0,0,0,0,0,27,0,25,21,9,163,38,35,0,5,36,0
48,167,720100,34,0,0,0,11,0,0,0,0,0,38,24,0,0,41,0,0,0,0,0,0,0,33,0,0,0,0,0,31,0,470,126,463,156,191,88,23,60,0,0
48,167,720200,0,0,8,0,0,0,0,0,0,0,38,24,47,9,0,0,0,0,0,0,0,0,0,0,0,0,7,63,0,0,645,171,325,127,182,108,0,70,0,0
48,167,720301,17,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,37,118,80,82,30,0,0,8,12
48,167,720302,0,11,0,17,0,0,30,0,18,0,15,19,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,814,232,354,340,305,146,0,92,9,92
48,167,720400,65,0,26,0,0,0,0,0,0,0,77,29,37,9,34,0,0,0,0,0,0,0,9,0,0,0,0,0,0,13,727,216,334,350,379,106,26,41,14,34
48,167,720501,20,18,17,18,0,0,0,0,0,0,0,0,62,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443,108,139,137,100,53,0,0,11,0
48,167,720502,0,0,17,0,0,20,0,14,0,0,38,60,24,0,36,0,0,0,0,0,0,0,0,0,0,22,0,16,0,0,692,395,173,166,443,20,90,121,38,14
48,167,720503,246,84,67,0,0,0,0,0,0,0,137,0,85,0,0,0,0,0,0,0,48,0,0,0,18,70,0,12,0,0,1495,156,785,495,498,308,0,91,26,15
48,167,720600,202,76,48,96,0,0,0,0,0,0,114,66,6,49,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,866,199,200,268,368,203,15,100,39,109
48,167,720700,216,0,56,0,67,0,0,0,0,0,165,67,65,0,46,0,0,0,0,0,19,0,0,0,9,13,34,28,10,50,700,180,100,218,300,109,32,15,10,26
48,167,720800,4,0,0,51,23,0,0,0,0,0,0,17,1,0,23,0,0,0,0,0,0,0,0,0,0,38,12,0,0,0,280,51,75,85,109,0,12,0,10,0
48,167,720900,24,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,146,17,97,91,15,0,0,0,0
48,167,721000,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,18,5,88,73,0,0,2,7,7
48,167,721100,9,0,33,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,37,35,43,162,8,0,40,0,0
48,167,721201,51,0,56,17,92,0,0,0,0,0,236,95,0,0,50,0,0,0,0,0,62,0,40,6,0,0,0,17,0,36,1290,397,783,358,653,302,0,80,93,49
48,167,721202,17,0,13,0,40,0,0,0,0,0,29,25,36,0,23,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,296,96,195,37,207,0,0,0,36,9
48,167,721300,40,0,0,0,0,0,0,0,0,0,22,24,40,0,0,0,0,0,0,0,23,32,0,0,0,0,0,0,0,0,257,22,126,137,171,98,32,0,51,19
48,167,721400,0,24,28,0,0,0,0,0,0,0,145,0,38,0,0,0,0,0,0,0,31,0,0,0,0,28,0,20,0,0,835,232,373,112,351,93,15,20,0,75
48,167,721500,16,0,16,17,37,0,0,0,0,0,44,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,691,109,611,68,322,79,11,75,23,18
48,167,721600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,7,48,46,48,3,0,0,2,4
48,167,721700,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,109,89,226,107,24,0,0,53,0
48,167,721800,0,20,0,23,0,8,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,8,0,0,7,0,0,0,0,0,143,22,176,12,56,0,0,0,0,0
48,167,721900,16,12,32,73,30,0,0,0,0,0,0,14,10,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,19,70,50,44,39,29,17,36,0
48,167,722001,10,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,37,51,105,118,45,16,28,33,0
48,167,722002,15,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,19,66,16,43,0,48,0,0,0
48,167,722100,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,116,62,120,83,330,43,13,0,0,29
48,167,722200,21,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,4,0,6,0,0,34,0,0,0
48,167,722300,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,12,0,0,0,0,0,0,0,0,38,28,11,25,0,0,12,0
48,167,722600,19,16,9,22,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,10,8,0,11,8,0,4,0,0
48,167,722700,74,65,43,108,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,21,23,0,0,0,0,0,0
48,167,722800,8,7,0,10,18,0,0,0,0,0,8,0,9,0,0,0,0,0,0,0,22,0,0,0,0,9,0,0,0,0,22,22,13,0,5,31,0,0,0,10
48,167,722900,0,11,34,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,19,16,71,5,7,0,0,7,0
48,167,723000,22,42,20,78,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,19,10,0,23,9,0,0,0,0
48,167,723100,59,18,35,28,30,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,14,25,24,14,8,0,0,12,0
48,167,723200,32,51,0,30,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,35,27,50,23,0,0,0,13,0
48,167,723300,0,10,13,0,14,0,0,0,0,0,13,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,52,69,153,189,11,50,47,38,0
48,167,723400,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,66,49,145,119,0,31,0,0,0
48,167,723501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,56,0,14,3,14,18,0,22,0,3
48,167,723502,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,68,210,236,98,0,32,0,0,0
48,167,723600,0,11,0,24,0,0,0,0,0,0,9,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,22,36,21,19,0,15,0,26,0
48,167,723700,0,0,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,12,0,10,0,0,0,4,6
48,167,723800,0,0,0,10,9,0,0,0,0,0,3,2,5,6,0,0,0,0,0,0,0,0,6,0,0,15,0,0,9,0,302,134,361,102,131,44,33,8,0,0
48,167,723900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,81,118,51,10,0,0,0,0,0
48,167,724000,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,9,0,28,0,6,0,0,16
48,167,724101,0,7,0,0,18,0,0,0,0,0,0,6,0,31,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,97,4,20,9,23,0,0,0,0,0
48,167,724200,35,12,0,0,11,0,0,0,0,0,281,24,20,0,0,0,0,0,0,0,13,0,0,0,0,26,0,16,0,0,238,66,64,20,137,51,36,0,0,0
48,167,724300,0,0,0,0,0,0,0,0,0,0,45,10,24,20,26,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,379,11,73,65,57,28,7,0,0,9
48,167,724400,26,0,0,11,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,30,86,17,81,0,0,55,0,34
48,167,724500,0,0,0,0,9,0,0,0,0,0,43,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,32,20,71,13,0,0,0,0
48,167,724600,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,12,0,0,0,0,4,0,0,0,0
48,167,724700,29,0,12,61,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,15,5,19,0,31,11,0,0,0,0
48,167,724800,16,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,18,29,3,90,6,0,8,0,0
48,167,724900,0,8,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,53,6,16,24,80,40,0,16,0,6
48,167,725000,10,20,0,8,0,0,0,0,0,0,0,7,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,20,17,10,40,11,0,12,0,0
48,167,725100,0,0,0,25,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,49,5,9,4,32,0,0,4,9,0
48,167,725200,18,0,0,13,26,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,16,0,37,0,9,18,0,2,0,5
48,167,725300,0,32,7,21,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,131,22,66,59,70,12,6,10,7,0
48,167,725400,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,39,0,48,16,33,10,0,40,29,27
48,167,725500,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,158,17,93,45,88,14,0,18,0,0
48,167,725600,20,0,0,0,39,8,0,0,0,0,130,32,9,0,46,0,0,0,0,0,0,0,0,0,9,12,0,0,0,0,203,22,23,0,143,31,0,9,0,24
48,167,725700,5,0,4,0,0,0,0,0,13,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,131,96,119,81,149,11,0,0,0,7
48,167,725800,0,0,0,0,0,0,0,0,0,0,22,19,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,43,92,62,8,33,9,20,0,7
48,167,725900,28,0,0,8,0,0,0,0,0,12,19,7,0,0,11,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,317,9,67,29,46,22,0,0,0,8
48,167,726000,0,3,0,0,0,0,0,0,0,0,27,0,0,0,5,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,169,66,36,26,77,4,15,6,3,0
48,167,726100,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,128,194,65,184,0,0,4,0,9
48,167,726200,11,30,23,27,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,30,0,8,18,0,11,0,0,0,0
48,167,990000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,169,950100,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,24,64,82,34,2,0,104,3,4
48,171,950100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,136,163,158,234,8,0,0,11,0
48,171,950200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,11,0,6,0,0,0,0,0,0,0,409,138,217,117,131,0,0,12,2,0
48,171,950300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565,171,269,302,464,34,14,24,0,0
48,171,950400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,18,20,0,451,150,309,248,265,0,0,0,0,10
48,171,950500,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,76,145,158,127,11,0,0,0,29
48,173,950100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,19,44,40,3,0,0,0,0,0
48,175,960100,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,9,0,0,0,0,8,0,0,12,0,173,24,25,52,74,23,0,21,2,4
48,175,960200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,73,43,39,103,52,2,9,0,36,22
48,177,000100,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,123,23,24,42,86,0,4,27,0,2
48,177,000200,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,248,25,142,123,30,16,0,6,8,22
48,177,000300,8,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,3,38,129,26,0,0,0,0,0
48,177,000400,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,18,22,22,10,9,0,0,0,7
48,177,000500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,17,0,0,0,0,0,3,138,10,39,64,37,20,0,0,17,9
48,177,000600,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,15,0,60,28,25,28,2,0,4,0,1,8
48,179,950100,0,0,0,0,4,3,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,138,32,104,62,73,0,0,0,9,0
48,179,950300,0,0,0,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,225,56,92,275,86,20,0,0,14,19
48,179,950400,44,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,78,0,48,146,206,59,0,0,0,0
48,179,950500,0,0,0,0,0,0,0,16,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,8,16,54,24,0,0,0,0,0
48,179,950600,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,17,0,12,18,18,0,0,0,0,19
48,179,950700,0,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,27,19,0,6,18,0,0,4,18,0
48,179,950800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,0,0,11,0,13
48,181,000101,0,0,0,3,0,0,0,0,0,0,0,10,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,56,100,109,131,57,8,0,6,0,3
48,181,000102,17,0,6,3,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,32,78,151,79,0,0,0,0,0
48,181,000200,0,0,0,0,19,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,31,7,13,17,52,0,0,0,0,0
48,181,000302,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,11,0,0,0,8,201,52,178,177,144,9,0,15,0,0
48,181,000303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,187,20,274,134,182,0,0,0,0,0
48,181,000304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,19,52,84,101,0,0,0,0,0
48,181,000400,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,18,0,0,0,0,56,42,19,72,50,0,0,0,0,13
48,181,000501,37,0,31,18,0,0,0,0,0,0,3,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,10,10,76,19,0,0,7,0,7
48,181,000502,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,28,0,0,0,0,0
48,181,000600,0,0,0,14,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,86,66,128,65,64,0,0,0,0,0
48,181,000700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,30,0,13,0,71,31,11,0,0,0,0,0
48,181,000800,11,0,0,12,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430,176,246,324,125,0,14,0,18,0
48,181,000901,15,0,0,0,0,0,0,0,0,0,24,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,160,87,139,119,88,0,0,0,0,0
48,181,000902,36,0,0,0,63,1,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,310,133,103,177,259,17,0,0,12,22
48,181,001101,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,12,0,0,0,247,31,167,169,76,25,12,0,0,0
48,181,001102,0,0,0,0,0,0,0,0,0,6,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,73,139,249,156,0,14,0,0,0
48,181,001200,21,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,35,242,167,105,0,0,43,67,54
48,181,001300,0,13,0,21,0,9,0,0,7,0,27,10,14,0,0,0,0,0,0,0,5,0,18,0,0,0,0,0,0,15,130,47,72,135,71,5,0,18,24,0
48,181,001400,0,7,23,9,7,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,38,141,19,79,14,0,0,0,21
48,181,001500,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,11,42,0,26,81,123,0,0,7,0,12
48,181,001700,0,0,0,17,0,15,7,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,8,0,16,0,4,120,58,61,30,131,20,0,0,0,16
48,181,001801,6,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,249,168,156,268,164,30,0,0,0,0
48,181,001802,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,23,85,160,99,0,0,9,0,0
48,181,001803,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,60,182,143,142,0,0,0,0,4
48,181,001900,4,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,3,0,3,6,0,16,0,0,0,0,0,10,2,431,137,371,328,249,25,0,48,12,3
48,181,002000,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,8,10,0,0,0,0,0
48,183,000200,23,43,0,0,78,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,320,121,153,153,160,21,0,0,25,0
48,183,000300,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,99,139,108,284,17,0,0,0,0
48,183,000401,0,32,10,7,0,0,0,0,0,10,18,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,88,9,95,0,12,0,54,0
48,183,000402,9,0,0,0,7,22,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,102,209,88,148,0,0,0,0,11
48,183,000501,9,0,2,16,6,11,0,0,0,0,8,39,8,0,51,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,497,183,555,140,421,0,33,0,14,0
48,183,000502,23,0,0,0,14,0,0,0,0,0,18,14,6,0,0,0,0,0,0,0,0,0,0,0,0,20,15,0,0,0,41,65,66,34,114,0,0,0,0,0
48,183,000600,0,0,13,14,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485,129,514,256,240,70,0,20,36,0
48,183,000700,0,0,17,12,0,0,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,8,0,17,0,0,0,0,0,181,12,205,203,62,0,0,8,0,27
48,183,000800,31,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,176,50,80,78,77,9,0,0,0,30
48,183,000900,0,0,22,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,29,56,25,0,0,0,0,0
48,183,001000,5,0,0,0,17,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,5,50,46,23,21,0,0,0,0
48,183,001100,5,0,7,9,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,12,0,11,0,0,0,96,19,42,29,59,6,0,0,0,0
48,183,001200,14,13,16,5,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,11,0,11,0,7,0,0,3,0,6
48,183,001300,3,0,0,28,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,28,0,18,0
48,183,001400,35,19,33,17,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14,0,0,0,0,0,0
48,183,001500,46,5,35,36,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,20,15,0,0,0,9,0
48,183,010100,0,0,0,61,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,98,60,238,99,26,13,0,17,0
48,183,010200,0,8,2,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,139,15,164,110,204,1,0,0,0,0
48,183,010301,10,0,0,23,0,11,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,90,142,146,30,10,0,0,0,0
48,183,010302,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,47,99,162,76,6,0,0,0,0
48,183,010400,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,148,96,90,24,0,0,0,0,0
48,183,010500,65,11,100,31,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,6,108,75,100,48,107,0,0,4,4,10
48,183,010600,0,0,0,0,17,0,0,0,0,0,0,0,25,30,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,14,211,104,407,187,258,0,0,0,0,0
48,183,010700,0,24,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,71,50,0,0,0,0,0
48,183,980000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,185,180101,0,27,0,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,4,0,0,37,0,88,11,41,0,0,21,0,0
48,185,180102,0,0,0,31,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,8,36,42,79,0,0,0,0,0
48,185,180200,14,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,15,26,258,48,59,99,136,11,0,0,37,0
48,185,180301,7,0,0,0,11,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,4,0,0,222,64,128,178,38,0,0,0,5,0
48,185,180302,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40,0,1,80,49,0,1,0,0,0
48,185,180400,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0
48,187,210100,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,6,0,25,0,33,62,54,36,5,10,42,30
48,187,210200,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,8,20,0,0,0,0,26
48,187,210300,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,14,0,0,0,0,0,0,0,49,20,16,31,14,29,0,72,0,16
48,187,210400,0,0,0,0,33,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,155,34,209,212,117,32,0,0,12,14
48,187,210504,0,0,0,11,0,0,0,0,15,0,0,20,30,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,222,9,163,78,145,27,0,25,7,30
48,187,210505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,66,7,0,20,27,19,0,43,39,0
48,187,210506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,75,1,102,95,116,17,9,15,0,0
48,187,210507,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,8,0,211,5,191,102,154,47,11,40,12,36
48,187,210508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,103,14,93,109,96,16,0,0,0,19
